Year,Month,Median,2.5 Percentile,97.5 Percentile
 1950,    1, 6083, 5888, 6275
 1950,    2, 6274, 6077, 6467
 1950,    3, 6575, 6382, 6771
 1950,    4, 7333, 7122, 7531
 1950,    5, 7498, 7287, 7713
 1950,    6, 7432, 7221, 7648
 1950,    7, 7224, 7012, 7427
 1950,    8, 7009, 6809, 7223
 1950,    9, 6837, 6632, 7037
 1950,   10, 6581, 6376, 6782
 1950,   11, 6628, 6436, 6826
 1950,   12, 6757, 6562, 6949
 1951,    1, 6972, 6787, 7165
 1951,    2, 6536, 6351, 6724
 1951,    3, 7355, 7167, 7537
 1951,    4, 7901, 7690, 8107
 1951,    5, 8183, 7973, 8396
 1951,    6, 8178, 7969, 8389
 1951,    7, 8152, 7937, 8358
 1951,    8, 7811, 7608, 8002
 1951,    9, 7478, 7287, 7676
 1951,   10, 7166, 6973, 7360
 1951,   11, 7045, 6850, 7242
 1951,   12, 7035, 6844, 7218
 1952,    1, 7250, 7057, 7433
 1952,    2, 7472, 7287, 7653
 1952,    3, 7735, 7541, 7925
 1952,    4, 8192, 7996, 8398
 1952,    5, 8424, 8216, 8629
 1952,    6, 8580, 8373, 8785
 1952,    7, 8419, 8221, 8623
 1952,    8, 8001, 7803, 8195
 1952,    9, 7665, 7462, 7861
 1952,   10, 7548, 7360, 7739
 1952,   11, 7114, 6930, 7304
 1952,   12, 7182, 6989, 7371
 1953,    1, 7133, 6948, 7317
 1953,    2, 7210, 7018, 7395
 1953,    3, 7228, 7045, 7413
 1953,    4, 7695, 7503, 7897
 1953,    5, 7771, 7566, 7969
 1953,    6, 7904, 7698, 8108
 1953,    7, 7714, 7518, 7916
 1953,    8, 7547, 7345, 7745
 1953,    9, 7370, 7177, 7571
 1953,   10, 6960, 6783, 7152
 1953,   11, 6706, 6521, 6892
 1953,   12, 6712, 6531, 6897
 1954,    1, 6412, 6235, 6596
 1954,    2, 6533, 6344, 6713
 1954,    3, 7154, 6966, 7343
 1954,    4, 7504, 7304, 7701
 1954,    5, 7922, 7723, 8125
 1954,    6, 7818, 7616, 8026
 1954,    7, 7711, 7510, 7905
 1954,    8, 7347, 7159, 7544
 1954,    9, 7117, 6926, 7308
 1954,   10, 7012, 6819, 7203
 1954,   11, 7022, 6830, 7212
 1954,   12, 7312, 7116, 7497
 1955,    1, 7208, 7023, 7395
 1955,    2, 6968, 6775, 7150
 1955,    3, 7592, 7402, 7779
 1955,    4, 8071, 7876, 8271
 1955,    5, 8336, 8138, 8545
 1955,    6, 8117, 7914, 8318
 1955,    7, 7773, 7580, 7970
 1955,    8, 7425, 7229, 7617
 1955,    9, 7181, 6988, 7369
 1955,   10, 7132, 6934, 7327
 1955,   11, 7303, 7110, 7493
 1955,   12, 7075, 6884, 7256
 1956,    1, 6741, 6550, 6919
 1956,    2, 6687, 6506, 6872
 1956,    3, 6761, 6575, 6952
 1956,    4, 7335, 7133, 7534
 1956,    5, 7737, 7530, 7942
 1956,    6, 7965, 7762, 8170
 1956,    7, 7706, 7501, 7909
 1956,    8, 7399, 7204, 7600
 1956,    9, 7420, 7224, 7612
 1956,   10, 6867, 6683, 7051
 1956,   11, 6931, 6745, 7116
 1956,   12, 6643, 6454, 6829
 1957,    1, 6606, 6425, 6789
 1957,    2, 6459, 6270, 6643
 1957,    3, 6557, 6366, 6744
 1957,    4, 6837, 6635, 7038
 1957,    5, 7059, 6856, 7258
 1957,    6, 6991, 6784, 7196
 1957,    7, 6915, 6709, 7125
 1957,    8, 6901, 6708, 7096
 1957,    9, 6618, 6434, 6810
 1957,   10, 6507, 6321, 6693
 1957,   11, 6062, 5869, 6251
 1957,   12, 6139, 5954, 6323
 1958,    1, 6214, 6030, 6403
 1958,    2, 6013, 5834, 6200
 1958,    3, 6162, 5978, 6348
 1958,    4, 6629, 6432, 6828
 1958,    5, 6625, 6425, 6826
 1958,    6, 6604, 6394, 6809
 1958,    7, 6562, 6351, 6769
 1958,    8, 6393, 6199, 6585
 1958,    9, 6215, 6022, 6407
 1958,   10, 6187, 6002, 6380
 1958,   11, 5979, 5785, 6167
 1958,   12, 5847, 5664, 6037
 1959,    1, 5144, 4958, 5335
 1959,    2, 5353, 5162, 5536
 1959,    3, 5737, 5561, 5933
 1959,    4, 7050, 6853, 7255
 1959,    5, 7362, 7159, 7565
 1959,    6, 7496, 7295, 7705
 1959,    7, 7305, 7113, 7509
 1959,    8, 6714, 6517, 6905
 1959,    9, 6299, 6111, 6487
 1959,   10, 6024, 5835, 6215
 1959,   11, 5992, 5805, 6185
 1959,   12, 6058, 5871, 6242
 1960,    1, 6018, 5833, 6205
 1960,    2, 6164, 5980, 6346
 1960,    3, 6460, 6270, 6644
 1960,    4, 6935, 6726, 7143
 1960,    5, 7520, 7321, 7725
 1960,    6, 8165, 7968, 8376
 1960,    7, 7728, 7524, 7922
 1960,    8, 7408, 7215, 7605
 1960,    9, 6826, 6642, 7013
 1960,   10, 5879, 5694, 6065
 1960,   11, 6029, 5848, 6213
 1960,   12, 6110, 5935, 6293
 1961,    1, 6074, 5894, 6256
 1961,    2, 6125, 5937, 6317
 1961,    3, 6037, 5852, 6234
 1961,    4, 6390, 6190, 6585
 1961,    5, 7224, 7020, 7434
 1961,    6, 7957, 7751, 8164
 1961,    7, 7659, 7456, 7857
 1961,    8, 7302, 7110, 7495
 1961,    9, 6987, 6800, 7179
 1961,   10, 6650, 6469, 6831
 1961,   11, 6260, 6073, 6449
 1961,   12, 6249, 6061, 6434
 1962,    1, 6085, 5904, 6272
 1962,    2, 5932, 5752, 6114
 1962,    3, 5872, 5680, 6053
 1962,    4, 5564, 5371, 5763
 1962,    5, 5815, 5615, 6016
 1962,    6, 6269, 6066, 6473
 1962,    7, 6249, 6056, 6438
 1962,    8, 6237, 6039, 6436
 1962,    9, 6229, 6041, 6419
 1962,   10, 6125, 5932, 6311
 1962,   11, 5904, 5714, 6093
 1962,   12, 6088, 5906, 6267
 1963,    1, 6095, 5913, 6269
 1963,    2, 6072, 5893, 6249
 1963,    3, 5702, 5518, 5895
 1963,    4, 5600, 5402, 5798
 1963,    5, 5460, 5263, 5669
 1963,    6, 6089, 5890, 6287
 1963,    7, 6201, 6009, 6393
 1963,    8, 6169, 5981, 6365
 1963,    9, 6130, 5939, 6317
 1963,   10, 6051, 5864, 6227
 1963,   11, 5954, 5764, 6136
 1963,   12, 6006, 5815, 6196
 1964,    1, 6144, 5962, 6329
 1964,    2, 5900, 5711, 6083
 1964,    3, 5603, 5413, 5791
 1964,    4, 5133, 4931, 5336
 1964,    5, 5357, 5162, 5558
 1964,    6, 5567, 5363, 5770
 1964,    7, 5823, 5627, 6015
 1964,    8, 6001, 5813, 6193
 1964,    9, 5998, 5813, 6184
 1964,   10, 5931, 5751, 6111
 1964,   11, 5819, 5637, 6013
 1964,   12, 5624, 5439, 5809
 1965,    1, 5255, 5076, 5437
 1965,    2, 5199, 5009, 5382
 1965,    3, 5092, 4909, 5283
 1965,    4, 5334, 5124, 5537
 1965,    5, 5077, 4871, 5282
 1965,    6, 5425, 5214, 5631
 1965,    7, 5773, 5577, 5971
 1965,    8, 5925, 5729, 6118
 1965,    9, 5769, 5581, 5957
 1965,   10, 5852, 5664, 6046
 1965,   11, 5957, 5765, 6160
 1965,   12, 6411, 6224, 6599
 1966,    1, 6330, 6146, 6512
 1966,    2, 6293, 6107, 6478
 1966,    3, 6618, 6428, 6810
 1966,    4, 6720, 6514, 6917
 1966,    5, 6154, 5950, 6358
 1966,    6, 6128, 5923, 6333
 1966,    7, 6331, 6133, 6526
 1966,    8, 6310, 6112, 6507
 1966,    9, 6400, 6210, 6591
 1966,   10, 6162, 5973, 6347
 1966,   11, 6049, 5856, 6242
 1966,   12, 6177, 5986, 6364
 1967,    1, 6126, 5947, 6306
 1967,    2, 6478, 6295, 6655
 1967,    3, 6159, 5976, 6340
 1967,    4, 5986, 5781, 6180
 1967,    5, 6338, 6133, 6534
 1967,    6, 6280, 6069, 6491
 1967,    7, 6546, 6346, 6749
 1967,    8, 6741, 6539, 6936
 1967,    9, 6552, 6359, 6751
 1967,   10, 7059, 6865, 7254
 1967,   11, 7758, 7568, 7954
 1967,   12, 7911, 7718, 8109
 1968,    1, 6772, 6586, 6957
 1968,    2, 7110, 6929, 7295
 1968,    3, 6722, 6534, 6915
 1968,    4, 7440, 7243, 7635
 1968,    5, 6962, 6762, 7165
 1968,    6, 6750, 6540, 6962
 1968,    7, 7146, 6949, 7345
 1968,    8, 7395, 7205, 7591
 1968,    9, 7601, 7414, 7790
 1968,   10, 7394, 7206, 7584
 1968,   11, 7075, 6885, 7272
 1968,   12, 7074, 6895, 7266
 1969,    1, 6630, 6443, 6812
 1969,    2, 7181, 6992, 7365
 1969,    3, 7235, 7046, 7421
 1969,    4, 7472, 7270, 7678
 1969,    5, 7834, 7626, 8038
 1969,    6, 8215, 8007, 8423
 1969,    7, 8344, 8143, 8549
 1969,    8, 8361, 8169, 8558
 1969,    9, 7874, 7689, 8069
 1969,   10, 7161, 6981, 7348
 1969,   11, 7096, 6906, 7290
 1969,   12, 6861, 6682, 7047
 1970,    1, 6483, 6302, 6668
 1970,    2, 6587, 6402, 6773
 1970,    3, 6631, 6446, 6812
 1970,    4, 6825, 6620, 7027
 1970,    5, 7050, 6846, 7249
 1970,    6, 7084, 6875, 7294
 1970,    7, 7227, 7026, 7437
 1970,    8, 7629, 7426, 7820
 1970,    9, 7252, 7062, 7451
 1970,   10, 7376, 7181, 7565
 1970,   11, 7484, 7292, 7672
 1970,   12, 7270, 7082, 7457
 1971,    1, 6693, 6514, 6875
 1971,    2, 6915, 6730, 7103
 1971,    3, 7353, 7169, 7543
 1971,    4, 7663, 7465, 7865
 1971,    5, 8166, 7962, 8369
 1971,    6, 7753, 7549, 7959
 1971,    7, 7525, 7329, 7726
 1971,    8, 7132, 6931, 7332
 1971,    9, 7422, 7219, 7614
 1971,   10, 7342, 7157, 7533
 1971,   11, 6903, 6715, 7096
 1971,   12, 6643, 6460, 6826
 1972,    1, 6287, 6104, 6472
 1972,    2, 6467, 6284, 6653
 1972,    3, 7185, 6996, 7371
 1972,    4, 7649, 7447, 7845
 1972,    5, 8249, 8042, 8450
 1972,    6, 8608, 8400, 8820
 1972,    7, 8624, 8416, 8824
 1972,    8, 8627, 8433, 8825
 1972,    9, 8642, 8451, 8833
 1972,   10, 8407, 8210, 8594
 1972,   11, 8229, 8039, 8418
 1972,   12, 7572, 7379, 7765
 1973,    1, 7025, 6840, 7203
 1973,    2, 7821, 7633, 8004
 1973,    3, 8279, 8092, 8465
 1973,    4, 8968, 8768, 9172
 1973,    5, 9331, 9127, 9534
 1973,    6, 9640, 9434, 9842
 1973,    7, 9763, 9565, 9964
 1973,    8, 9032, 8841, 9225
 1973,    9, 8827, 8640, 9021
 1973,   10, 8469, 8286, 8660
 1973,   11, 8251, 8061, 8448
 1973,   12, 7455, 7263, 7647
 1974,    1, 6763, 6583, 6951
 1974,    2, 7381, 7202, 7566
 1974,    3, 8491, 8307, 8681
 1974,    4, 8718, 8518, 8914
 1974,    5, 8605, 8397, 8817
 1974,    6, 9188, 8980, 9397
 1974,    7, 9314, 9113, 9519
 1974,    8, 9319, 9120, 9508
 1974,    9, 8761, 8570, 8946
 1974,   10, 8489, 8301, 8677
 1974,   11, 7764, 7571, 7955
 1974,   12, 8024, 7838, 8210
 1975,    1, 7204, 7019, 7390
 1975,    2, 7085, 6901, 7274
 1975,    3, 8106, 7922, 8296
 1975,    4, 8397, 8206, 8600
 1975,    5, 8616, 8411, 8818
 1975,    6, 8631, 8422, 8836
 1975,    7, 8377, 8180, 8580
 1975,    8, 7880, 7679, 8078
 1975,    9, 7997, 7796, 8202
 1975,   10, 8093, 7900, 8282
 1975,   11, 8061, 7872, 8250
 1975,   12, 7318, 7128, 7500
 1976,    1, 6829, 6653, 7010
 1976,    2, 7376, 7186, 7555
 1976,    3, 8177, 7995, 8364
 1976,    4, 8627, 8431, 8830
 1976,    5, 9122, 8918, 9326
 1976,    6, 9582, 9378, 9781
 1976,    7, 9569, 9371, 9772
 1976,    8, 9107, 8911, 9304
 1976,    9, 8594, 8405, 8790
 1976,   10, 8515, 8315, 8707
 1976,   11, 8416, 8222, 8600
 1976,   12, 6811, 6625, 6994
 1977,    1, 6489, 6310, 6663
 1977,    2, 6161, 5978, 6348
 1977,    3, 7039, 6857, 7227
 1977,    4, 7825, 7627, 8029
 1977,    5, 7949, 7747, 8149
 1977,    6, 7444, 7245, 7648
 1977,    7, 6974, 6780, 7172
 1977,    8, 7269, 7063, 7470
 1977,    9, 7864, 7670, 8066
 1977,   10, 8515, 8323, 8705
 1977,   11, 8195, 8003, 8391
 1977,   12, 7127, 6944, 7319
 1978,    1, 6943, 6762, 7128
 1978,    2, 7953, 7771, 8136
 1978,    3, 8309, 8119, 8498
 1978,    4, 8347, 8157, 8538
 1978,    5, 8820, 8618, 9025
 1978,    6, 8740, 8539, 8941
 1978,    7, 8367, 8172, 8567
 1978,    8, 8133, 7940, 8331
 1978,    9, 7912, 7719, 8098
 1978,   10, 7494, 7304, 7684
 1978,   11, 7089, 6904, 7281
 1978,   12, 6397, 6201, 6588
 1979,    1, 6268, 6085, 6453
 1979,    2, 6962, 6780, 7142
 1979,    3, 7677, 7488, 7863
 1979,    4, 7917, 7716, 8115
 1979,    5, 8164, 7961, 8359
 1979,    6, 8339, 8135, 8545
 1979,    7, 7944, 7747, 8146
 1979,    8, 7727, 7529, 7929
 1979,    9, 7931, 7729, 8131
 1979,   10, 8119, 7928, 8311
 1979,   11, 8187, 7994, 8374
 1979,   12, 8045, 7858, 8232
 1980,    1, 7145, 6959, 7323
 1980,    2, 7222, 7042, 7399
 1980,    3, 7038, 6852, 7227
 1980,    4, 7695, 7498, 7893
 1980,    5, 8289, 8082, 8482
 1980,    6, 8188, 7973, 8392
 1980,    7, 7955, 7761, 8152
 1980,    8, 8220, 8022, 8412
 1980,    9, 8384, 8197, 8577
 1980,   10, 8029, 7836, 8222
 1980,   11, 7728, 7544, 7916
 1980,   12, 7135, 6951, 7321
 1981,    1, 6799, 6623, 6979
 1981,    2, 6737, 6553, 6920
 1981,    3, 7535, 7348, 7713
 1981,    4, 7339, 7133, 7536
 1981,    5, 7043, 6839, 7244
 1981,    6, 7171, 6965, 7376
 1981,    7, 7512, 7310, 7715
 1981,    8, 7926, 7725, 8129
 1981,    9, 8282, 8082, 8484
 1981,   10, 8381, 8192, 8569
 1981,   11, 8265, 8079, 8462
 1981,   12, 8415, 8229, 8599
 1982,    1, 6694, 6517, 6875
 1982,    2, 7079, 6892, 7264
 1982,    3, 7189, 6998, 7372
 1982,    4, 7696, 7498, 7897
 1982,    5, 8065, 7860, 8269
 1982,    6, 8129, 7921, 8338
 1982,    7, 8235, 8032, 8446
 1982,    8, 7732, 7538, 7924
 1982,    9, 7556, 7366, 7749
 1982,   10, 7400, 7211, 7591
 1982,   11, 7469, 7284, 7658
 1982,   12, 7639, 7453, 7819
 1983,    1, 6503, 6317, 6684
 1983,    2, 6877, 6687, 7061
 1983,    3, 7397, 7211, 7583
 1983,    4, 7674, 7474, 7876
 1983,    5, 7868, 7663, 8068
 1983,    6, 8453, 8242, 8658
 1983,    7, 7957, 7753, 8163
 1983,    8, 7702, 7506, 7905
 1983,    9, 7826, 7632, 8012
 1983,   10, 7605, 7412, 7800
 1983,   11, 7612, 7421, 7804
 1983,   12, 7256, 7069, 7442
 1984,    1, 6644, 6461, 6827
 1984,    2, 7363, 7182, 7547
 1984,    3, 7880, 7684, 8063
 1984,    4, 7877, 7677, 8066
 1984,    5, 8615, 8416, 8815
 1984,    6, 8648, 8444, 8849
 1984,    7, 8581, 8382, 8780
 1984,    8, 8481, 8280, 8677
 1984,    9, 8302, 8108, 8502
 1984,   10, 7608, 7418, 7794
 1984,   11, 7454, 7261, 7648
 1984,   12, 7262, 7080, 7452
 1985,    1, 6486, 6302, 6674
 1985,    2, 7184, 6998, 7360
 1985,    3, 7675, 7489, 7864
 1985,    4, 8394, 8198, 8603
 1985,    5, 8416, 8218, 8613
 1985,    6, 8589, 8388, 8791
 1985,    7, 8471, 8275, 8673
 1985,    8, 8401, 8204, 8594
 1985,    9, 8363, 8166, 8556
 1985,   10, 8056, 7867, 8248
 1985,   11, 7898, 7707, 8096
 1985,   12, 7682, 7494, 7865
 1986,    1, 6841, 6659, 7016
 1986,    2, 7962, 7780, 8150
 1986,    3, 8344, 8167, 8530
 1986,    4, 8681, 8476, 8879
 1986,    5, 9087, 8882, 9295
 1986,    6, 8988, 8786, 9194
 1986,    7, 9128, 8928, 9333
 1986,    8, 8979, 8774, 9179
 1986,    9, 8853, 8655, 9051
 1986,   10, 8797, 8611, 8994
 1986,   11, 9181, 8989, 9374
 1986,   12, 8854, 8668, 9045
