Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.0,   1.0, 152.1, 137.7, 167.2
1950.0,   2.0, 101.3,  86.9, 115.2
1950.0,   3.0,  84.9,  70.4,  99.4
1950.0,   4.0,  87.6,  73.9, 102.3
1950.0,   5.0,  38.8,  25.2,  52.7
1950.0,   6.0,  74.0,  60.4,  88.8
1950.0,   7.0,  91.3,  76.5, 105.7
1950.0,   8.0,  62.9,  49.4,  76.6
1950.0,   9.0,  85.3,  70.7, 100.4
1950.0,  10.0,  70.6,  55.8,  85.6
1950.0,  11.0, 124.7, 110.1, 139.6
1950.0,  12.0,  53.8,  40.3,  67.5
1951.0,   1.0,  66.6,  52.7,  81.0
1951.0,   2.0,  73.2,  59.3,  87.6
1951.0,   3.0,  97.2,  82.7, 111.4
1951.0,   4.0,  71.3,  57.2,  85.9
1951.0,   5.0,  68.4,  54.1,  82.6
1951.0,   6.0,  90.8,  76.3, 105.7
1951.0,   7.0,  64.1,  49.7,  78.7
1951.0,   8.0,  39.4,  26.7,  52.5
1951.0,   9.0,  60.9,  47.4,  75.7
1951.0,  10.0,  68.6,  54.8,  82.8
1951.0,  11.0,  91.9,  77.2, 106.5
1951.0,  12.0,  91.4,  77.5, 106.0
1952.0,   1.0,  94.5,  80.0, 109.1
1952.0,   2.0,  51.8,  38.2,  65.8
1952.0,   3.0,  70.4,  56.9,  84.6
1952.0,   4.0,  66.2,  51.9,  80.1
1952.0,   5.0,  86.6,  72.1, 101.6
1952.0,   6.0,  38.2,  25.9,  51.0
1952.0,   7.0,  50.9,  37.3,  64.5
1952.0,   8.0,  72.5,  58.8,  86.6
1952.0,   9.0,  69.6,  55.5,  83.7
1952.0,  10.0,  24.8,  13.3,  37.5
1952.0,  11.0,  50.2,  36.5,  63.8
1952.0,  12.0,  60.4,  46.8,  74.5
1953.0,   1.0,  75.7,  61.3,  90.1
1953.0,   2.0,  35.1,  22.6,  48.3
1953.0,   3.0,  75.6,  61.8,  89.5
1953.0,   4.0,  57.6,  43.7,  72.0
1953.0,   5.0, 105.2,  90.6, 120.3
1953.0,   6.0,  58.1,  44.5,  72.4
1953.0,   7.0,  58.9,  44.9,  72.6
1953.0,   8.0,  56.1,  42.0,  70.3
1953.0,   9.0,  50.4,  36.7,  64.5
1953.0,  10.0,  22.8,  11.5,  35.5
1953.0,  11.0,  47.9,  34.3,  60.9
1953.0,  12.0,  54.1,  40.8,  67.9
1954.0,   1.0,  67.9,  53.3,  82.5
1954.0,   2.0,  77.9,  63.5,  91.8
1954.0,   3.0, 115.5, 100.5, 129.9
1954.0,   4.0, 114.5,  99.6, 129.4
1954.0,   5.0,  33.6,  21.2,  47.3
1954.0,   6.0,  65.6,  51.0,  79.3
1954.0,   7.0,  46.4,  33.6,  59.8
1954.0,   8.0,  69.8,  55.7,  84.5
1954.0,   9.0,  47.3,  33.6,  60.8
1954.0,  10.0, 203.2, 188.9, 217.7
1954.0,  11.0,  49.4,  35.6,  63.8
1954.0,  12.0,  54.8,  40.9,  67.9
1955.0,   1.0,  60.1,  46.8,  74.7
1955.0,   2.0,  59.1,  45.3,  72.8
1955.0,   3.0,  84.9,  70.6,  99.0
1955.0,   4.0,  74.1,  59.8,  88.8
1955.0,   5.0,  47.8,  34.2,  61.3
1955.0,   6.0,  47.0,  33.9,  60.1
1955.0,   7.0,  53.9,  40.1,  67.9
1955.0,   8.0,  93.5,  79.1, 107.6
1955.0,   9.0,  50.4,  36.4,  64.2
1955.0,  10.0, 134.0, 119.3, 148.2
1955.0,  11.0,  74.1,  59.7,  88.3
1955.0,  12.0,  34.3,  22.3,  47.6
1956.0,   1.0,  34.2,  21.6,  47.8
1956.0,   2.0,  69.8,  56.2,  83.7
1956.0,   3.0,  98.7,  84.1, 112.9
1956.0,   4.0,  88.3,  73.7, 102.5
1956.0,   5.0, 129.3, 114.3, 143.8
1956.0,   6.0,  68.2,  54.3,  82.3
1956.0,   7.0,  87.5,  73.4, 101.6
1956.0,   8.0, 145.8, 130.6, 159.9
1956.0,   9.0,  44.2,  31.5,  58.7
1956.0,  10.0,  30.3,  17.9,  43.3
1956.0,  11.0,  42.6,  29.1,  55.9
1956.0,  12.0,  60.2,  46.4,  74.0
1957.0,   1.0,  71.1,  57.1,  85.6
1957.0,   2.0,  57.1,  43.0,  70.9
1957.0,   3.0,  41.3,  28.5,  54.2
1957.0,   4.0, 124.1, 109.3, 139.0
1957.0,   5.0,  82.9,  68.0,  98.4
1957.0,   6.0, 129.9, 114.9, 144.4
1957.0,   7.0,  87.0,  72.7, 101.7
1957.0,   8.0,  48.5,  35.4,  62.0
1957.0,   9.0, 100.6,  86.2, 115.6
1957.0,  10.0,  65.9,  52.2,  80.1
1957.0,  11.0,  60.4,  46.5,  74.5
1957.0,  12.0,  81.7,  67.7,  96.1
1958.0,   1.0,  50.2,  36.2,  63.9
1958.0,   2.0,  32.0,  20.2,  45.4
1958.0,   3.0,  27.8,  16.5,  39.8
1958.0,   4.0,  63.5,  49.8,  77.8
1958.0,   5.0,  49.8,  36.1,  63.8
1958.0,   6.0, 109.5,  95.0, 124.1
1958.0,   7.0, 109.7,  95.2, 124.1
1958.0,   8.0,  92.0,  77.4, 106.3
1958.0,   9.0,  97.6,  83.1, 112.0
1958.0,  10.0,  48.5,  35.0,  62.3
1958.0,  11.0,  80.6,  66.2,  94.4
1958.0,  12.0,  28.1,  17.5,  40.3
1959.0,   1.0, 114.3, 100.0, 128.6
1959.0,   2.0,  78.7,  65.0,  93.2
