Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00, 343.91, 317.92, 370.80
1950.00,   2.00, 175.57, 150.09, 201.61
1950.00,   3.00, 265.53, 237.50, 291.15
1950.00,   4.00, 199.23, 172.34, 225.09
1950.00,   5.00,  34.57,  13.30,  59.74
1950.00,   6.00,  25.88,   7.02,  51.35
1950.00,   7.00,  13.53,   3.12,  33.94
1950.00,   8.00,   6.47,   1.59,  19.88
1950.00,   9.00,  14.75,   2.52,  38.98
1950.00,  10.00,  28.34,   6.07,  54.64
1950.00,  11.00,  72.21,  46.77,  97.18
1950.00,  12.00, 144.60, 118.44, 169.91
1951.00,   1.00, 171.02, 145.99, 196.30
1951.00,   2.00, 199.88, 174.75, 225.44
1951.00,   3.00, 208.15, 181.57, 234.74
1951.00,   4.00, 144.91, 119.53, 169.80
1951.00,   5.00,  70.15,  44.67,  95.39
1951.00,   6.00,  24.01,   6.43,  48.05
1951.00,   7.00,  16.44,   3.89,  38.74
1951.00,   8.00,   6.67,   1.50,  20.37
1951.00,   9.00,   6.85,   1.42,  21.92
1951.00,  10.00,  13.89,   2.62,  37.61
1951.00,  11.00,  73.11,  47.50,  98.20
1951.00,  12.00,  72.71,  47.92,  98.74
1952.00,   1.00, 275.23, 250.05, 300.62
1952.00,   2.00, 113.85,  88.63, 138.36
1952.00,   3.00, 187.23, 161.73, 211.65
1952.00,   4.00, 133.04, 107.18, 158.25
1952.00,   5.00,  56.08,  32.13,  80.07
1952.00,   6.00,  12.22,   2.82,  31.21
1952.00,   7.00,   8.16,   2.05,  22.69
1952.00,   8.00,   6.57,   1.47,  20.02
1952.00,   9.00,   6.73,   1.25,  21.40
1952.00,  10.00,   5.03,   1.14,  15.56
1952.00,  11.00,   9.71,   2.54,  25.92
1952.00,  12.00,  45.12,  21.41,  69.71
1953.00,   1.00,  77.91,  53.17, 103.63
1953.00,   2.00,  54.58,  31.96,  77.92
1953.00,   3.00, 130.72, 105.71, 155.97
1953.00,   4.00,  50.31,  28.66,  74.64
1953.00,   5.00,  73.45,  48.84,  98.64
1953.00,   6.00,  22.95,   6.29,  46.49
1953.00,   7.00,  10.22,   2.22,  26.84
1953.00,   8.00,   6.33,   1.49,  19.00
1953.00,   9.00,   5.05,   1.10,  16.32
1953.00,  10.00,   5.31,   1.28,  16.22
1953.00,  11.00,  10.78,   2.69,  27.26
1953.00,  12.00,  17.61,   5.17,  37.90
1954.00,   1.00,  59.77,  35.89,  84.74
1954.00,   2.00, 112.85,  88.62, 136.97
1954.00,   3.00, 170.67, 146.03, 195.68
1954.00,   4.00, 156.48, 130.89, 181.54
1954.00,   5.00,  21.94,   7.20,  42.88
1954.00,   6.00,  14.44,   3.57,  34.11
1954.00,   7.00,   9.36,   2.25,  25.28
1954.00,   8.00,   8.43,   1.72,  25.53
1954.00,   9.00,   7.11,   1.44,  22.61
1954.00,  10.00, 146.07, 121.33, 170.70
1954.00,  11.00,  34.87,  12.40,  59.49
1954.00,  12.00,  62.99,  39.81,  87.46
1955.00,   1.00, 113.55,  89.02, 137.51
1955.00,   2.00,  89.08,  65.30, 112.95
1955.00,   3.00, 221.30, 194.94, 245.63
1955.00,   4.00,  83.88,  58.61, 108.88
1955.00,   5.00,  17.80,   5.77,  36.53
1955.00,   6.00,  12.44,   2.97,  30.15
1955.00,   7.00,   9.92,   2.23,  26.55
1955.00,   8.00,   7.92,   1.84,  23.87
1955.00,   9.00,   8.34,   1.66,  25.44
1955.00,  10.00,  26.48,   5.83,  50.86
1955.00,  11.00,  51.22,  27.78,  76.76
1955.00,  12.00,  24.80,   7.85,  47.33
1956.00,   1.00,   6.75,   1.91,  16.65
1956.00,   2.00,  86.38,  63.03, 111.15
1956.00,   3.00, 200.53, 175.83, 225.47
1956.00,   4.00, 107.24,  81.99, 132.34
1956.00,   5.00, 158.91, 134.80, 183.40
1956.00,   6.00,  30.25,   9.61,  53.88
1956.00,   7.00,  13.95,   3.15,  34.83
1956.00,   8.00,  15.97,   3.05,  39.23
1956.00,   9.00,   6.68,   1.38,  21.97
1956.00,  10.00,   8.60,   1.86,  26.17
1956.00,  11.00,   6.76,   1.90,  17.81
1956.00,  12.00,  47.98,  23.51,  72.25
1957.00,   1.00,  62.61,  38.82,  86.57
1957.00,   2.00,  80.99,  58.22, 104.71
1957.00,   3.00,  71.94,  50.96,  94.75
1957.00,   4.00, 199.02, 173.10, 224.65
1957.00,   5.00,  46.13,  23.25,  69.64
1957.00,   6.00,  38.94,  15.98,  64.63
1957.00,   7.00,  50.29,  24.81,  75.13
1957.00,   8.00,   5.41,   1.37,  16.55
1957.00,   9.00,   8.23,   1.60,  24.49
1957.00,  10.00,   9.02,   1.70,  26.43
1957.00,  11.00,  31.47,  10.96,  56.01
1957.00,  12.00, 109.55,  85.05, 134.84
1958.00,   1.00,  35.27,  13.82,  59.05
1958.00,   2.00,  30.00,  13.17,  51.19
1958.00,   3.00,  68.71,  48.22,  91.29
1958.00,   4.00,  43.56,  23.11,  66.62
1958.00,   5.00,  20.23,   6.85,  40.73
1958.00,   6.00,  36.41,  14.34,  59.76
1958.00,   7.00,  27.38,   7.60,  52.30
1958.00,   8.00,  15.24,   2.93,  38.75
1958.00,   9.00,  11.64,   2.17,  32.71
1958.00,  10.00,   6.45,   1.39,  20.67
1958.00,  11.00,  12.14,   2.93,  30.17
1958.00,  12.00,  17.88,   5.70,  38.51
1959.00,   1.00, 116.51,  91.97, 140.35
1959.00,   2.00, 164.92, 140.57, 189.12
1959.00,   3.00, 149.53, 125.51, 174.22
1959.00,   4.00, 126.43, 101.17, 150.49
1959.00,   5.00,  60.31,  36.17,  84.88
1959.00,   6.00,  10.08,   2.64,  26.22
1959.00,   7.00,   5.73,   1.58,  16.08
1959.00,   8.00,   5.29,   1.30,  15.88
1959.00,   9.00,   4.84,   1.07,  15.35
1959.00,  10.00,  30.32,   7.06,  55.89
1959.00,  11.00,  48.47,  23.27,  74.09
1959.00,  12.00, 103.79,  79.13, 127.56
1960.00,   1.00, 109.89,  85.59, 134.17
1960.00,   2.00,  98.16,  74.87, 121.94
1960.00,   3.00,  73.13,  51.07,  95.89
1960.00,   4.00, 105.85,  80.98, 131.14
1960.00,   5.00,  56.76,  32.17,  82.20
1960.00,   6.00,  46.29,  22.70,  70.54
1960.00,   7.00,  17.50,   3.79,  39.85
1960.00,   8.00,   7.19,   1.62,  21.28
1960.00,   9.00,   4.66,   1.10,  14.91
1960.00,  10.00,   4.67,   1.07,  14.23
1960.00,  11.00,   8.60,   2.27,  22.11
1960.00,  12.00,   8.03,   2.62,  19.29
1961.00,   1.00,  12.96,   3.39,  29.91
1961.00,   2.00,  72.00,  48.79,  96.17
1961.00,   3.00, 127.23, 102.56, 151.13
1961.00,   4.00, 192.37, 166.66, 217.41
1961.00,   5.00,  57.45,  33.60,  81.79
1961.00,   6.00,  26.97,   8.20,  50.93
1961.00,   7.00,  10.65,   2.50,  28.09
1961.00,   8.00,   7.10,   1.60,  21.54
1961.00,   9.00,   7.40,   1.47,  23.27
1961.00,  10.00,   5.91,   1.35,  18.23
1961.00,  11.00,  13.01,   3.16,  31.19
1961.00,  12.00,  16.47,   5.20,  35.64
1962.00,   1.00,  53.58,  28.67,  77.39
1962.00,   2.00,  50.10,  28.18,  72.33
1962.00,   3.00, 134.61, 110.08, 158.81
1962.00,   4.00,  35.57,  17.52,  57.38
1962.00,   5.00,  13.28,   4.32,  28.61
1962.00,   6.00,  10.40,   2.71,  26.27
1962.00,   7.00,   7.61,   1.85,  21.32
1962.00,   8.00,   5.43,   1.29,  16.38
1962.00,   9.00,   6.48,   1.41,  20.69
1962.00,  10.00,   6.91,   1.43,  21.36
1962.00,  11.00,  25.44,   7.32,  47.92
1962.00,  12.00,  15.33,   4.61,  34.04
1963.00,   1.00,  11.38,   2.96,  27.73
1963.00,   2.00,  14.38,   5.76,  28.26
1963.00,   3.00, 209.30, 184.53, 233.56
1963.00,   4.00,  51.46,  29.47,  75.33
1963.00,   5.00,  17.61,   5.69,  36.51
1963.00,   6.00,   8.16,   2.18,  21.50
1963.00,   7.00,   7.94,   1.93,  22.13
1963.00,   8.00,   7.30,   1.64,  22.21
1963.00,   9.00,   5.15,   1.20,  16.76
1963.00,  10.00,   5.50,   1.18,  17.27
1963.00,  11.00,   9.41,   2.56,  24.28
1963.00,  12.00,  11.01,   3.45,  25.47
1964.00,   1.00,  38.65,  15.99,  63.05
1964.00,   2.00,  32.84,  15.22,  54.74
1964.00,   3.00, 144.43, 119.58, 168.71
1964.00,   4.00, 132.08, 106.34, 156.94
1964.00,   5.00,  27.71,   9.97,  49.73
1964.00,   6.00,  17.71,   4.64,  39.30
1964.00,   7.00,   9.14,   2.25,  25.14
1964.00,   8.00,   6.90,   1.52,  20.98
1964.00,   9.00,   6.51,   1.40,  19.95
1964.00,  10.00,   5.49,   1.23,  16.97
1964.00,  11.00,   7.10,   1.89,  18.94
1964.00,  12.00,  33.48,  13.06,  56.53
1965.00,   1.00,  84.03,  59.50, 108.38
1965.00,   2.00, 108.57,  85.45, 132.64
1965.00,   3.00, 141.95, 117.64, 166.35
1965.00,   4.00, 105.18,  80.45, 130.68
1965.00,   5.00,  27.26,   9.73,  49.52
1965.00,   6.00,  12.71,   3.05,  31.26
1965.00,   7.00,   8.65,   2.03,  24.05
1965.00,   8.00,   6.00,   1.51,  18.09
1965.00,   9.00,   7.53,   1.52,  25.01
1965.00,  10.00,  22.24,   4.34,  47.70
1965.00,  11.00,  20.79,   5.51,  43.95
1965.00,  12.00,  73.40,  49.32,  99.29
1966.00,   1.00,  33.55,  12.72,  57.79
1966.00,   2.00,  76.99,  53.42, 100.72
1966.00,   3.00,  96.14,  72.84, 120.26
1966.00,   4.00,  53.26,  31.46,  77.27
1966.00,   5.00,  54.81,  31.10,  79.61
