Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00,   9.67,   4.21,  17.51
1950.00,   2.00,   7.35,   3.16,  13.47
1950.00,   3.00,   9.05,   3.80,  16.71
1950.00,   4.00,  44.61,  34.10,  55.47
1950.00,   5.00, 218.04, 205.83, 230.47
1950.00,   6.00,  84.68,  73.86,  95.10
1950.00,   7.00,  57.39,  47.42,  67.32
1950.00,   8.00,  37.27,  27.74,  47.41
1950.00,   9.00,  24.83,  15.47,  34.13
1950.00,  10.00,  30.94,  21.44,  40.77
1950.00,  11.00,  23.20,  14.48,  32.93
1950.00,  12.00,  15.54,   7.90,  24.58
1951.00,   1.00,  11.45,   5.19,  19.50
1951.00,   2.00,  16.66,   8.21,  25.65
1951.00,   3.00,  18.25,   9.82,  27.45
1951.00,   4.00, 104.61,  93.79, 115.85
1951.00,   5.00, 112.71, 101.28, 123.64
1951.00,   6.00,  62.98,  52.73,  73.73
1951.00,   7.00,  36.86,  27.39,  46.74
1951.00,   8.00,  27.22,  18.47,  36.60
1951.00,   9.00,  45.22,  35.47,  54.87
1951.00,  10.00,  48.48,  38.70,  57.98
1951.00,  11.00,  42.82,  33.10,  52.39
1951.00,  12.00,  29.70,  20.14,  39.41
1952.00,   1.00,  17.48,   9.19,  26.57
1952.00,   2.00,  12.06,   5.41,  20.31
1952.00,   3.00,  15.47,   7.33,  24.33
1952.00,   4.00,  82.26,  71.14,  92.80
1952.00,   5.00,  54.06,  43.50,  64.86
1952.00,   6.00,  49.37,  39.33,  59.72
1952.00,   7.00,  59.81,  49.90,  70.14
1952.00,   8.00,  35.06,  25.74,  44.42
1952.00,   9.00,  20.34,  11.98,  29.37
1952.00,  10.00,  11.77,   6.23,  19.26
1952.00,  11.00,  12.94,   6.71,  20.91
1952.00,  12.00,  12.94,   6.25,  21.20
1953.00,   1.00,  12.03,   5.36,  20.56
1953.00,   2.00,  10.55,   4.66,  18.49
1953.00,   3.00,  22.34,  12.91,  32.32
1953.00,   4.00,  58.69,  48.33,  69.53
1953.00,   5.00,  98.88,  87.93, 109.77
1953.00,   6.00,  87.93,  77.50,  98.52
1953.00,   7.00,  50.17,  39.96,  59.67
1953.00,   8.00,  39.99,  30.69,  49.89
1953.00,   9.00,  17.95,  10.23,  26.49
1953.00,  10.00,  15.64,   8.49,  23.80
1953.00,  11.00,  13.09,   6.74,  21.30
1953.00,  12.00,  20.18,  11.52,  29.40
1954.00,   1.00,  14.65,   7.34,  23.47
1954.00,   2.00,  13.84,   6.65,  22.64
1954.00,   3.00,  18.29,   9.62,  27.76
1954.00,   4.00,  86.82,  76.14,  97.77
1954.00,   5.00, 136.74, 125.66, 147.77
1954.00,   6.00,  77.46,  67.21,  87.80
1954.00,   7.00,  32.19,  22.90,  41.94
1954.00,   8.00,  20.37,  12.44,  28.89
1954.00,   9.00,  19.13,  10.86,  28.05
1954.00,  10.00,  24.06,  15.24,  33.47
1954.00,  11.00,  18.31,  10.41,  27.20
1954.00,  12.00,  12.50,   6.01,  20.46
1955.00,   1.00,  11.84,   5.45,  20.12
1955.00,   2.00,  13.68,   6.53,  22.40
1955.00,   3.00,  12.45,   5.42,  21.05
1955.00,   4.00,  84.68,  74.15,  95.28
1955.00,   5.00,  51.89,  41.15,  62.77
1955.00,   6.00,  33.67,  24.15,  43.54
1955.00,   7.00,  21.99,  13.63,  31.17
1955.00,   8.00,  26.14,  17.54,  35.03
1955.00,   9.00,  18.75,  10.70,  27.97
1955.00,  10.00,  21.01,  12.64,  30.17
1955.00,  11.00,  26.05,  17.13,  35.60
1955.00,  12.00,  16.45,   8.61,  25.29
1956.00,   1.00,  15.33,   7.40,  24.10
1956.00,   2.00,   9.74,   4.27,  17.32
1956.00,   3.00,   7.81,   3.29,  14.61
1956.00,   4.00,  52.90,  42.03,  63.57
1956.00,   5.00,  89.76,  78.98, 101.08
1956.00,   6.00,  45.87,  35.98,  56.50
1956.00,   7.00,  37.68,  28.51,  47.52
1956.00,   8.00,  21.03,  13.06,  29.66
1956.00,   9.00,  19.93,  11.60,  28.93
1956.00,  10.00,  15.43,   8.31,  23.90
1956.00,  11.00,  13.74,   7.12,  21.80
1956.00,  12.00,  11.24,   5.44,  19.25
1957.00,   1.00,   6.58,   2.78,  12.36
1957.00,   2.00,   7.93,   3.42,  14.71
1957.00,   3.00,  13.05,   5.83,  21.76
1957.00,   4.00,  74.88,  63.87,  85.85
1957.00,   5.00,  65.75,  54.97,  76.90
1957.00,   6.00,  48.63,  38.73,  59.04
1957.00,   7.00,  39.83,  30.04,  49.48
1957.00,   8.00,  19.69,  12.21,  28.37
1957.00,   9.00,  19.61,  11.54,  28.90
1957.00,  10.00,  15.77,   8.68,  24.39
1957.00,  11.00,  22.23,  13.75,  31.41
1957.00,  12.00,  15.71,   8.12,  24.37
1958.00,   1.00,  15.17,   7.78,  24.11
1958.00,   2.00,  11.77,   5.34,  20.08
1958.00,   3.00,  10.86,   4.57,  18.69
1958.00,   4.00,  39.01,  29.03,  49.36
1958.00,   5.00,  36.81,  26.40,  47.52
1958.00,   6.00,  40.22,  30.58,  50.64
1958.00,   7.00,  42.82,  33.25,  52.57
1958.00,   8.00,  23.60,  15.26,  32.15
1958.00,   9.00,  33.53,  24.57,  42.82
1958.00,  10.00,  20.61,  12.23,  29.45
1958.00,  11.00,  24.79,  16.12,  34.29
1958.00,  12.00,  18.53,  10.38,  27.74
1959.00,   1.00,  13.72,   6.54,  22.42
1959.00,   2.00,  11.72,   5.31,  19.70
1959.00,   3.00,  13.13,   5.96,  21.78
1959.00,   4.00,  40.88,  30.63,  51.58
1959.00,   5.00,  82.54,  71.62,  93.77
1959.00,   6.00,  47.75,  37.52,  58.00
1959.00,   7.00,  25.11,  16.63,  34.22
1959.00,   8.00,  27.43,  18.55,  37.00
1959.00,   9.00,  33.52,  23.70,  42.65
1959.00,  10.00,  42.79,  33.19,  52.64
1959.00,  11.00,  25.51,  16.29,  34.85
1959.00,  12.00,  16.55,   8.56,  25.35
1960.00,   1.00,  14.28,   6.83,  22.94
1960.00,   2.00,   8.75,   3.85,  15.85
1960.00,   3.00,   7.98,   3.28,  14.94
1960.00,   4.00,  81.76,  71.31,  92.90
1960.00,   5.00, 126.25, 115.17, 137.57
1960.00,   6.00,  48.48,  38.21,  58.92
1960.00,   7.00,  25.52,  16.87,  34.76
1960.00,   8.00,  19.68,  12.05,  28.21
1960.00,   9.00,  15.72,   8.36,  24.08
1960.00,  10.00,  13.32,   7.05,  21.03
1960.00,  11.00,  26.61,  17.46,  36.12
1960.00,  12.00,  13.82,   6.93,  22.29
1961.00,   1.00,  10.70,   4.72,  18.70
1961.00,   2.00,  11.04,   4.89,  18.93
1961.00,   3.00,  15.51,   7.38,  25.04
1961.00,   4.00,  51.29,  40.93,  61.77
1961.00,   5.00,  75.78,  64.86,  87.08
1961.00,   6.00,  42.82,  32.59,  52.79
1961.00,   7.00,  23.48,  14.86,  32.70
1961.00,   8.00,  15.70,   9.18,  23.73
1961.00,   9.00,  22.50,  13.72,  31.74
1961.00,  10.00,  30.98,  21.47,  40.44
1961.00,  11.00,  23.70,  15.19,  33.17
1961.00,  12.00,  19.46,  11.10,  28.62
1962.00,   1.00,  10.08,   4.51,  17.73
1962.00,   2.00,  11.49,   5.29,  19.73
1962.00,   3.00,  12.36,   5.50,  20.89
1962.00,   4.00,  37.36,  27.10,  47.88
1962.00,   5.00,  85.30,  74.53,  96.42
1962.00,   6.00,  42.26,  32.31,  52.54
1962.00,   7.00,  21.91,  13.77,  31.18
1962.00,   8.00,  21.80,  13.71,  30.13
1962.00,   9.00,  22.99,  14.13,  32.22
1962.00,  10.00,  13.76,   7.46,  21.74
1962.00,  11.00,  12.71,   6.48,  20.31
1962.00,  12.00,  12.14,   5.91,  19.89
1963.00,   1.00,  12.32,   5.69,  20.57
1963.00,   2.00,   8.06,   3.62,  14.74
1963.00,   3.00,  13.33,   6.05,  22.24
1963.00,   4.00,  46.10,  35.48,  56.93
1963.00,   5.00,  54.83,  44.03,  65.72
1963.00,   6.00,  64.19,  54.08,  74.73
1963.00,   7.00,  24.62,  16.21,  33.89
1963.00,   8.00,  20.21,  12.73,  29.14
1963.00,   9.00,  16.93,   9.21,  25.46
1963.00,  10.00,  13.97,   7.54,  22.10
1963.00,  11.00,  13.81,   7.21,  21.83
1963.00,  12.00,  11.39,   5.46,  19.12
1964.00,   1.00,  10.56,   4.70,  18.09
1964.00,   2.00,  10.95,   4.94,  18.93
1964.00,   3.00,  11.95,   5.25,  20.28
1964.00,   4.00,  62.46,  51.62,  73.53
1964.00,   5.00, 113.93, 103.12, 124.99
1964.00,   6.00,  65.38,  54.82,  75.91
1964.00,   7.00,  40.35,  30.65,  50.07
1964.00,   8.00,  34.47,  25.21,  43.93
1964.00,   9.00,  38.12,  28.61,  47.66
1964.00,  10.00,  33.23,  24.03,  43.01
1964.00,  11.00,  31.32,  21.47,  40.79
1964.00,  12.00,  25.10,  16.27,  34.41
1965.00,   1.00,  18.30,   9.60,  27.49
1965.00,   2.00,  14.96,   7.17,  23.99
1965.00,   3.00,  17.19,   8.84,  26.18
1965.00,   4.00,  68.97,  57.88,  79.82
