Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.00,   1.00,  90.45,  80.76, 100.49
1950.00,   2.00,  63.97,  54.06,  73.86
1950.00,   3.00,  71.28,  61.31,  81.36
1950.00,   4.00,  73.06,  62.59,  83.37
1950.00,   5.00,  44.21,  34.47,  54.26
1950.00,   6.00,  82.90,  72.58,  93.22
1950.00,   7.00,  88.55,  78.27,  98.94
1950.00,   8.00,  59.88,  49.68,  69.87
1950.00,   9.00,  71.35,  61.41,  81.53
1950.00,  10.00,  43.67,  33.30,  53.93
1950.00,  11.00,  78.31,  68.08,  88.78
1950.00,  12.00,  62.88,  53.28,  72.98
1951.00,   1.00,  56.74,  47.53,  66.07
1951.00,   2.00,  60.23,  50.70,  69.73
1951.00,   3.00,  81.83,  72.09,  91.83
1951.00,   4.00,  91.94,  82.28, 101.64
1951.00,   5.00,  53.94,  44.12,  64.24
1951.00,   6.00,  66.08,  56.39,  75.91
1951.00,   7.00, 102.01,  91.94, 112.39
1951.00,   8.00,  77.14,  67.01,  87.29
1951.00,   9.00,  89.60,  79.76, 100.11
1951.00,  10.00, 123.48, 112.77, 133.81
1951.00,  11.00,  82.18,  71.87,  92.68
1951.00,  12.00,  75.11,  65.63,  84.97
1952.00,   1.00,  68.10,  58.61,  77.88
1952.00,   2.00,  35.48,  26.44,  44.61
1952.00,   3.00,  69.63,  60.11,  79.14
1952.00,   4.00,  61.47,  51.53,  71.72
1952.00,   5.00,  78.34,  68.36,  88.89
1952.00,   6.00,  63.68,  53.83,  73.77
1952.00,   7.00, 126.83, 116.96, 136.94
1952.00,   8.00,  75.50,  65.40,  85.90
1952.00,   9.00,  52.84,  43.36,  62.99
1952.00,  10.00,  16.60,   8.87,  25.48
1952.00,  11.00,  84.30,  74.48,  94.25
1952.00,  12.00,  52.83,  43.10,  62.61
1953.00,   1.00,  53.23,  43.76,  62.36
1953.00,   2.00,  66.94,  57.38,  76.04
1953.00,   3.00,  69.60,  59.78,  79.34
1953.00,   4.00,  64.73,  55.05,  74.88
1953.00,   5.00,  81.62,  71.36,  91.82
1953.00,   6.00,  82.19,  71.79,  92.12
1953.00,   7.00,  72.31,  62.46,  82.14
1953.00,   8.00,  55.29,  45.53,  65.29
