Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,1,89.59,77.22,101.45
1950,2,36.95,25.89,48.3
1950,3,52.11,40.56,63.85
1950,4,70.27,57.74,82.07
1950,5,84.92,73.01,96.99
1950,6,99.01,86.19,111.98
1950,7,88.12,75.43,100.76
1950,8,80.29,68.52,92.16
1950,9,62.01,50.15,74.03
1950,10,72.59,60.51,85.02
1950,11,101.73,89.18,114.25
1950,12,48.05,36.66,59.4
1951,1,30.19,20.37,40.33
1951,2,71.78,60.3,83.45
1951,3,78.93,67.09,90.71
1951,4,56.19,44.25,68.04
1951,5,45.79,34.07,57.21
1951,6,103.6,91,116.45
1951,7,54.23,42.69,65.93
1951,8,112.65,101.02,124.49
1951,9,129.15,116.73,141.52
1951,10,80.37,68.15,92.51
1951,11,58.64,46.65,70.84
1951,12,49.62,38.39,60.67
1952,1,49.06,38.44,60.11
1952,2,20.52,11.45,29.98
1952,3,42.79,31.63,53.94
1952,4,41.57,30.38,52.69
1952,5,42.46,31.25,53.67
1952,6,105.93,93.3,118.45
1952,7,133,120.73,145.33
1952,8,81.47,70.39,93.33
1952,9,39.43,28.4,51.34
1952,10,24.33,14.93,34.51
1952,11,52.44,40.55,64.1
1952,12,32.94,22.84,43.42
1953,1,52.43,41.6,63.64
1953,2,55.23,44.2,66.14
1953,3,53.77,42.34,65.44
1953,4,54.32,42.79,65.56
1953,5,105.93,93.98,117.41
1953,6,101.39,88.87,114.17
1953,7,88.71,76.04,100.56
1953,8,84.89,72.93,96.37
1953,9,75.4,63.41,87.34
1953,10,28.89,18.82,39.42
1953,11,48.06,36.29,60.37
1953,12,66.64,55.17,78.21
1954,1,63.83,52.94,75.17
1954,2,40.14,29.2,51.26
1954,3,48.89,37.4,60.56
1954,4,86.35,74.56,97.97
1954,5,95.17,83.44,106.94
1954,6,76.22,63.68,88.44
1954,7,37.05,26.05,48.68
1954,8,51.73,40.28,62.85
1954,9,88.51,76.73,101.05
1954,10,61.79,50.13,73.3
1954,11,36.27,25.2,48.03
1954,12,22.55,13.55,31.87
1955,1,42.29,31.37,52.7
1955,2,50.54,39.72,61.59
1955,3,83.15,71.71,94.8
1955,4,45.63,34.69,56.71
1955,5,64.21,51.81,75.67
1955,6,44.23,32.09,56.23
1955,7,83.58,71.64,95.59
1955,8,90.56,78.88,101.86
