Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1954,5,1.217074,-5.486531,8.144252,8.29
1954,6,-4.290135,-6.758661,-1.8798,-5.37
1954,7,-3.474992,-6.861574,0.029549,-4.16
1954,8,20.544936,8.17794,32.232056,15.61
1954,9,45.283256,31.502975,58.294547,44.26
1954,10,65.521155,51.596584,80.860102,68.5
1954,11,75.156384,61.415869,88.15767,80.95
1954,12,103.057253,89.325619,116.872489,107.38
1955,1,94.142839,79.638253,108.902872,103.08
1955,2,52.002087,38.155897,66.361061,72.41
1955,3,49.46972,35.276402,64.285423,58.86
1955,4,6.569144,-2.748862,15.820039,2.57
1955,5,4.899808,-2.088197,11.519538,-0.35
1955,6,-3.824955,-6.230379,-1.454855,-5.74
1955,7,-3.071316,-6.425803,0.415369,-3.64
1955,8,13.403743,1.485659,25.479327,20.22
1955,9,64.792803,51.572938,78.056716,66.71
1955,10,55.939192,41.56084,70.924147,55.55
1955,11,99.944817,86.54791,113.740333,115.5
1955,12,115.967523,101.858351,130.159526,123.76
1956,1,70.264917,55.972331,84.714457,74.48
1956,2,58.977733,44.985473,72.629293,51.8
1956,3,46.202119,32.382484,60.952932,37.5
1956,4,23.324378,13.861535,32.507462,21.71
1956,5,0.774205,-5.716341,7.301263,3.09
1956,6,-3.962263,-6.417963,-1.631984,-4.39
1956,7,-4.019387,-7.684339,-0.397721,-4.47
1956,8,11.701432,0.122942,23.60996,3.28
1956,9,51.254501,37.029216,65.096366,45.48
1956,10,47.445574,32.73425,61.650449,42.36
1956,11,106.8318,92.42478,120.731025,91.78
1956,12,97.95416,83.747913,112.557627,89.17
1957,1,95.379357,80.381669,109.403439,77.58
1957,2,28.831042,15.013916,42.919904,25.87
1957,3,14.802757,-0.200377,28.378314,20.71
1957,4,9.359003,-0.202784,18.403627,12.6
1957,5,6.649589,0.012028,13.476136,1.1
1957,6,-4.09474,-6.467625,-1.735079,-4.06
1957,7,-3.30638,-6.672454,0.212467,-5.2
1957,8,10.392187,-1.074217,21.84452,6.28
1957,9,59.765662,45.847306,72.930392,46.68
1957,10,63.685586,49.801399,77.554277,59.4
1957,11,96.918153,83.891835,110.570773,92.44
1957,12,94.870063,80.385241,108.432447,95.67
1958,1,59.550779,44.490492,74.713983,69.27
1958,2,45.693809,32.121494,59.430874,62.65
1958,3,33.251194,18.477016,46.854436,19.69
1958,4,22.376914,13.036406,31.539617,16.89
1958,5,5.964804,-0.724448,12.763735,6.19
1958,6,-4.079292,-6.454426,-1.540949,-1.6
1958,7,-3.745811,-7.323949,-0.323098,-1.6
1958,8,16.960787,5.130924,28.286271,32.66
1958,9,40.341171,26.441726,53.800598,42.68
1958,10,56.383928,41.424733,71.180183,57.95
1958,11,106.027403,92.107959,119.869056,101.77
1958,12,116.955361,101.778475,130.557029,130.04
1959,1,74.587216,59.697513,89.649178,99.17
1959,2,30.444421,16.850314,44.314049,39.28
1959,3,24.921353,10.13398,38.96715,25.61
1959,4,13.605666,4.37405,22.7671,12.17
1959,5,-0.18862,-7.120555,6.30775,-0.8
1959,6,-4.34294,-6.711651,-2.009041,-4.07
1959,7,-3.276635,-6.754802,0.147734,-5.02
1959,8,-4.766745,-16.380544,7.100167,2.17
1959,9,36.552137,22.492028,50.516309,49.5
1959,10,72.033357,56.426052,86.135277,84.78
1959,11,114.726739,101.1819,128.149807,119.52
1959,12,83.06328,68.727807,97.205994,82.7
1960,1,65.558196,50.710286,79.440377,77.63
1960,2,48.866717,34.630388,62.923585,53.3
1960,3,36.901413,22.74693,51.262343,40.56
1960,4,9.546136,0.390119,19.068439,10.88
1960,5,0.346132,-6.597026,7.015841,2.19
1960,6,-4.035502,-6.474429,-1.636152,-3.28
1960,7,-3.86339,-7.333861,-0.455747,-3.31
1960,8,8.931787,-2.667941,20.783976,7.34
1960,9,50.962509,36.997084,64.260809,51.24
1960,10,70.082722,55.583515,84.788829,66.43
1960,11,84.625031,70.692575,98.504861,88.62
1960,12,119.435547,105.545112,133.258246,116.96
1961,1,68.074663,53.389872,82.535941,78.96
1961,2,23.793947,10.049333,37.827209,31.56
1961,3,25.342745,10.878256,39.402323,27.81
1961,4,16.818655,7.551112,25.963193,13.88
1961,5,5.611258,-1.075728,12.190021,4.34
1961,6,-3.979799,-6.362698,-1.678455,-2.76
1961,7,-3.202531,-6.584835,0.100927,-3.22
1961,8,17.106822,5.405381,28.449055,15.28
1961,9,59.657088,46.192828,73.021627,62.86
1961,10,55.526899,40.342425,70.369271,66.2
1961,11,100.055665,86.528609,113.85199,84.22
1961,12,99.644097,85.740368,113.671695,108.84
1962,1,97.168836,82.675357,111.439167,111.94
1962,2,27.887123,13.636806,41.09596,41.93
1962,3,26.522375,12.880884,39.858336,19.48
1962,4,19.548253,10.312045,28.898883,16.04
1962,5,2.442324,-4.264568,9.037159,-1.39
1962,6,-3.864746,-6.306453,-1.475262,-2.86
1962,7,-3.331644,-6.842659,0.114149,-2.51
1962,8,10.425515,-1.110992,22.103393,9.63
1962,9,48.288611,34.459233,62.342071,56.4
1962,10,63.671455,49.101361,77.658024,57.38
1962,11,88.746184,75.543655,102.398129,72.71
1962,12,108.64903,94.420192,122.879537,122.55
1963,1,65.144403,50.872804,79.435069,91.1
1963,2,36.060448,22.747164,50.138754,38.36
1963,3,15.173237,1.202617,29.558953,21.48
1963,4,13.762922,4.856515,22.90553,10.1
1963,5,3.189968,-3.699282,9.648721,1.1
1963,6,-4.54414,-7.058094,-2.158262,-4.32
1963,7,-3.69173,-7.191415,-0.284463,-4.98
1963,8,8.470447,-3.135763,20.096694,7.86
1963,9,36.421731,23.540651,50.199669,39.39
1963,10,29.015196,14.269929,43.502836,33.63
1963,11,85.033161,71.457301,98.425699,88.54
1963,12,126.213647,112.168697,139.354027,140.78
1964,1,75.277185,60.368329,89.757606,80.78
1964,2,54.68508,40.952002,68.485551,65.33
1964,3,56.430275,42.071607,70.392129,61.13
1964,4,9.573736,0.850067,18.578681,13.62
1964,5,0.57745,-6.331186,7.105943,-1.48
1964,6,-4.057162,-6.454684,-1.654145,-3.26
1964,7,-3.401565,-6.792871,0.094705,-1.02
1964,8,18.187824,6.369396,30.2027,32.4
1964,9,44.369991,30.534728,58.051469,57.62
1964,10,64.580648,49.932404,79.018109,67.75
1964,11,79.114154,65.322824,92.896228,89.27
1964,12,105.511248,91.289748,119.845891,118.3
1965,1,105.163007,89.914368,119.580553,110.39
1965,2,48.702453,34.663995,62.352624,53.62
1965,3,26.096612,11.593435,40.502591,31.77
1965,4,9.86712,0.409109,19.269641,8.76
1965,5,0.556012,-6.166103,7.273443,-1.58
1965,6,-4.15448,-6.60506,-1.799399,-3.38
1965,7,-3.649814,-7.108518,-0.124903,-2.56
1965,8,8.806295,-3.190732,20.298508,18.22
1965,9,52.282289,38.144183,66.159368,53.76
1965,10,43.833282,29.163185,57.815492,64.85
1965,11,84.707972,71.140809,98.069362,104.51
1965,12,82.643996,68.179827,97.018441,90.65
1966,1,100.001516,85.307184,115.634567,120.77
1966,2,36.38266,22.58351,51.104833,40.82
1966,3,31.589999,17.512105,46.155644,35.77
1966,4,15.359378,5.758788,24.475147,15.45
1966,5,0.792696,-5.871271,7.82181,12.07
1966,6,-4.068946,-6.501336,-1.826433,-5.25
1966,7,-3.716393,-7.166101,-0.419904,-4.13
1966,8,15.279396,3.368215,27.539139,12.57
1966,9,59.330665,46.005353,73.309542,66.75
1966,10,67.923745,53.385857,82.192139,86.73
1966,11,93.882134,80.4168,107.475997,116.24
1966,12,102.782018,88.065997,116.955419,120.18
1967,1,85.483203,70.288678,100.380783,74.94
1967,2,44.787007,29.938007,59.009761,67.8
1967,3,24.754436,10.363143,39.416648,34.84
1967,4,7.310205,-2.071183,16.668017,13.77
1967,5,3.949484,-2.503444,10.757855,7.29
1967,6,-4.226085,-6.625715,-1.787102,-5.03
1967,7,-3.222135,-6.67444,0.074838,-5.18
1967,8,16.994575,5.335874,28.803727,10.68
1967,9,54.027937,40.6504,66.780559,46.24
1967,10,61.960772,48.379857,76.285362,60.9
1967,11,92.474763,78.98223,106.271715,88.31
1967,12,106.027336,91.71904,120.296021,96.06
1968,1,84.176527,69.23504,98.966306,91.73
1968,2,57.542914,43.367862,71.161598,77.41
1968,3,24.314561,10.218487,38.8063,30.5
1968,4,10.571045,1.012271,19.581286,6.15
1968,5,0.608177,-6.203402,7.475674,1.82
1968,6,-4.730698,-7.203914,-2.396587,-4.53
1968,7,-4.960263,-8.378973,-1.55004,-1.93
1968,8,-8.197914,-20.035052,3.732093,19.35
1968,9,12.845393,-0.724757,27.239565,22.1
1968,10,46.296373,32.220605,61.171444,63.58
1968,11,97.661776,83.552795,110.449479,96.63
1968,12,105.704419,91.012901,120.082508,117.64
1969,1,80.7332,65.601665,94.985925,87.12
1969,2,39.513872,25.63249,54.038672,62.19
1969,3,35.135669,21.80549,49.377666,65.28
1969,4,11.227722,1.799654,20.708223,12.36
1969,5,1.818031,-4.837335,8.594164,2.89
1969,6,-3.966634,-6.352806,-1.539665,-2.3
1969,7,-3.649037,-7.022267,-0.307719,0.72
1969,8,7.017497,-5.386187,18.210191,18.51
1969,9,59.99052,47.05499,74.056301,65.16
1969,10,78.130618,62.773738,92.785165,72.23
1969,11,85.819175,72.220151,99.553187,86.3
1969,12,103.984097,89.9926,118.56233,121
1970,1,83.619315,68.293219,98.714659,107.31
1970,2,48.086481,34.518798,61.281921,83.15
1970,3,32.655379,18.877486,46.927142,58.8
1970,4,9.423346,0.321677,19.020615,19.05
1970,5,0.09563,-6.614607,6.861996,2.67
1970,6,-4.411777,-6.868548,-2.073117,-2.53
1970,7,-4.091928,-7.529004,-0.789653,-2.81
1970,8,20.681836,9.206815,32.523191,22.69
1970,9,61.283393,47.634157,74.309971,43.51
1970,10,47.998659,33.797969,62.905569,48.67
1970,11,81.424963,67.27007,95.234346,88.15
1970,12,94.577223,79.998415,108.857191,113.03
1971,1,117.550369,102.794691,132.689858,116.92
1971,2,30.088944,16.476432,44.385522,66.97
1971,3,31.213863,17.595981,45.252178,55.94
1971,4,10.574446,0.878242,19.708065,17.91
1971,5,1.788088,-5.159478,8.814219,1.59
1971,6,-4.31135,-6.773403,-1.814145,-4.37
1971,7,-2.969424,-6.507333,0.604237,12.54
1971,8,17.6856,6.392537,29.824393,27.84
1971,9,46.810447,33.323676,60.275279,37.68
1971,10,45.094044,30.730072,60.033892,49.55
1971,11,95.986258,82.522372,109.180207,105.43
1971,12,111.03493,96.743909,125.351924,109.81
1972,1,104.827084,89.700868,119.070787,129.88
1972,2,54.02828,40.482278,68.415077,80.34
1972,3,27.280372,13.629475,41.62418,63.83
1972,4,9.574627,0.179186,18.842278,26
1972,5,0.765744,-5.937829,7.571955,-0.33
1972,6,-3.946654,-6.29146,-1.62509,-1.71
1972,7,-3.784791,-7.205531,-0.536082,2.27
1972,8,1.429953,-10.513578,12.764841,16.64
1972,9,43.448372,29.643547,56.8347,59.39
1972,10,68.904063,54.168476,83.030675,88.57
1972,11,68.246368,54.977789,81.835191,72.5
1972,12,108.659046,94.389864,123.553771,120.98
1973,1,80.261168,66.374267,94.842669,93.03
1973,2,48.488471,34.311144,62.117522,73.5
1973,3,10.82735,-3.960788,25.630266,22.23
1973,4,18.255155,8.890863,27.467398,23.3
1973,5,0.758556,-6.10885,7.470468,5.67
1973,6,-4.125925,-6.458506,-1.839859,-4.53
1973,7,-3.669,-7.212178,-0.310756,1.08
1973,8,7.645381,-4.19562,19.881326,7.85
1973,9,58.313973,45.170166,71.176197,65.29
1973,10,44.813868,30.973052,59.300434,54.31
1973,11,99.753359,85.887127,113.783482,109
1973,12,105.139754,90.327917,119.357881,116.11
1974,1,81.958842,67.294948,96.726254,102.48
1974,2,54.150532,40.147052,67.789494,69.31
1974,3,48.878921,34.523311,62.82579,58.86
1974,4,7.141117,-2.409075,16.282071,15.3
1974,5,2.40023,-4.33305,9.141741,4.75
1974,6,-4.719749,-7.068735,-2.271581,-4.23
1974,7,-4.495333,-7.887193,-1.025886,-4.77
1974,8,6.022844,-5.587016,18.201131,11.06
1974,9,57.475919,44.010437,70.675952,56.38
1974,10,48.911636,34.224099,63.442976,56.82
1974,11,80.360349,67.233326,93.868738,77.59
1974,12,86.451012,72.112682,100.638407,89.11
1975,1,92.288008,77.139157,107.042758,102.01
1975,2,50.763337,36.842773,64.817574,60.72
1975,3,62.618371,48.454954,77.070972,62.44
1975,4,19.958781,10.552222,29.035167,27.3
1975,5,0.739088,-5.909416,7.539031,-1.79
1975,6,-4.002935,-6.480927,-1.616031,-4.94
1975,7,-3.34971,-6.5776,0.095075,-3.75
1975,8,24.457433,12.510803,35.983562,13.4
1975,9,56.367275,42.447518,69.375116,54.55
1975,10,64.259945,50.073648,78.867323,58.87
1975,11,71.848949,58.003335,85.400068,79.08
1975,12,105.775318,91.573184,120.339534,113.25
1976,1,105.922963,91.466891,120.691534,109.68
1976,2,54.545422,40.791366,69.010563,56.4
1976,3,51.318889,37.417818,65.588693,55.63
1976,4,10.56442,1.325719,19.64039,11.16
1976,5,5.767197,-0.702603,12.308374,6.11
1976,6,-3.920001,-6.335727,-1.568393,-3.94
1976,7,-2.719926,-6.119439,0.663591,-0.62
1976,8,29.178346,17.8214,40.891524,22.47
1976,9,88.131688,74.561947,101.007927,68.19
1976,10,75.684976,61.186458,89.990511,78.29
1976,11,113.392944,100.074943,127.236041,118.22
1976,12,127.515513,113.4737,141.595699,127.06
1977,1,85.419119,70.785555,100.108842,88.47
1977,2,43.174444,29.871001,56.761191,38.54
1977,3,32.206307,17.356177,45.82963,19.56
1977,4,22.796978,13.482103,32.045385,10.15
1977,5,5.266857,-1.059898,12.286676,-3.37
1977,6,-3.738941,-6.050891,-1.355856,-5.85
1977,7,-3.791071,-7.129471,-0.451324,-7.1
1977,8,18.921611,7.301597,31.338661,9.8
1977,9,23.211495,9.581881,36.4678,23.04
1977,10,62.595155,47.139463,76.828427,65.09
1977,11,86.735163,72.526377,100.098486,88.38
1977,12,109.170232,94.84781,124.115894,132.02
1978,1,107.780769,93.419751,122.395981,125.51
1978,2,53.085672,39.636332,66.821602,56.17
1978,3,40.105703,26.022862,53.824121,31.96
1978,4,21.738971,12.149043,31.151244,17.29
1978,5,2.275114,-4.53998,9.015076,-0.86
1978,6,-4.288756,-6.649987,-1.756253,-3.69
1978,7,-3.586159,-7.116579,-0.117998,-5.29
1978,8,-3.152826,-14.914722,8.763356,0
1978,9,43.482919,29.583064,56.962127,29.97
1978,10,77.000173,61.990439,90.984642,66.2
1978,11,111.114065,97.380014,124.517658,109.31
1978,12,106.480675,92.449875,120.344356,119.52
1979,1,87.463654,73.447859,102.239956,110.34
1979,2,26.843993,13.337368,40.674331,42.9
1979,3,10.837162,-3.272122,25.770848,28.21
1979,4,3.574655,-6.039176,13.170172,12.67
1979,5,-2.221937,-9.547804,4.544996,-0.39
1979,6,-4.562763,-7.034132,-2.252212,-4.62
1979,7,-3.795844,-7.162626,-0.317755,-5.56
1979,8,17.861543,6.038037,29.565074,-2.29
1979,9,41.007789,27.465536,54.636754,17.58
1979,10,65.666748,51.054731,80.344164,69.89
1979,11,81.039437,67.037582,94.850987,87.65
1979,12,108.789239,94.30932,123.188181,93.66
1980,1,90.888671,76.58642,105.980992,102.19
1980,2,50.910881,37.180519,65.398267,58.63
1980,3,44.879184,31.382991,59.536257,37.06
1980,4,13.837668,4.64457,23.050605,7.05
1980,5,2.950569,-3.795781,9.657189,-0.41
1980,6,-3.801045,-6.238062,-1.381214,-2.29
1980,7,-3.540989,-6.940623,-0.133869,-3.88
1980,8,4.143046,-7.333037,15.952548,-1.63
1980,9,57.68687,44.229189,71.325495,46.31
1980,10,76.889039,62.647253,90.753157,91.68
1980,11,101.708577,88.007181,114.900831,77.02
1980,12,132.848655,118.845508,146.674697,144.76
1981,1,74.64742,59.812346,89.479285,87.53
1981,2,33.514577,19.344058,47.62415,44.25
1981,3,31.803529,17.192771,46.046596,33.13
1981,4,12.285456,2.891758,21.411905,13.13
1981,5,3.359956,-3.776401,10.108187,3.7
1981,6,-4.367009,-6.650911,-2.058022,-4.46
1981,7,-3.015277,-6.302524,0.49545,-3.55
1981,8,11.276508,-0.344919,22.778041,0.21
1981,9,61.544781,48.411842,75.296403,57.35
1981,10,81.378613,66.780378,95.887513,67.84
1981,11,91.092211,77.582105,103.870049,72.8
1981,12,110.502963,96.455521,125.343873,103.13
1982,1,115.071607,99.209244,129.535277,126.27
1982,2,50.290831,36.775909,64.240998,49.15
1982,3,30.828415,16.101748,45.512371,34.2
1982,4,14.18284,4.26103,23.79841,23.54
1982,5,-0.452359,-7.040811,6.374166,-1.42
1982,6,-3.896526,-6.307456,-1.604666,-0.91
1982,7,-4.231866,-7.666877,-0.720761,-4.18
1982,8,7.231916,-4.393731,19.417416,11.68
1982,9,26.903595,13.357343,40.057883,36.54
1982,10,35.62678,21.152623,50.386033,49.7
1982,11,88.039406,74.255328,102.124587,89.47
1982,12,76.954685,62.668023,91.388507,95.18
1983,1,76.636166,61.328262,91.664001,83.31
1983,2,47.990566,34.086096,61.654834,47.99
1983,3,48.152466,33.702841,62.6392,55.23
1983,4,15.869321,6.778717,25.29435,24.45
1983,5,1.531905,-5.385228,8.278288,9.61
1983,6,-4.226557,-6.600883,-1.909364,-1.51
1983,7,-3.722586,-7.260515,-0.304167,-0.73
1983,8,10.806835,-1.020423,23.165916,7.93
1983,9,67.534587,53.618099,80.958791,66.48
1983,10,65.605641,51.206638,80.004598,77.84
1983,11,95.200655,81.525858,108.382125,117.74
1983,12,142.281669,127.309584,156.61123,156.11
1984,1,82.835457,68.124417,98.223278,92.11
1984,2,28.133142,14.13323,42.723042,43.23
1984,3,48.831005,34.799219,62.806812,60.37
1984,4,12.464095,3.563217,21.922269,6.73
1984,5,3.212428,-3.509847,9.825124,3.04
1984,6,-4.606983,-7.097882,-2.189796,-4.05
1984,7,-3.713356,-7.115084,-0.096045,-3.33
1984,8,3.517115,-7.913054,15.03702,2.7
1984,9,50.089055,36.177916,63.809499,50.81
1984,10,55.85309,41.05488,70.525529,50.49
1984,11,101.283104,87.706062,115.542157,101.88
1984,12,104.732779,89.452011,118.972297,111.1
1985,1,87.96007,72.809287,102.767415,94.04
1985,2,46.113823,32.709678,60.002975,53.85
1985,3,32.685783,17.740256,47.263957,33.12
1985,4,12.910419,3.471067,22.296042,18.08
1985,5,0.831273,-6.059574,7.599856,-1.32
1985,6,-3.825543,-6.269088,-1.516407,-1.9
1985,7,-3.551779,-7.090662,-0.022125,-0.89
1985,8,7.448124,-4.089797,18.843617,12.07
1985,9,43.394587,29.490885,56.810185,48.13
1985,10,44.345643,29.474297,58.934373,60.12
1985,11,102.491259,88.399158,115.377153,112.72
1985,12,133.782298,119.500769,148.582343,146.48
1986,1,84.122229,69.43704,99.484569,86.17
1986,2,39.67892,25.849988,53.102802,47.2
1986,3,29.637261,15.100511,43.457146,29.65
1986,4,10.727497,1.344946,20.025089,8.46
1986,5,5.439031,-1.436712,12.306517,1.91
1986,6,-3.947079,-6.415519,-1.533072,-2.07
1986,7,-3.766059,-7.36589,-0.335454,-4.41
1986,8,12.321621,1.035657,24.466305,10.23
1986,9,34.134866,20.324334,47.991473,32.03
1986,10,63.819555,49.536009,78.683476,63.02
1986,11,121.74056,108.056722,135.478659,110.85
1986,12,109.282871,95.648833,124.050201,89.48
1987,1,92.734855,77.874425,107.147205,83.33
1987,2,47.90757,34.205678,62.206681,46.82
1987,3,56.031269,41.643331,69.509043,42.98
1987,4,21.755868,12.73415,30.724156,13.17
1987,5,3.341176,-3.26498,9.893151,3.14
1987,6,-3.940145,-6.366696,-1.65539,-0.94
1987,7,-3.089771,-6.560839,0.431021,2.27
1987,8,30.478261,18.4366,41.986246,35.15
1987,9,62.125738,48.087062,75.451955,42.72
1987,10,111.408721,96.920138,125.296059,107.82
1987,11,103.745716,90.669419,117.655706,93.38
1987,12,106.679687,93.433792,121.730737,101.95
1988,1,125.475702,110.811124,140.140805,130.95
1988,2,77.447684,62.991873,91.362799,91.17
1988,3,47.816482,33.81174,62.61864,50.86
1988,4,16.831483,7.69917,25.825676,16.84
1988,5,4.906214,-1.825212,11.897447,1.87
1988,6,-3.809559,-6.219552,-1.498278,-2.05
1988,7,-2.973184,-6.450148,0.315772,-2.38
1988,8,11.625384,-0.526409,23.034383,11.49
1988,9,42.850124,29.213572,56.990498,46.3
1988,10,87.946247,73.426372,102.039808,96.57
1988,11,78.161695,64.146791,91.51554,75.59
1988,12,129.405831,114.610969,143.820615,119.99
1989,1,86.672155,71.833511,101.419473,72.2
1989,2,70.648326,56.413468,84.593793,84.44
1989,3,41.171832,26.710526,54.993598,50.8
1989,4,10.142431,1.292781,19.638257,18.8
1989,5,-2.208043,-8.784275,4.577646,2.39
1989,6,-4.372065,-6.63597,-1.914091,-2.4
1989,7,-3.910577,-7.359107,-0.467307,-2.51
1989,8,5.738539,-5.933066,17.863314,8.51
1989,9,56.887308,43.438395,70.480731,52.19
1989,10,58.82091,44.235384,73.156767,77.97
1989,11,141.649359,128.080794,155.378773,137.25
1989,12,129.145122,115.198239,143.278461,140.17
1990,1,75.014126,60.518508,89.767086,70.86
1990,2,59.249848,45.698682,72.994454,70.55
1990,3,52.022311,37.801896,65.746721,39.22
1990,4,17.654219,8.306969,26.940702,24.26
1990,5,5.750263,-1.219453,12.405776,5.03
1990,6,-4.142175,-6.501019,-1.710911,-1.97
1990,7,-3.76679,-7.214323,-0.339064,-2.43
1990,8,14.232704,2.231215,26.17405,3.01
1990,9,37.524671,23.82516,51.083157,33.9
1990,10,65.682502,51.471576,80.145127,62.29
1990,11,98.529441,84.591795,111.800655,88.08
1990,12,126.4325,111.477713,140.414618,121.33
1991,1,105.091015,89.992921,120.500899,103.16
1991,2,47.651803,34.442102,61.941502,44.8
1991,3,28.058317,13.604118,42.082028,34.46
1991,4,13.933243,4.398738,23.257766,9.71
1991,5,2.606051,-4.231911,9.382459,1.32
1991,6,-4.166712,-6.647154,-1.756468,-3.37
1991,7,-3.292923,-6.810509,0.263957,-2.85
1991,8,8.890643,-3.222079,20.587651,7.03
1991,9,70.11357,57.115092,84.263848,69.99
1991,10,61.06896,46.549037,75.781021,76.82
1991,11,97.42045,83.20759,111.645347,114.32
1991,12,106.305068,91.145447,119.748373,100.82
1992,1,83.913663,69.302101,98.613109,87.51
1992,2,50.616176,37.238174,64.556993,59.9
1992,3,48.896091,34.811705,63.21699,54.84
1992,4,19.50686,10.262363,29.237854,22.1
1992,5,2.906025,-3.676714,9.84009,3.02
1992,6,-3.848916,-6.350148,-1.43201,-0.81
1992,7,-3.246123,-6.64192,0.254094,-1.92
1992,8,11.844901,-0.206054,23.465868,9.43
1992,9,32.759097,19.268282,46.276563,47.29
1992,10,51.965088,37.438008,66.717121,65.53
1992,11,89.397674,76.328301,103.688177,81.27
1992,12,106.671778,92.311146,121.983134,99.77
1993,1,97.544204,82.331237,113.137831,90.04
1993,2,77.077855,63.870278,90.531609,75.28
1993,3,43.098199,29.148526,57.042982,41.75
1993,4,11.809087,2.370887,21.513976,19.41
1993,5,-0.184423,-6.881274,6.66236,0.54
1993,6,-4.1937,-6.553729,-1.84471,0.22
1993,7,-3.919308,-7.307846,-0.515953,-3.96
1993,8,-0.010929,-11.343585,11.980751,1.58
1993,9,69.862258,55.781074,83.344936,60.92
1993,10,74.645482,59.718953,89.046021,78.8
1993,11,103.065014,89.240164,115.993947,96.78
1993,12,92.040393,78.044285,105.553614,88.88
1994,1,110.813801,95.361794,125.416969,103.15
1994,2,31.484677,17.939344,45.130765,43.64
1994,3,30.837736,16.095871,44.967866,24.18
1994,4,10.031813,0.794287,19.648278,11.7
1994,5,2.065758,-4.502213,8.896148,0.42
1994,6,-4.220632,-6.65153,-1.831402,-2.76
1994,7,-4.08224,-7.384535,-0.667217,-4.23
1994,8,15.211302,3.337001,26.803175,4.38
1994,9,20.147413,6.153071,33.256746,20.67
1994,10,64.243768,50.189695,78.804311,50.92
1994,11,99.021305,85.527645,112.736268,80.67
1994,12,98.072481,84.116808,112.355771,73.39
1995,1,109.819502,95.417708,124.910352,100.75
1995,2,86.21175,72.681286,100.833721,86.34
1995,3,44.855086,31.303734,59.119129,39.55
1995,4,23.874276,14.464815,33.105969,24.97
1995,5,3.503706,-3.497467,10.164013,0.68
1995,6,-4.161521,-6.531534,-1.729814,-2.51
1995,7,-3.46307,-6.794158,-0.142063,-1.5
1995,8,5.091844,-6.253814,17.096285,8.76
1995,9,68.032674,54.836009,81.455663,62.9
1995,10,59.679135,44.391359,74.058199,70.43
1995,11,124.160374,110.429753,137.998452,129.37
1995,12,124.092779,109.221591,138.835758,109.34
1996,1,101.380185,86.053522,116.279405,96.62
1996,2,42.222822,28.22227,56.589627,48.53
1996,3,36.024783,21.819937,50.310729,39.84
1996,4,12.248405,3.091443,21.349207,17.32
1996,5,-0.758573,-7.640044,6.040767,2.73
1996,6,-4.289201,-6.738498,-1.889764,-3.26
1996,7,-4.318197,-7.614846,-0.918949,-5.18
1996,8,-5.678917,-17.791452,5.715222,-2.88
