Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1953,12,62.77,50.44,75.54,66.12
1954,1,58.28,46.67,70.03,65.16
1954,2,38.12,26.8,49.87,37.26
1954,3,43.8,32.21,56.07,47.39
1954,4,86.96,74.33,99.19,94.02
1954,5,99.17,87.31,111.45,99.34
1954,6,79.67,68.14,91.22,80.18
1954,7,35.96,24.98,47.13,30.78
1954,8,51.68,39.9,63.82,54.7
1954,9,86.74,73.52,99.84,90.97
1954,10,56.05,43.47,69.34,64.1
1954,11,36.89,24.62,48.9,35.97
1954,12,23.09,14.23,33.76,21.69
1955,1,43.35,32.07,54.65,44.44
1955,2,48.43,36.85,60.59,38.52
1955,3,81.68,69.32,94.27,91.04
1955,4,48.92,37.25,60.61,45.83
1955,5,60.08,47.4,71.74,78.41
1955,6,41.63,30.29,53.29,53.57
1955,7,76.84,65.34,88.35,86.35
1955,8,91.57,78.97,104.3,89.36
1955,9,86.68,74.43,99.74,94.08
1955,10,87.64,74.93,100.13,104
1955,11,89.75,77.46,102.57,84.01
1955,12,55.92,44.18,68.02,56.94
1956,1,44.23,33.13,56.2,35.72
1956,2,25.1,15.06,36.21,20.46
1956,3,22.45,12.42,33.56,21.17
1956,4,34.23,23.59,45.58,43.34
1956,5,90,78.74,101.77,85.87
1956,6,60.35,49.02,71.92,68.23
1956,7,81.32,70.03,92.67,82.79
1956,8,74.84,62.71,87.14,75.83
1956,9,68.19,55.26,81.04,66.2
1956,10,31.28,19.52,43.48,24.06
1956,11,66.04,52.77,79.09,66.82
1956,12,65.31,53.48,77.55,66.45
1957,1,31.36,20.67,42.22,43.15
1957,2,37.5,26.13,48.57,36.1
1957,3,40.01,27.8,52.03,35.76
1957,4,62.56,51.21,74.01,52.7
1957,5,39.24,28.34,50.11,53.89
1957,6,88.41,76.35,99.76,90.31
1957,7,52.38,41.27,63.17,51.51
1957,8,45.55,34.21,56.87,42.43
1957,9,96.07,83.19,110,99.29
1957,10,28.42,17.66,40.17,32.77
1957,11,89.47,76.87,101.91,89.64
1957,12,38.15,26.74,49.64,39.84
1958,1,39.99,28.42,51.83,36.77
1958,2,24.4,14.43,34.77,23.33
1958,3,16.97,8,27.77,14.71
1958,4,27.74,17.84,37.82,33.69
1958,5,38.01,26.74,49.08,48.97
1958,6,83.93,72.19,95.61,85.69
1958,7,88.74,77.48,100.31,90.35
1958,8,98.06,85.87,110.66,107.87
1958,9,80.7,67.73,94.11,76.1
1958,10,43.67,31.89,56.21,47.36
1958,11,91.91,79.22,104.65,99.05
1958,12,48.73,36.75,60.77,60.37
1959,1,31.23,20.99,42.1,34.55
1959,2,25.81,15.2,36.76,21.63
1959,3,30.74,19.46,42.57,32.35
1959,4,34.74,23.66,45.92,29.85
1959,5,110.69,99.92,122.6,109.24
1959,6,66.85,55,78.35,62.89
1959,7,54.57,43.25,65.95,55.13
1959,8,155.3,142.84,168.2,156.23
1959,9,126.85,113.44,140.14,130.05
1959,10,85.99,72.67,99.31,101.22
1959,11,45.72,33.27,58.45,50.74
1959,12,35.74,24.34,47.23,35.38
1960,1,44.66,33.57,56.38,48.44
1960,2,25.2,15.04,36.72,30.44
1960,3,23.64,13.1,35.24,28.3
1960,4,109.14,97.64,121.67,110.31
1960,5,94.16,82.81,105.88,98.68
1960,6,60.23,48.69,71.32,64.54
1960,7,71.34,60.24,82.47,76.56
1960,8,68.59,56.81,80.71,66.68
1960,9,65.51,53.24,78.41,71.77
1960,10,52.42,40.06,65.23,62.59
1960,11,80.03,66.79,92.83,73.8
1960,12,31.14,20.94,41.98,37.26
1961,1,26.35,16.35,37.26,27.49
1961,2,41.74,30.34,52.92,35.39
1961,3,48.97,37.18,61.75,50.9
1961,4,39.22,27.2,50.26,42.23
1961,5,61.86,50.26,73.58,75.37
1961,6,45.63,34.08,57.04,57.76
1961,7,52.57,41.27,64.02,51.67
1961,8,42.35,30.76,53.71,40.7
1961,9,115.27,101.8,128.36,126.34
1961,10,58.93,46.17,71.8,64.78
1961,11,53.15,40.79,66.04,65.51
1961,12,50.99,38.95,62.78,50.91
1962,1,39.8,28.41,51.94,52.14
1962,2,53.42,41.76,65.33,52.38
1962,3,18.96,9.23,29.61,13.62
1962,4,37.75,26.7,48.82,43.1
1962,5,86.85,75.7,98.45,90.55
1962,6,37.89,26.81,48.94,44.02
1962,7,50.98,39.69,62.68,50.83
1962,8,95.32,82.46,107.36,95.46
1962,9,83.03,70.07,95.95,89.4
1962,10,24.66,14.48,35.94,29.51
1962,11,27.01,16.25,38.75,26.71
1962,12,48.41,36.27,60.31,53.87
1963,1,37.6,26.49,48.65,42.47
1963,2,30.07,19.13,40.95,33.7
1963,3,43.8,31.86,55.63,47.26
1963,4,59.31,47.86,71.03,64.8
1963,5,51.34,40.05,62.82,52.05
1963,6,105.91,94.12,117.6,95.73
1963,7,49.78,38.96,61.52,42.24
1963,8,75.14,62.92,87.01,75.9
1963,9,52.22,39.59,65.43,48.28
1963,10,25.35,14.94,36.88,23.95
1963,11,56.03,43.93,68.3,56.25
1963,12,46.24,33.74,58.1,59.16
1964,1,48.96,37.11,61.22,49.4
1964,2,32.59,21.77,44.29,31.07
1964,3,41.91,30.16,54.3,45.13
1964,4,86.54,74.53,98.2,86.35
1964,5,108.12,96.31,119.72,110.78
1964,6,88.95,76.89,100.35,79.21
1964,7,51.38,40.69,63.22,51.36
1964,8,109.1,96.66,122.13,101.19
1964,9,109.47,95.88,122.2,102.39
1964,10,45.52,33.08,57.88,52.96
1964,11,62.08,49.83,74.65,57.72
1964,12,63.42,51.05,75.83,68.84
1965,1,46.11,34.49,58.32,50.89
1965,2,63.74,51.53,76.22,68.32
1965,3,40.1,27.82,52.56,42.56
1965,4,44.16,32.71,55.2,42
1965,5,98.92,87.25,110.56,103.74
1965,6,62.42,50.36,73.5,62.14
1965,7,80.89,69.13,92.23,79.27
1965,8,89.13,76.72,101.27,81.39
1965,9,134.17,121.72,147.28,135.71
1965,10,58.9,46.47,71.6,58.05
1965,11,106.14,92.98,118.91,100.36
1965,12,56.23,44.45,68.15,54.66
1966,1,57.15,44.65,69.84,64.02
1966,2,36.11,24.94,47.94,34.73
1966,3,67.16,54.7,79.74,68.43
1966,4,39.11,28.14,50.33,37.16
1966,5,47.98,36.16,59.42,42.97
1966,6,47.97,36.36,59.34,45.85
1966,7,62.25,51.52,73.78,52.5
1966,8,112.44,100.15,124.54,115.37
1966,9,49.37,36.77,61.73,49.48
1966,10,90.02,77.02,103.3,91.62
1966,11,61.08,48.57,74.36,53.99
1966,12,55.73,43.62,68.16,56.57
1967,1,66.89,54.55,78.67,68.65
1967,2,45.86,33.87,57.78,48.77
1967,3,41.98,30.15,55,35.8
1967,4,72.34,60.33,84.48,60.53
1967,5,29.21,19.07,39.98,31.06
1967,6,99.04,87.72,110.42,102.49
1967,7,51.01,39.77,62.53,55.22
1967,8,89.85,77.22,102.28,96.8
1967,9,33.16,22.06,45,29.6
1967,10,91.96,79.39,104.88,97.1
1967,11,51.89,39.64,64.91,55.76
1967,12,44.93,33.39,57.12,48.51
1968,1,31.38,20.7,42.41,34.66
1968,2,37.67,25.93,48.99,39.43
1968,3,55.94,44.09,68.78,53.28
1968,4,88.07,75.97,99.9,86.1
1968,5,68.53,57.44,80.43,71.2
1968,6,143.47,131.82,155.67,125.28
1968,7,144.05,132.49,155.82,121.59
1968,8,101.71,89.05,113.79,87.66
1968,9,120.41,107.02,133.29,113.92
1968,10,94.72,81.42,108.16,90.54
1968,11,32.78,21.18,45.06,28.74
1968,12,85.24,72.76,97.13,87.3
1969,1,88.4,76.27,100.91,91.46
1969,2,26.9,16.27,37.82,22.84
1969,3,22.37,12.69,33.39,16.43
1969,4,49.95,38.35,61.31,53.41
1969,5,58.13,46.19,69.56,52.81
1969,6,61.44,50.57,73.15,67.7
1969,7,56.72,45.8,68.29,49.18
1969,8,75.3,63.12,88.04,68.06
1969,9,59.86,47.36,72.76,57.02
1969,10,70.57,57.25,83.63,85.45
1969,11,41.04,29.04,53.44,36.5
1969,12,43.4,31.78,55.07,51.36
1970,1,55.41,43.25,67.98,59.65
1970,2,34.57,23.44,46.3,27.96
1970,3,29.03,17.82,41.34,27.05
1970,4,62.07,50.26,74,55.26
1970,5,128.89,117.01,140.57,128.31
1970,6,62.36,50.71,73.63,52.71
1970,7,104.18,92.72,115.45,101.93
1970,8,41.33,30.67,52.95,31.55
1970,9,105.19,92.07,118.36,108.4
1970,10,107.2,93.9,119.83,108.22
1970,11,77.8,64.95,90.91,74.23
1970,12,60.21,48.18,72.59,56.41
1971,1,56.41,44.59,68.72,69.77
1971,2,72.13,60.05,84.63,63.77
1971,3,48.68,36.26,61,50.19
1971,4,37.66,26.59,48.87,30.79
1971,5,96.56,84.48,108.85,97.31
1971,6,80.72,69.19,92.63,83.89
1971,7,65.39,53.89,76.95,74.36
1971,8,58.59,46.05,70.71,54.26
1971,9,82.91,70.13,96.01,76.62
1971,10,104.61,91.9,117.76,106.14
1971,11,73.45,60.6,85.72,77.66
1971,12,56.15,44.49,68.22,63.37
1972,1,79.29,66.62,91.19,82.1
1972,2,43.65,31.8,55.8,47.16
1972,3,67.64,55.88,79.74,65.96
1972,4,42.73,31.52,54.34,38.01
1972,5,52.53,41.52,64.39,51.99
1972,6,53.53,41.95,65.22,65.26
1972,7,115.4,103.18,127.46,109.73
1972,8,126.27,113.55,139.21,115.16
1972,9,102.15,88.98,115.29,90.05
1972,10,40.1,28.74,52.78,37.64
1972,11,56.63,44.85,69.33,53.56
1972,12,62.5,50.62,74.54,72.33
1973,1,37.17,25.81,48.84,44.83
1973,2,34.63,23.34,46.58,31.52
1973,3,56.54,43.81,68.95,51.93
1973,4,40.58,29.65,52.06,46.17
1973,5,99.44,87.76,111.01,107.43
1973,6,88.27,76.39,99.7,89.81
1973,7,86.67,74.83,98.18,91.15
1973,8,102.86,90.74,115.1,100.51
1973,9,77.3,64.56,90.06,79.51
1973,10,48.87,36.8,61.55,46.26
1973,11,52.32,39.04,64.8,58.6
1973,12,49.68,37.78,61.96,58.77
1974,1,56.01,43.83,68.11,58.95
1974,2,34.96,23.79,47.21,36.01
1974,3,30.94,19.07,42.89,29.45
1974,4,79.89,68.32,91.76,67.48
1974,5,70.12,58.85,81.97,70.36
1974,6,103.44,91.61,115.73,93.73
1974,7,89.41,78.09,100.92,76.17
1974,8,109.14,96.75,121.87,95.16
1974,9,71.98,59.03,84.79,72.71
1974,10,57.27,45.37,70,58.91
1974,11,72.39,59.49,85.41,77.33
1974,12,37.33,26.58,49.12,36.54
1975,1,85.39,72.69,98.04,105.99
1975,2,43.49,31.63,55.79,47.35
1975,3,41.53,29.94,54.25,52.77
1975,4,33.59,22.9,44.59,38.87
1975,5,54.08,42.49,65.72,53.88
1975,6,98.45,87.11,110.66,111.76
1975,7,49.68,38.25,60.87,49.51
1975,8,46.91,35.76,58.76,50.3
1975,9,77.01,64.03,90.5,81.23
1975,10,42.16,29.86,54.37,47.26
1975,11,110.1,97.44,123.13,107.77
1975,12,48.9,37.4,60.87,57.37
1976,1,66.91,54.56,79.15,81.58
1976,2,51.13,38.91,62.99,55.11
1976,3,95.9,83.16,108.32,106.42
1976,4,44.4,33.33,55.46,39.99
1976,5,20.67,11.93,29.63,28.25
1976,6,81.24,69.45,93.11,86.51
1976,7,44.35,33.34,55.8,50.77
1976,8,31.77,22.12,42.72,26.33
1976,9,28.29,17.77,40.15,34.7
1976,10,30.77,19.39,42.75,37.1
1976,11,33.63,22.27,45.9,39.23
1976,12,50.05,38.02,62.32,63.04
1977,1,52.04,40.37,63.89,58.36
1977,2,43.71,32.3,55.56,42.82
1977,3,95.01,82.62,107.76,105.67
1977,4,37.37,26.47,48.67,52.55
1977,5,36.49,25.88,47.47,46.98
1977,6,74.87,63.16,86.56,84.81
1977,7,90.97,79.27,102.2,96.18
1977,8,129.58,116.81,141.98,132.97
1977,9,154.97,141.63,167.74,150.46
1977,10,61.22,48.33,74.03,59.83
1977,11,80.48,67.78,93.47,72.56
1977,12,74.24,61.99,87.06,76.47
1978,1,42.33,30.84,54.11,53.5
1978,2,22.5,12.52,33.15,24.72
1978,3,25.5,14.72,37.03,27.58
1978,4,29.9,19.25,40.13,37.91
1978,5,80.14,68.75,91.8,84.57
1978,6,70.69,58.8,82.92,67.89
1978,7,107.17,95.39,119.39,112.23
1978,8,112.44,99.81,124.99,103.19
1978,9,71.08,57.86,84.72,77.55
1978,10,36.08,24.33,48.65,39.44
1978,11,69.09,56.62,81.74,86.44
1978,12,56.74,44.85,69.67,71.89
1979,1,48.77,37.2,60.67,64.57
1979,2,52.7,40.77,64.31,51.59
1979,3,109.34,97.26,121.59,107.43
1979,4,57.52,46.29,68.93,36.04
1979,5,106.77,95.45,118.66,95.31
1979,6,112.02,99.76,124.08,102.13
1979,7,74.89,63.2,86.36,73.46
1979,8,69.57,57.36,81.51,72.91
1979,9,66.48,54.11,79.37,69.91
1979,10,106.02,93.14,119.46,116.7
1979,11,55.63,43.03,68.37,51.94
1979,12,36.2,25.68,48,38.92
1980,1,87.74,74.95,99.9,106.32
1980,2,28.06,17.7,39.3,30.98
1980,3,24.86,13.92,35.91,22.33
1980,4,40.38,29.2,51.27,33.08
1980,5,33.86,23.03,45.27,32.23
1980,6,56.01,44.21,67.51,69.44
1980,7,74.84,63.1,86.64,65.87
1980,8,100.5,88.23,112.81,82.48
1980,9,130.33,117.26,143.84,121.91
1980,10,59.87,47.2,72.59,58.46
1980,11,30.03,18.91,42.36,31.09
1980,12,52.32,40.39,64.6,46.89
1981,1,36.68,24.78,47.86,31.59
1981,2,74.87,63.23,87.05,56.72
1981,3,40.99,29.05,53.48,30.58
1981,4,71.53,59.41,83.4,54.71
1981,5,44.58,33.5,55.64,38.43
1981,6,139.41,127.23,150.58,117.29
1981,7,29.93,20.23,40.8,29.98
1981,8,51.45,39.78,62.91,50.79
1981,9,45.28,33.22,58.09,45.19
1981,10,77.26,64.58,90.25,87.88
1981,11,28.59,17.57,40.57,28.31
1981,12,61.54,49.26,73.29,70.81
1982,1,82.71,69.95,95.49,117.01
1982,2,25,15.2,35.87,28.25
1982,3,38.33,26.73,50.43,43.61
1982,4,60.11,48.88,71.9,56.29
1982,5,80.64,68.81,92.15,67.41
1982,6,43.97,33.54,55.74,41.43
1982,7,141.72,130.34,153.72,114.48
1982,8,87.53,75.6,99.66,79.18
1982,9,105.6,92.74,118.42,85.15
1982,10,119.61,106.89,132.59,108.39
1982,11,66.17,53.78,78.94,63.88
1982,12,72.36,60.37,84.74,65.27
1983,1,46.35,34.68,58.2,40.71
1983,2,28.05,17.73,39.02,19.3
1983,3,46.6,34.44,58.62,48.87
1983,4,45.81,34.94,57.24,40.51
1983,5,77.21,65.76,89.31,86.56
1983,6,58.41,46.74,69.79,47.81
1983,7,71.4,59.74,83.07,55.66
1983,8,73.26,61.4,85.34,92.24
1983,9,108.62,95.36,121.46,106.64
1983,10,98.18,85.81,111.48,94.19
1983,11,89,76.26,101.25,81.36
1983,12,74.6,62.07,87.55,82.91
1984,1,51.14,39.69,63.15,46.21
1984,2,37.02,25.91,48.92,26.14
1984,3,42.98,31.4,55.44,36.33
1984,4,43.73,32.68,54.68,36.33
1984,5,49.24,37.77,60.95,45.73
1984,6,135.17,123.43,147.01,97.35
1984,7,69.57,57.97,80.98,48.94
1984,8,84.21,71.59,96.61,69.34
1984,9,93.37,80.19,106.28,82.26
1984,10,65.69,52.95,78.78,61.14
1984,11,40.35,28.47,52.48,36.49
1984,12,78.13,66.09,90.96,64.75
1985,1,47.14,35.11,59.31,39.82
1985,2,47.94,36.2,60.28,38.95
1985,3,46.93,34.56,59.3,38.14
1985,4,51.78,40.59,63.71,43.79
1985,5,100.11,88.46,111.92,85.21
1985,6,60.06,48.35,71.44,55.6
1985,7,94.45,82.81,105.89,74.54
1985,8,97.2,84.5,110.18,70.19
1985,9,145.12,132.76,158.44,120.69
1985,10,76.39,64.18,89.52,66.93
1985,11,127.69,114.72,140.31,104.33
1985,12,71.34,58.94,83.86,50.82
1986,1,44.17,32.55,56.11,33.89
1986,2,35.75,24.75,47.33,21.57
1986,3,51.92,39.6,64.62,36.49
1986,4,52.17,40.56,64.17,34.76
1986,5,29.24,19.21,40.12,27.52
1986,6,92.68,80.82,104.66,75.86
1986,7,94.57,82.71,106.11,78.82
1986,8,89.23,77,102.16,70.23
1986,9,91.84,78.43,104.69,67.67
1986,10,62.78,50.2,75.47,64.3
1986,11,52.67,40.16,65.12,48.14
1986,12,32.43,21.85,43.51,25.75
1987,1,32.4,21.69,43.84,25.66
1987,2,25.45,15.33,36.4,10.65
1987,3,21.99,11.74,33.48,16.74
1987,4,16.18,8.36,25.76,15.48
1987,5,73.43,61.57,85.44,69.75
1987,6,37.69,26.89,48.71,37.21
1987,7,109.71,98.14,121.01,92.93
1987,8,89.36,76.46,101.53,86.32
1987,9,62.33,49.08,75.05,65.41
1987,10,60.94,47.57,73.76,65.42
1987,11,53.23,40.24,65.82,49.69
1987,12,51.55,39.09,63.52,38.33
1988,1,65.76,53.04,77.99,75.4
1988,2,37.58,26.51,49.21,29.6
1988,3,54.73,42.22,67.31,44.83
1988,4,22.4,13.21,32.85,15.78
1988,5,48.58,37.11,59.99,42.91
1988,6,43.69,32.49,54.6,38.68
1988,7,47.38,36.53,58.91,42.26
1988,8,181.59,168.72,194.07,157.41
1988,9,82.59,69.31,95.83,62.43
1988,10,78.94,65.99,92.25,71.12
1988,11,124.01,110.08,136.89,88.21
1988,12,65.73,53.5,77.85,56.5
1989,1,60.73,48.26,73.31,51.71
1989,2,46.34,34.6,58.54,35.88
1989,3,39.57,27.52,51.75,28.58
1989,4,43.78,33.13,55.32,24.21
1989,5,75.65,63.47,86.89,49.69
1989,6,102.61,90.74,114.95,91.03
1989,7,35.56,25.13,46.69,22.87
1989,8,80.31,67.95,92.57,67.71
1989,9,47.14,34.64,59.69,46.4
1989,10,55.79,43.46,68.56,54.02
1989,11,55.06,42.92,68.08,65.69
1989,12,57.82,45.95,69.39,61.98
1990,1,42.89,31.55,55.05,40.34
1990,2,32.68,21.82,44.27,27.45
1990,3,31.54,19.81,43.45,36.3
1990,4,53.27,41.61,65.18,51.29
1990,5,44.78,33.2,55.68,56.57
1990,6,113.18,101.79,124.98,109.4
1990,7,70.37,58.93,82.14,60.6
1990,8,47.83,36.06,59.38,41.98
1990,9,96.85,83.61,109.95,92.16
1990,10,94.75,82.15,107.53,101.85
1990,11,47.05,34.66,59.39,47.6
1990,12,42.83,31.85,54.55,43.68
1991,1,47.27,35.61,59.58,55.02
1991,2,24.87,14.55,35.47,20.69
1991,3,60.32,48.33,73.29,58.69
1991,4,63.78,52.41,75.91,61.31
1991,5,79.23,67.2,90.96,79.58
1991,6,74.38,62.36,85.92,73.33
1991,7,95.85,84.08,107.66,97.88
1991,8,45.48,34.07,57.32,38.54
1991,9,106.26,93.15,119.64,112.24
1991,10,93.52,80.94,106.41,100.53
1991,11,113.13,100.25,126.27,111.56
1991,12,42.45,30.8,54.28,45.85
1992,1,42.56,31.06,54.12,44.6
1992,2,39.06,27.67,50.4,35.78
1992,3,22.53,12.4,33.85,21.7
1992,4,49.98,38.62,62.33,51.61
1992,5,58.22,47.47,69.9,59.58
1992,6,46.67,35.14,58.6,51.02
1992,7,106.23,94.39,118.05,96.68
1992,8,89.08,76.65,101.21,73.76
1992,9,126.51,113.84,139.48,110.28
1992,10,54.03,41.76,67.45,53.97
1992,11,64.6,52.15,77.47,54.89
1992,12,79.02,66.85,91.35,62.7
1993,1,46.57,34.6,58.07,40.82
1993,2,15.8,7.75,25.16,11.74
1993,3,19.9,10.29,30.65,16.04
1993,4,76.24,64.34,87.36,66.57
1993,5,104.48,93,117.03,92.75
1993,6,78.26,66.91,90.21,74.07
1993,7,117.78,105.7,129.89,97.16
1993,8,78.56,66.21,91.25,62.5
1993,9,68.87,56.01,81.9,59.37
1993,10,63.19,50.78,76.21,51.8
1993,11,46.86,34.47,59.41,41.71
1993,12,38.78,27.79,50.66,32.13
1994,1,46.86,35.08,59.28,45.01
1994,2,26.53,15.84,37.76,9.89
1994,3,34.87,23.35,47.12,29.19
1994,4,74.65,63.13,86.92,55.8
1994,5,69.26,57.77,81.09,57.22
1994,6,80.14,68.54,91.47,57.91
1994,7,89.83,78.76,101.31,54.41
1994,8,92.17,80.08,104.52,79.3
1994,9,83.52,70.73,96.67,65.04
1994,10,43.33,31.63,56.07,41.05
1994,11,53.76,40.91,66.33,46.5
1994,12,20.17,11.83,30.16,11.09
1995,1,37.28,26.37,48.48,29.67
1995,2,44.02,32.5,55.62,36.81
1995,3,31.99,20.9,43.65,29.32
1995,4,36.14,24.9,47.12,36.47
1995,5,75.75,64.43,87.81,64.06
1995,6,32.55,21.92,44.02,22.58
1995,7,103.89,91.99,115.62,107.34
1995,8,87.58,74.77,99.71,80.31
1995,9,109.11,95.9,121.86,105.7
1995,10,130.91,117.59,143.44,116.29
1995,11,66.34,53.52,79.28,56.36
1995,12,61.13,49.76,72.95,85.45
1996,1,87.85,75.22,100.22,79.55
1996,2,56.59,44.61,68.87,42.46
1996,3,35,23.39,46.76,26.72
1996,4,71.48,60.27,83.64,65.51
1996,5,55.02,44.02,67.02,43.68
1996,6,98.64,87.23,110.59,100.53
1996,7,128.18,116.66,140.1,114.55
1996,8,89.28,77.06,101.56,79.48
1996,9,86.46,73.85,98.95,73.49
1996,10,97.09,84.04,109.86,83.51
1996,11,59.27,47.2,72.45,61.5
1996,12,64.84,52.81,77.4,64.21
1997,1,86.71,74.43,99.54,83.4
1997,2,22.81,13.06,33.27,14.83
1997,3,60.38,47.6,72.98,67.39
1997,4,43.43,32.34,54.74,24.74
1997,5,53.19,42.25,64.72,63.4
1997,6,67.82,56.29,79,57.78
1997,7,69.96,58.75,81.69,54.85
1997,8,49.03,37.82,60.82,47.98
1997,9,66.58,54,79.06,50.25
1997,10,64.91,52.08,78.5,65.19
1997,11,53.69,40.42,66.37,49.55
1997,12,24.14,14.7,34.3,34.64
1998,1,37.43,26.23,49.17,42.14
1998,2,21.28,11.95,31.88,22.48
1998,3,59.82,47.53,71.92,71.3
1998,4,19.1,10.72,28.96,28.36
1998,5,46.48,34.94,57.73,44.53
1998,6,76.14,64.36,87.54,93.01
1998,7,33.29,23.24,44.18,41.27
1998,8,54.77,43.38,66.88,47.78
1998,9,62.52,49.38,75.26,55.93
1998,10,70.21,57.15,83.18,63.52
1998,11,74.44,61.84,87.77,75.44
1998,12,52.54,40.35,65,56.23
1999,1,61.05,48.68,73.16,71.64
1999,2,54.18,42.38,66.26,48.19
1999,3,20.85,10.66,32.26,19.56
1999,4,38.18,27.38,50.05,35.27
1999,5,116.74,104.88,128.32,111.61
1999,6,70.47,58.58,82.33,79.64
1999,7,136.96,125.34,148.68,120.39
1999,8,80.28,68.13,92.09,82.01
1999,9,95.24,82.62,108.69,97.79
1999,10,78.58,66.04,91.2,98.23
1999,11,32.91,21.91,45.25,36.46
1999,12,37.45,26.85,48.75,35.53
2000,1,46.93,35.02,58.69,40.37
2000,2,21.73,12.36,32.17,19.05
2000,3,52.84,40.57,65.05,48.8
2000,4,29.08,18.79,40.11,31.91
2000,5,60.4,48.92,72.1,53.24
2000,6,117.12,105.53,129.1,115.74
2000,7,39.08,28.45,49.85,48
2000,8,59.53,47.65,71.63,50.45
2000,9,48.27,35.91,60.95,59.68
2000,10,42.94,30.44,55.43,38.24
2000,11,55.34,43.05,68.41,54.58
2000,12,42.72,31.26,54.46,40.75
2001,1,42.7,31.13,54.34,39.53
2001,2,55.06,43.56,66.9,47.95
2001,3,25.57,14.78,36.89,19.7
2001,4,154.26,141.75,166.14,134.25
2001,5,82.36,70.76,94.02,95.63
2001,6,66.73,55.03,78.43,75.03
2001,7,60.99,49.73,72.26,60.21
2001,8,80.21,68.02,91.56,62.76
2001,9,55.25,42.5,67.98,47.51
2001,10,96.2,82.79,108.41,85.59
2001,11,79.43,66.53,92.16,68.22
2001,12,49.39,37.2,61.12,44.52
2002,1,25.11,16.33,34.38,19.32
2002,2,48.23,37.84,58.35,34.5
2002,3,70.93,59.97,81.44,51.99
2002,4,71.92,61.56,83.04,89.97
2002,5,53.13,42.72,63.99,78.23
2002,6,80.38,69.11,90.79,66.22
2002,7,70.32,59.83,80.62,90.96
2002,8,78.39,67.69,89.03,81.25
2002,9,105.45,93.77,117.15,115.05
2002,10,103.11,92.01,114.71,94.37
2002,11,40.6,30.16,51.61,32.33
2002,12,29.36,19.91,39.37,23.92
2003,1,30.63,21.39,40.38,25.92
2003,2,28.21,18.77,37.81,24.26
2003,3,42.34,31.82,53.57,38.97
2003,4,57.73,46.97,68.28,47.86
2003,5,77.05,66.5,87.77,83.82
2003,6,40.61,30.29,50.99,42.67
2003,7,88.91,78.58,99.34,94.62
2003,8,63.04,51.98,73.46,54.78
2003,9,88.81,76.96,100.18,115.8
2003,10,54.54,43.87,65.87,58.38
2003,11,67.51,56.06,79.04,62.1
2003,12,36.37,26.28,46.78,41.11
2004,1,55.88,45.45,66.62,53.43
2004,2,29.33,19.48,39.31,29.04
2004,3,58.19,47.79,69.35,53.97
2004,4,63.18,52.36,74.27,48.5
2004,5,92.79,82.15,103.56,119.12
2004,6,61.6,51.59,72.09,57.58
2004,7,67.95,58.1,77.71,72.55
2004,8,100.86,90.32,112.38,90.38
2004,9,67.57,56.1,79.22,66.21
2004,10,117.56,106.11,129.43,122.6
2004,11,32.83,21.95,44.14,32.62
2004,12,75.44,64.11,86.15,62.07
2005,1,56.31,46.11,67.35,48.46
2005,2,40.68,29.88,50.96,28.19
2005,3,27.39,17.8,37.72,19.63
2005,4,25.18,16.2,35.04,20.53
