Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,1,1782,1708,1856
1950,2,1874,1804,1941
1950,3,1867,1798,1933
1950,4,1871,1798,1944
1950,5,1930,1853,2006
1950,6,2962,2881,3045
1950,7,3494,3412,3580
1950,8,3584,3497,3669
1950,9,3556,3467,3642
1950,10,3495,3408,3582
1950,11,3415,3334,3499
1950,12,3169,3095,3244
1951,1,2318,2246,2391
1951,2,2256,2188,2326
1951,3,2265,2196,2333
1951,4,2931,2859,3004
1951,5,3437,3362,3515
1951,6,3471,3389,3553
1951,7,3510,3429,3594
1951,8,3446,3360,3532
1951,9,3504,3416,3590
1951,10,3505,3419,3592
1951,11,3430,3349,3513
1951,12,2907,2832,2984
1952,1,2378,2306,2447
1952,2,2320,2253,2386
1952,3,2286,2219,2353
1952,4,2324,2254,2397
1952,5,3032,2957,3109
1952,6,2213,2134,2291
1952,7,1898,1812,1981
1952,8,3307,3221,3395
1952,9,3307,3219,3395
1952,10,3234,3145,3318
1952,11,3029,2944,3111
1952,12,2123,2047,2200
1953,1,2092,2020,2162
1953,2,2032,1964,2103
1953,3,1976,1908,2044
1953,4,2201,2127,2273
1953,5,2620,2543,2698
1953,6,2779,2698,2858
1953,7,3035,2948,3120
1953,8,3398,3313,3484
1953,9,3370,3282,3457
1953,10,3225,3140,3310
1953,11,2854,2771,2940
1953,12,2259,2184,2333
1954,1,2092,2022,2164
1954,2,2038,1972,2106
1954,3,2033,1964,2103
1954,4,2010,1938,2082
1954,5,2155,2078,2232
1954,6,2181,2101,2262
1954,7,2839,2755,2924
1954,8,3297,3211,3383
1954,9,3201,3115,3291
1954,10,2727,2639,2812
1954,11,2157,2074,2241
1954,12,1852,1777,1924
1955,1,1771,1698,1842
1955,2,1755,1687,1824
1955,3,1728,1660,1797
1955,4,1703,1634,1775
1955,5,2043,1966,2118
1955,6,2123,2044,2204
1955,7,1980,1893,2063
1955,8,1855,1770,1939
1955,9,1169,1082,1258
1955,10,1431,1346,1517
1955,11,2377,2292,2459
1955,12,2178,2101,2254
1956,1,2094,2023,2164
1956,2,2103,2035,2169
1956,3,2074,2005,2141
1956,4,2157,2084,2231
1956,5,1945,1869,2025
1956,6,1737,1660,1817
1956,7,1758,1675,1841
1956,8,2055,1970,2142
1956,9,2042,1955,2132
1956,10,2079,1992,2168
1956,11,1996,1911,2080
1956,12,1955,1881,2028
1957,1,1910,1839,1983
1957,2,1872,1804,1941
1957,3,1611,1542,1678
1957,4,1607,1535,1678
1957,5,1488,1412,1565
1957,6,1537,1457,1617
1957,7,1544,1463,1628
1957,8,1819,1735,1902
1957,9,1916,1828,2001
1957,10,1906,1821,1995
1957,11,1875,1793,1960
1957,12,1845,1771,1923
1958,1,2008,1937,2077
1958,2,2006,1935,2075
1958,3,1946,1876,2015
1958,4,1732,1661,1803
1958,5,1763,1687,1840
1958,6,1764,1688,1844
1958,7,1619,1535,1703
1958,8,1603,1515,1688
1958,9,1614,1529,1701
1958,10,1869,1782,1957
1958,11,1943,1860,2028
1958,12,1875,1797,1953
1959,1,1874,1804,1947
1959,2,1901,1829,1970
1959,3,1842,1773,1911
1959,4,1982,1910,2053
1959,5,1974,1896,2050
1959,6,1942,1861,2022
1959,7,1894,1808,1976
1959,8,1937,1851,2023
1959,9,2115,2029,2199
1959,10,3170,3081,3252
1959,11,3351,3271,3436
1959,12,2519,2446,2595
1960,1,2099,2028,2170
1960,2,2047,1977,2115
1960,3,1954,1886,2022
1960,4,1871,1798,1942
1960,5,1939,1860,2017
1960,6,3141,3061,3220
1960,7,3264,3180,3349
1960,8,2972,2887,3059
1960,9,2922,2832,3008
1960,10,2607,2522,2692
1960,11,2064,1980,2146
1960,12,1938,1861,2014
1961,1,1895,1825,1969
1961,2,1892,1824,1961
1961,3,1864,1794,1932
1961,4,1872,1802,1945
1961,5,1936,1859,2014
1961,6,1960,1882,2038
1961,7,1846,1761,1929
1961,8,1624,1538,1709
1961,9,1622,1533,1706
1961,10,1646,1560,1730
1961,11,1847,1764,1932
1961,12,1837,1760,1912
1962,1,1824,1752,1896
1962,2,1838,1768,1906
1962,3,1812,1747,1880
1962,4,1787,1714,1858
1962,5,1697,1619,1775
1962,6,1704,1625,1784
1962,7,1780,1698,1868
1962,8,1703,1617,1791
1962,9,1595,1506,1683
1962,10,1813,1728,1903
1962,11,1936,1851,2019
1962,12,1835,1761,1910
1963,1,1753,1679,1823
1963,2,1843,1773,1916
1963,3,1704,1636,1770
1963,4,1610,1538,1683
1963,5,1732,1656,1809
1963,6,1723,1640,1800
1963,7,1784,1700,1871
1963,8,1775,1689,1861
1963,9,2043,1957,2129
1963,10,1811,1727,1897
1963,11,1864,1779,1946
1963,12,1591,1517,1667
1964,1,1669,1599,1742
1964,2,1926,1856,1992
1964,3,1922,1853,1990
1964,4,1924,1852,1995
1964,5,1978,1905,2053
1964,6,2044,1966,2123
1964,7,2290,2206,2373
1964,8,2810,2726,2897
1964,9,3010,2925,3100
1964,10,3134,3046,3219
1964,11,3262,3181,3346
1964,12,2622,2545,2699
1965,1,2427,2357,2498
1965,2,2368,2298,2434
1965,3,2336,2268,2403
1965,4,2322,2250,2394
1965,5,2654,2576,2730
1965,6,2789,2711,2868
1965,7,3183,3102,3269
1965,8,3213,3129,3299
1965,9,3060,2973,3149
1965,10,2878,2794,2961
1965,11,2877,2796,2960
1965,12,2398,2325,2473
1966,1,2169,2098,2240
1966,2,2172,2103,2243
1966,3,2174,2105,2241
1966,4,2280,2208,2353
1966,5,2259,2183,2334
1966,6,2239,2161,2321
1966,7,2712,2625,2794
1966,8,2710,2624,2796
1966,9,2920,2834,3006
1966,10,2538,2451,2625
1966,11,2269,2184,2355
1966,12,2114,2038,2191
1967,1,2010,1939,2082
1967,2,2034,1966,2101
1967,3,2003,1938,2070
1967,4,2005,1934,2076
1967,5,2408,2331,2487
1967,6,2544,2466,2624
1967,7,2548,2466,2633
1967,8,2614,2526,2699
1967,9,2467,2382,2558
1967,10,2012,1926,2098
1967,11,2041,1959,2126
1967,12,1984,1908,2060
1968,1,1949,1878,2020
1968,2,1941,1875,2012
1968,3,1895,1826,1963
1968,4,1946,1873,2016
1968,5,1977,1899,2052
1968,6,1973,1894,2054
1968,7,2816,2732,2900
1968,8,3435,3344,3521
1968,9,3465,3378,3551
1968,10,3498,3412,3585
1968,11,3476,3393,3559
1968,12,2953,2879,3029
1969,1,2335,2263,2409
1969,2,2595,2526,2666
1969,3,2668,2599,2732
1969,4,2908,2834,2981
1969,5,3251,3176,3327
1969,6,3278,3199,3360
1969,7,3281,3198,3368
1969,8,3305,3220,3392
1969,9,2957,2866,3042
1969,10,1956,1869,2040
1969,11,1901,1817,1987
1969,12,1931,1852,2005
1970,1,1928,1854,1999
1970,2,2335,2266,2403
1970,3,1973,1905,2041
1970,4,1807,1733,1877
1970,5,1810,1736,1886
1970,6,1838,1758,1920
1970,7,1837,1754,1918
1970,8,2718,2632,2804
1970,9,2260,2169,2345
1970,10,1840,1756,1925
1970,11,2432,2348,2518
1970,12,2849,2779,2924
1971,1,2622,2550,2694
1971,2,2333,2263,2401
1971,3,2368,2299,2437
1971,4,2681,2609,2751
1971,5,3047,2969,3123
1971,6,3188,3106,3266
1971,7,3227,3143,3309
1971,8,2994,2906,3078
1971,9,3056,2970,3142
1971,10,3199,3111,3284
1971,11,3165,3081,3248
1971,12,2794,2721,2869
1972,1,2271,2200,2339
1972,2,2065,1997,2137
1972,3,2104,2037,2173
1972,4,2115,2044,2186
1972,5,3128,3053,3206
1972,6,3275,3196,3355
1972,7,3232,3146,3315
1972,8,3198,3109,3281
1972,9,3244,3157,3328
1972,10,3135,3049,3223
1972,11,3271,3185,3351
1972,12,2432,2356,2508
1973,1,2120,2046,2192
1973,2,1610,1540,1680
1973,3,1503,1435,1574
1973,4,1568,1497,1640
1973,5,1565,1488,1641
1973,6,1597,1519,1677
1973,7,2262,2178,2346
1973,8,2749,2662,2836
1973,9,3327,3241,3415
1973,10,2619,2533,2704
1973,11,2377,2292,2459
1973,12,2405,2329,2481
1974,1,2147,2076,2217
1974,2,2112,2042,2181
1974,3,2112,2045,2182
1974,4,2111,2041,2181
1974,5,2068,1995,2145
1974,6,2400,2320,2480
1974,7,2144,2060,2229
1974,8,2108,2021,2196
1974,9,2100,2014,2189
1974,10,2069,1980,2154
1974,11,2375,2293,2460
1974,12,2737,2664,2811
1975,1,2445,2373,2517
1975,2,2402,2331,2471
1975,3,2432,2367,2498
1975,4,2604,2533,2675
1975,5,2771,2693,2845
1975,6,2519,2439,2598
1975,7,2373,2285,2454
1975,8,2289,2207,2376
1975,9,2094,2007,2178
1975,10,1872,1787,1959
1975,11,1922,1839,2004
1975,12,1984,1908,2063
1976,1,1985,1915,2059
1976,2,1950,1883,2017
1976,3,1949,1881,2015
1976,4,2036,1966,2108
1976,5,2380,2303,2455
1976,6,2317,2236,2397
1976,7,2274,2191,2358
1976,8,2040,1955,2124
1976,9,1942,1853,2026
1976,10,1813,1723,1898
1976,11,1623,1542,1704
1976,12,1693,1616,1768
1977,1,1714,1643,1785
1977,2,1728,1659,1796
1977,3,1728,1660,1797
1977,4,1763,1690,1832
1977,5,1727,1651,1805
1977,6,1763,1684,1843
1977,7,1523,1438,1607
1977,8,1703,1619,1791
1977,9,1859,1772,1948
1977,10,2764,2675,2846
1977,11,3121,3039,3207
1977,12,2538,2459,2613
1978,1,2208,2135,2280
1978,2,2171,2104,2239
1978,3,2140,2071,2208
1978,4,2152,2081,2224
1978,5,2318,2243,2395
1978,6,2402,2322,2482
1978,7,2442,2358,2529
1978,8,2607,2520,2694
1978,9,2740,2654,2828
1978,10,2802,2717,2885
1978,11,2751,2665,2833
1978,12,2098,2024,2175
1979,1,1897,1825,1971
1979,2,1896,1826,1965
1979,3,1897,1830,1964
1979,4,1893,1821,1964
1979,5,2312,2234,2387
1979,6,2738,2658,2820
1979,7,3161,3074,3243
1979,8,3246,3161,3334
1979,9,3201,3114,3287
1979,10,2745,2659,2834
1979,11,2602,2517,2683
1979,12,2292,2216,2366
1980,1,2115,2047,2185
1980,2,2114,2046,2183
1980,3,2096,2027,2165
1980,4,2147,2078,2220
1980,5,2408,2333,2485
1980,6,2275,2197,2353
1980,7,2180,2098,2265
1980,8,2095,2013,2185
1980,9,2037,1949,2121
1980,10,2320,2236,2409
1980,11,2352,2270,2433
1980,12,1894,1820,1968
1981,1,1890,1820,1960
1981,2,1894,1821,1961
1981,3,1887,1816,1954
1981,4,2107,2035,2181
1981,5,2480,2403,2557
1981,6,2709,2628,2790
1981,7,2923,2841,3006
1981,8,2751,2666,2838
1981,9,2297,2211,2384
1981,10,1375,1291,1461
1981,11,1263,1179,1346
1981,12,1312,1236,1389
1982,1,1296,1224,1368
