Year,Month,Median,2.5 Percentile,97.5 Percentile
1950.0,   1.0,  72.4,  62.0,  82.2
1950.0,   2.0,  45.6,  36.2,  55.5
1950.0,   3.0,  88.1,  77.5,  98.8
1950.0,   4.0, 146.1, 134.7, 157.5
1950.0,   5.0, 109.1,  98.3, 120.3
1950.0,   6.0,  57.6,  47.6,  67.6
1950.0,   7.0,  39.7,  30.3,  49.3
1950.0,   8.0,  28.6,  20.8,  37.2
1950.0,   9.0,  32.4,  23.9,  41.0
1950.0,  10.0,  26.2,  18.3,  35.3
1950.0,  11.0,  33.0,  24.1,  42.7
1950.0,  12.0,  50.1,  40.6,  59.8
1951.0,   1.0,  51.5,  41.9,  61.1
1951.0,   2.0,  51.0,  41.8,  60.5
1951.0,   3.0,  87.1,  76.3,  97.9
1951.0,   4.0, 185.2, 174.0, 196.9
1951.0,   5.0,  95.7,  85.1, 106.2
1951.0,   6.0,  49.3,  39.4,  59.3
1951.0,   7.0,  52.4,  43.1,  62.7
1951.0,   8.0,  34.8,  26.3,  43.8
1951.0,   9.0,  33.7,  25.1,  42.4
1951.0,  10.0,  64.0,  54.4,  73.6
1951.0,  11.0,  88.4,  78.5,  98.5
1951.0,  12.0,  59.6,  50.0,  69.3
1952.0,   1.0,  78.8,  69.5,  88.5
1952.0,   2.0,  55.8,  46.0,  65.3
1952.0,   3.0,  77.6,  67.2,  88.6
1952.0,   4.0, 156.4, 145.2, 167.7
1952.0,   5.0,  78.6,  67.7,  88.9
1952.0,   6.0,  49.0,  39.0,  58.9
1952.0,   7.0,  44.9,  35.3,  55.0
1952.0,   8.0,  34.0,  25.3,  42.7
1952.0,   9.0,  26.7,  19.2,  35.0
1952.0,  10.0,  20.4,  13.4,  28.3
1952.0,  11.0,  30.3,  21.5,  39.5
1952.0,  12.0,  46.3,  37.4,  55.4
1953.0,   1.0,  39.1,  30.2,  48.0
1953.0,   2.0,  39.2,  30.5,  48.2
1953.0,   3.0,  92.2,  81.2, 103.1
1953.0,   4.0, 103.4,  92.0, 114.3
1953.0,   5.0,  90.3,  79.5, 101.2
1953.0,   6.0,  59.5,  49.2,  69.6
1953.0,   7.0,  41.9,  32.6,  51.3
1953.0,   8.0,  31.1,  23.3,  39.9
1953.0,   9.0,  24.8,  17.8,  32.7
1953.0,  10.0,  22.5,  15.1,  30.9
1953.0,  11.0,  18.4,  11.6,  26.2
1953.0,  12.0,  29.2,  21.7,  37.6
1954.0,   1.0,  29.9,  22.0,  38.5
1954.0,   2.0,  50.7,  41.4,  60.3
1954.0,   3.0,  80.1,  69.7,  90.5
1954.0,   4.0, 117.3, 105.6, 129.0
1954.0,   5.0,  94.7,  84.4, 105.2
1954.0,   6.0,  72.9,  63.0,  83.2
1954.0,   7.0,  44.5,  35.4,  54.5
1954.0,   8.0,  30.5,  22.8,  39.1
1954.0,   9.0,  33.2,  24.6,  41.9
1954.0,  10.0, 106.1,  96.6, 115.8
1954.0,  11.0,  56.4,  46.7,  66.1
1954.0,  12.0,  47.2,  38.3,  57.0
1955.0,   1.0,  50.0,  40.5,  59.7
1955.0,   2.0,  35.5,  26.7,  44.4
1955.0,   3.0,  74.5,  64.2,  85.5
1955.0,   4.0, 119.6, 108.5, 131.0
1955.0,   5.0,  57.3,  47.6,  67.3
1955.0,   6.0,  38.9,  29.3,  48.5
1955.0,   7.0,  22.9,  15.4,  31.2
1955.0,   8.0,  19.6,  13.7,  26.2
1955.0,   9.0,  21.7,  15.4,  29.2
1955.0,  10.0,  27.0,  19.0,  35.9
1955.0,  11.0,  41.8,  32.0,  51.4
1955.0,  12.0,  34.0,  25.8,  43.0
1956.0,   1.0,  29.9,  21.8,  38.7
1956.0,   2.0,  28.2,  20.2,  37.0
1956.0,   3.0,  59.7,  49.0,  70.1
1956.0,   4.0, 110.1,  98.6, 121.7
1956.0,   5.0, 122.8, 112.1, 133.5
1956.0,   6.0,  51.3,  42.2,  61.6
1956.0,   7.0,  47.4,  38.0,  57.0
1956.0,   8.0,  37.8,  29.3,  46.6
1956.0,   9.0,  31.0,  22.9,  39.4
1956.0,  10.0,  29.3,  20.8,  38.0
1956.0,  11.0,  30.0,  21.4,  39.4
1956.0,  12.0,  35.1,  26.8,  44.2
1957.0,   1.0,  27.9,  20.0,  36.3
1957.0,   2.0,  31.2,  22.7,  39.7
1957.0,   3.0,  52.3,  42.1,  62.7
1957.0,   4.0,  85.8,  74.8,  96.8
1957.0,   5.0,  78.7,  68.5,  89.0
1957.0,   6.0,  51.2,  41.4,  61.3
1957.0,   7.0,  70.1,  60.6,  79.9
1957.0,   8.0,  24.9,  17.8,  33.0
1957.0,   9.0,  28.9,  21.5,  37.4
1957.0,  10.0,  30.1,  21.7,  38.9
1957.0,  11.0,  58.9,  49.2,  68.8
1957.0,  12.0,  58.5,  48.9,  68.2
1958.0,   1.0,  42.6,  33.1,  51.8
1958.0,   2.0,  28.9,  21.1,  37.3
1958.0,   3.0,  50.8,  40.5,  61.0
1958.0,   4.0,  60.7,  49.7,  72.1
1958.0,   5.0,  38.5,  29.2,  48.1
1958.0,   6.0,  34.9,  26.0,  44.5
1958.0,   7.0,  39.5,  30.6,  49.1
1958.0,   8.0,  25.3,  18.1,  33.5
1958.0,   9.0,  27.5,  19.8,  35.8
1958.0,  10.0,  23.6,  15.9,  31.8
1958.0,  11.0,  24.4,  16.3,  32.9
1958.0,  12.0,  27.6,  20.0,  35.7
1959.0,   1.0,  26.0,  18.4,  34.3
