Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1954,9,76.34,67.32,85.5,81.41
1954,10,97.07,87.69,106.25,103.46
1954,11,79.67,70.72,88.66,88.43
1954,12,87.01,78.22,95.44,93.09
1955,1,41.04,32.98,49.58,41.2
1955,2,53.01,44.71,61.19,52.08
1955,3,97.9,89.25,106.89,94.62
1955,4,59.62,51.03,68.23,64.25
1955,5,61.17,51.67,70.58,68.98
1955,6,24.27,16.19,32.83,23.27
1955,7,48.86,39.96,57.82,50.39
1955,8,114.27,104.93,122.75,119.9
1955,9,47.57,39.06,56.65,52.65
1955,10,206.41,196.87,215.96,212.31
1955,11,36.31,27.61,45.13,41.63
1955,12,39.99,31.94,48.15,47.47
1956,1,41.43,33.32,49.92,41.11
1956,2,57.02,48.29,65.56,54.7
1956,3,77.54,68.7,86.57,78.27
1956,4,90.85,81.98,99.31,96.15
1956,5,107.37,98.25,117.02,108.66
1956,6,35.12,26.67,44.35,36.08
1956,7,69.57,60.94,78.4,69.06
1956,8,110.16,101.03,118.71,114.65
1956,9,69,59.78,78.11,73.54
1956,10,27.75,19.25,36.93,31.83
1956,11,46.45,37.54,55.54,56.1
1956,12,52.76,43.96,61.36,60.62
1957,1,68.07,59.65,76.4,76.84
1957,2,46.66,38.41,55.08,44.3
1957,3,36.17,27.71,44.46,37.31
1957,4,69.65,60.74,77.9,75.7
1957,5,74.18,64.54,83.68,77.26
1957,6,98.25,89.5,107.32,100.37
1957,7,60.39,51.53,69.07,55.83
1957,8,24.76,16.76,33.06,27.12
1957,9,85.04,76.05,94.15,90.35
1957,10,34.62,26.01,43.67,41.65
1957,11,53.49,44.43,62.58,59.32
1957,12,74.46,65.83,83.08,80.97
1958,1,60.12,51.53,68.76,62.39
1958,2,76.13,67.06,84.58,79.45
1958,3,21.19,13.73,29.68,20.26
1958,4,57.4,48.63,66.11,63.04
1958,5,46.32,36.95,55.57,47.39
1958,6,73.55,64.84,82.9,73.93
1958,7,77.57,68.74,86.63,75.29
1958,8,86.63,77.09,95.71,96.55
1958,9,101.61,92.89,110.79,108.79
1958,10,61.52,52.12,70.81,64.91
1958,11,69.43,60.43,78.99,76.11
1958,12,45.02,36.85,53.42,50.97
1959,1,89.7,81.11,98.56,90.74
1959,2,72.72,64.72,81.85,67.46
1959,3,55.78,46.85,64.55,53.4
1959,4,70.76,61.62,79.65,75.63
1959,5,57.85,48.61,67.3,59.52
1959,6,38.39,29.47,47.4,37.16
1959,7,82.52,73.6,91.57,86.15
1959,8,50.46,41.91,59.48,55.82
1959,9,53.05,44.34,62.1,60.99
1959,10,113.63,104.5,123.04,115.9
1959,11,70.66,60.87,79.22,74.11
1959,12,97.62,89.39,105.99,106.15
1960,1,68.93,60.45,77.66,68.67
1960,2,103.36,94.91,111.93,104.8
1960,3,40.2,31.41,48.76,41.55
1960,4,73.07,65.05,81.96,75.96
1960,5,102.62,93.52,112.02,104.66
1960,6,76.44,67.65,84.94,77.43
1960,7,44.7,36.07,53.71,44.5
1960,8,59.61,51.01,68.59,66.94
1960,9,14.91,7.55,23.29,15.79
1960,10,61.35,52.1,70.62,67.75
1960,11,41.78,32.91,50.87,49.69
1960,12,31.79,24.1,39.72,37.62
1961,1,28.11,20.48,35.97,28.07
1961,2,73.56,65,82.07,73.83
1961,3,59.14,50.25,67.72,62.81
1961,4,98.35,89.65,107.25,103.32
1961,5,73.95,64.61,83.24,77.63
1961,6,101.14,91.98,109.75,104.67
1961,7,73.29,64.76,82.34,72.69
1961,8,65.95,57.71,74.54,72.49
1961,9,24.01,15.78,32.6,27.14
1961,10,37.3,28.45,46.53,41.15
1961,11,73.98,64.72,83.81,85.9
1961,12,54.47,46.3,63.04,62.5
1962,1,72.17,64.15,80.56,75.94
1962,2,65.33,57.08,73.65,65.65
1962,3,23.79,15.75,31.9,22.57
1962,4,60.21,51.28,68.83,63.22
1962,5,54,44.25,63.39,59.54
1962,6,56.91,48.32,65.81,60.05
1962,7,68.59,59.73,77.6,68.47
1962,8,67.26,58.12,75.75,72.93
1962,9,99.32,89.74,108.54,109.67
1962,10,78.2,68.94,87.38,82.35
1962,11,45.43,36.28,54.74,52.12
1962,12,63.56,54.99,72.07,72.97
1963,1,47.21,38.72,55.59,51.43
1963,2,35.63,27.65,43.68,35.03
1963,3,59.12,50.69,67.92,59.13
1963,4,68.1,59.09,76.45,74.9
1963,5,75.76,66.45,85.32,79.89
1963,6,20.3,12.53,28.59,19.43
1963,7,49.88,41.52,58.93,49.11
1963,8,87.8,79.06,96.69,91.49
1963,9,28.86,20.25,37.98,32.03
1963,10,9.64,3.61,17.07,10.44
1963,11,117.5,108.61,126.71,128.51
1963,12,61.81,53.43,70.59,74.2
1964,1,59.34,50.48,68.08,61.44
1964,2,31.52,23.95,39.64,30.95
1964,3,77.56,68.56,86.2,80.2
1964,4,75.36,67.09,84.12,80.43
1964,5,62.12,52.61,71.96,63.58
1964,6,34.42,25.78,43.22,35.53
1964,7,73.57,64.51,82.43,76.8
1964,8,95.64,85.93,104.77,106.42
1964,9,16.17,8.88,24.6,19.95
1964,10,30.84,22.09,39.15,36.14
1964,11,47.5,38.49,56.59,54.94
1964,12,63.7,55.09,72.14,71.86
1965,1,76.24,67.69,85.25,80.68
1965,2,101.56,92.29,109.85,105.19
1965,3,43.8,35.54,52.28,45.67
1965,4,60.01,51.36,68.79,65.17
1965,5,26.64,17.86,36.12,27.62
1965,6,44.52,35.71,53.63,47.59
1965,7,62.83,53.64,71.68,66.62
1965,8,90.83,81.3,99.51,98.25
1965,9,76.69,67.68,85.74,83.6
1965,10,89.2,79.96,98.12,93.73
1965,11,94.4,85.35,103.43,103.62
1965,12,51.04,42.9,59.07,56.93
1966,1,75.62,66.91,83.86,78.95
1966,2,59.49,51.28,67.9,59.44
1966,3,59.05,50.79,67.65,58.61
1966,4,39.07,31.11,47.74,43.65
1966,5,37.37,28.35,46.39,38.57
1966,6,53.35,44.13,62.31,54.82
1966,7,38.29,29.46,46.65,37.34
1966,8,70.08,60.8,78.56,74.65
1966,9,80.71,71.3,89.68,89.96
1966,10,24.81,15.91,33.97,27.81
1966,11,111.04,101.6,120.26,121
1966,12,75.62,67.05,84.25,84.57
1967,1,47.42,39.16,55.71,48.68
1967,2,42.35,34.03,50.5,40.72
1967,3,25.2,17.22,33.47,24.26
1967,4,64.85,56.5,73.72,68.02
1967,5,70.99,61.41,79.86,75.47
1967,6,76.97,68.19,86.3,77.78
1967,7,55.82,46.71,65.27,49.76
1967,8,71.37,62.57,80.6,73.42
1967,9,101.68,92.11,110.59,110.63
1967,10,92.67,83.23,101.77,97.73
1967,11,77.59,68.36,87.1,81.06
1967,12,55.06,46.59,63.42,62.57
1968,1,71.66,62.78,79.74,76.87
1968,2,42.53,34.46,51.15,39.11
1968,3,50.35,42.03,59.28,49.88
1968,4,31.16,23.07,39.7,32.12
1968,5,96.7,87.54,105.84,101.12
1968,6,88.64,79.88,98.25,89.2
1968,7,32.79,24.88,41.65,29.7
1968,8,81.38,72.64,90.29,88.62
1968,9,85.77,76.45,94.58,92.88
1968,10,74.42,65.06,83.34,79.11
1968,11,119.37,110.14,128.61,129.14
1968,12,77.16,68.96,85.65,81.9
1969,1,74.86,66.14,83.37,78.76
1969,2,22.23,15.13,29.98,18.15
1969,3,41.85,33.42,50.5,43.77
1969,4,95.72,87.2,104.75,98.64
1969,5,83.32,73.64,92.55,83.36
1969,6,96.2,86.99,105.33,97.31
1969,7,69.98,60.95,78.92,72.75
1969,8,43.42,34.85,52.1,48.76
1969,9,26.1,17.52,35.07,30.04
1969,10,55.15,45.71,63.9,59.21
1969,11,90.02,80.65,99.44,98.61
1969,12,74.85,66.55,83.16,81.62
1970,1,50.23,41.82,58.77,53.97
1970,2,56.91,48.58,65.26,55.11
1970,3,47.43,39.21,56.38,47.83
1970,4,65.85,57.22,74.22,71.85
1970,5,71.58,62.5,80.68,74.41
1970,6,76.26,67.21,85.19,81.86
1970,7,92.47,83.58,101.66,92.48
1970,8,60.19,51.9,69.01,65.64
1970,9,74.62,65.55,84.3,78.16
1970,10,93.79,84.18,102.96,100.58
1970,11,79.13,70.34,88.58,86.46
1970,12,83.78,75.55,92.62,90.16
1971,1,50.76,42.49,59.54,50.6
1971,2,114.86,106.2,123.86,114.65
1971,3,59.74,51.14,68.6,58.07
1971,4,34.05,26.3,42.33,36.46
1971,5,39.46,30.42,48.43,41.58
1971,6,78.33,69.16,87.6,84.16
1971,7,81.67,72.71,90.62,82.65
1971,8,84.53,75.39,93.42,91.72
1971,9,51.88,42.98,61.02,55.51
1971,10,43.58,34.39,52.99,49.36
1971,11,54.16,45.17,63.18,58.98
1971,12,84.47,76.06,93.31,91.31
1972,1,53.14,44.78,61.5,55.16
1972,2,87.77,79.24,96.53,87.29
1972,3,78.98,69.95,87.51,80.95
1972,4,62.33,53.5,71.26,67.73
1972,5,85.23,76.17,94.57,85.82
1972,6,121.1,112.13,130.79,114.38
1972,7,70.49,61.96,79.21,67.77
1972,8,85.38,76.7,94.36,90.36
1972,9,68.84,59.73,77.9,75.94
1972,10,76.79,67.23,86.03,81.43
1972,11,100.03,90.9,109.66,106.48
1972,12,100.19,91.78,108.78,104.65
1973,1,45.32,36.97,54.2,44.86
1973,2,51.58,43.44,60.35,51
1973,3,92.95,84.2,101.4,93.55
1973,4,104.73,96.13,113.48,109.66
1973,5,83.56,74.14,92.96,91.51
1973,6,63.86,54.98,73.07,61.74
1973,7,43.95,35.29,52.81,42.66
1973,8,33.86,25.87,42.51,34.99
1973,9,54.94,45.99,63.84,57.39
1973,10,90.19,80.66,99.79,98.41
1973,11,88.55,79.35,97.7,98.32
1973,12,107.49,99.06,115.86,116.1
1974,1,66.47,57.94,74.88,67.94
1974,2,48.57,40.05,56.69,46.54
1974,3,74.16,65.4,83.17,72.23
1974,4,65.64,57.1,74.96,67.63
1974,5,108.38,98.85,117.65,110.45
1974,6,84.43,75.33,93.87,87.84
1974,7,67.54,58.63,76.96,65.71
1974,8,52.15,43.79,61.22,54.01
1974,9,68.34,59.55,77.38,73.78
1974,10,38.86,29.61,48.47,43.56
1974,11,81.09,72.14,90.16,85.96
1974,12,70.49,61.58,78.63,78.71
1975,1,61.6,53.08,69.87,63.18
1975,2,71.35,63.12,79.66,69.72
1975,3,86.44,77.49,95.47,90.85
1975,4,50.82,42.18,59.56,55.3
1975,5,61.93,52.6,71.25,65.86
1975,6,95.83,86.6,104.7,102.88
1975,7,62.84,53.7,71.88,61.12
1975,8,74.84,66.48,84.16,78.89
1975,9,106.55,97.37,115.93,113.1
1975,10,42.91,34.14,52.57,48.6
1975,11,56.59,47.85,66.37,62.55
1975,12,88.75,80.37,97.56,96.28
1976,1,75.31,66.88,84.53,74.41
1976,2,60.98,52.6,69.11,57.45
1976,3,108.85,99.85,117.64,111.56
1976,4,88.84,80.05,97.67,96.82
1976,5,104.15,94.87,113.48,106.08
1976,6,106.05,96.93,115.29,107.33
1976,7,94.14,85.01,103.28,93.35
1976,8,58.17,49.55,67.24,58.98
1976,9,69.33,60.49,78.65,74
1976,10,88.85,79.47,97.89,90.04
1976,11,29.4,20.91,38.61,34.21
1976,12,51.8,43.4,60.35,58.66
1977,1,77.77,69.1,86.07,92.18
1977,2,37.59,29.78,45.99,34.85
1977,3,78.67,70.08,87.6,80.3
1977,4,69.07,60.51,77.62,74.29
1977,5,24.85,15.98,34.35,26.37
1977,6,55.09,46.09,64.14,70.11
1977,7,65.01,56.2,73.77,61.91
1977,8,132.48,123.42,141.05,138.66
1977,9,145.15,135.9,154.14,159.29
1977,10,72.25,62.91,81.87,90.62
1977,11,120.81,111.94,129.97,129.3
1977,12,127.54,118.7,136.28,133.72
1978,1,132.38,124.12,141.13,126.48
1978,2,31.84,24.09,39.99,27.53
1978,3,60.18,51.94,69.05,60.97
1978,4,51.78,43.04,60.59,54.96
1978,5,54.56,45.51,63.91,57.13
1978,6,41.61,32.99,51.23,41.27
1978,7,43.36,35.26,51.64,55.23
1978,8,81.08,71.9,89.83,157.2
1978,9,104.38,94.92,113.46,155.25
1978,10,62.58,53.73,71.8,69.12
1978,11,49.72,40.68,58.57,88.29
1978,12,75.44,66.88,84.42,85.57
1979,1,124.87,116.1,133.37,131.49
1979,2,46.89,38.91,55.36,46.46
1979,3,51.31,42.82,60.14,53.03
1979,4,93.94,84.78,102.62,99.15
1979,5,73.55,64.17,82.92,74.99
1979,6,48.81,40.06,57.61,48.81
1979,7,46.24,37.06,55.37,59.77
1979,8,84.73,75.81,93.46,102.86
1979,9,101.47,91.97,110.59,124.49
1979,10,92.1,82.72,100.85,99.28
1979,11,73.38,64.58,82.3,66.53
1979,12,71.16,62.75,79.79,69.98
1980,1,37.12,28.96,45.24,37.45
1980,2,29.69,21.85,37.85,30.86
1980,3,101.81,93.29,110.59,78.33
1980,4,99.55,90.77,108.18,86.85
1980,5,32.04,22.95,41.03,30.41
1980,6,102.32,93.18,111.46,88.38
1980,7,93.95,84.7,102.73,78.06
1980,8,59.04,49.97,67.87,52.33
1980,9,72.47,63.3,81.33,65.64
1980,10,94.38,84.58,103.85,93.48
1980,11,61.99,53.09,71.12,54.3
1980,12,65.45,57.38,73.89,58.08
1981,1,28.82,21.13,36.74,26.43
1981,2,105.35,96.89,114,77.08
1981,3,26.87,18.75,35.16,20.43
1981,4,61.62,52.89,70.51,53.15
1981,5,62,52.8,71.73,58.02
1981,6,76.03,67.29,85.12,66.73
1981,7,84.26,75.46,93.11,77.75
1981,8,87.72,78.76,96.9,95.36
1981,9,138.07,128.74,147.58,132.93
1981,10,97.17,87.43,106.42,100.8
1981,11,55.68,46.77,64.58,49.86
1981,12,47.89,40.2,56.41,42.76
1982,1,85.26,76.68,94.28,65.34
1982,2,41.82,33.28,50.47,29.02
1982,3,63.88,55.04,72.76,48.33
1982,4,48.47,40.12,56.94,36.56
1982,5,73.61,64.12,82.91,59.51
1982,6,115.57,106.33,124.71,88.18
1982,7,47.01,38.13,55.9,34
1982,8,71.98,63.19,80.94,59.47
1982,9,81.79,72.26,91.09,66.07
1982,10,40.26,31.29,49.32,31.03
1982,11,115.48,106.07,124.51,109.52
1982,12,69.56,61,78.45,71.92
1983,1,40.89,32.62,49.39,29.97
1983,2,48.44,40.06,56.55,33.28
1983,3,69.25,60.48,78.11,52.51
1983,4,94.54,86.04,103.51,90.12
1983,5,97.66,88.43,106.92,96.01
1983,6,36.38,27.68,45.51,49.1
1983,7,45.68,36.97,54.22,56.52
1983,8,87.16,78.76,95.42,75.04
1983,9,47.87,38.82,57.03,47.27
1983,10,95.58,86.14,104.63,86.63
1983,11,103.05,93.89,111.89,90.8
1983,12,122.71,113.96,130.98,100.32
1984,1,46.39,38.08,54.98,35.23
1984,2,77.77,69.53,86.1,58.32
1984,3,45.81,37.26,54.49,34.26
1984,4,96.64,87.65,105.06,81.11
1984,5,106.19,97.06,115.7,94.54
1984,6,61,51.86,69.43,60.32
1984,7,52.33,43.78,61.13,46.24
1984,8,97.09,88.44,106.37,90.68
1984,9,79.74,70.74,88.99,81.8
1984,10,27.58,18.76,36.52,55.55
1984,11,62.38,53.3,71.32,59.19
1984,12,73.1,64.38,81.79,62.48
1985,1,72.72,64.18,81.22,63.12
1985,2,83.05,74.97,91.37,68
1985,3,75.51,66.92,83.98,62.07
1985,4,38.8,30.23,47.7,35.92
1985,5,59.75,50.98,68.99,94.88
1985,6,61.37,52.73,70.26,52.73
1985,7,56.87,47.84,65.78,54.55
1985,8,74.76,65.91,83.27,81.84
1985,9,76.34,67.32,85.7,100.49
1985,10,73.95,64.72,83.27,78.16
1985,11,161.9,152.67,170.84,143.42
1985,12,73.54,64.75,81.94,64.73
1986,1,55.38,47.2,64.02,43.68
1986,2,55.43,46.86,64.07,43.28
1986,3,64.75,55.95,73.31,50.99
1986,4,66.3,57.96,75.01,61.33
1986,5,72.29,63.03,81.39,64.26
1986,6,109.45,100.5,118.76,103.67
1986,7,85.69,77.09,95.05,75.69
1986,8,100.58,91.42,109.29,102.64
1986,9,170.16,159.63,179.93,177.98
1986,10,78.07,69.25,87.28,72.1
1986,11,53.66,44.55,63.12,50.36
1986,12,87.22,78.48,95.68,81.48
1987,1,63.37,55.03,72.26,54
1987,2,25.56,17.98,33.88,18.26
1987,3,60.12,51.4,68.87,53.99
1987,4,80,71.72,88.98,70.55
1987,5,32.42,23.72,41.35,29.83
1987,6,84.77,75.95,94.43,70.11
1987,7,74.07,65.25,82.85,62.29
1987,8,72.32,63.03,81.01,65.91
1987,9,110.22,100.99,119.6,100.56
1987,10,61.9,52.89,70.81,54.81
1987,11,98.2,88.91,107.68,94.17
1987,12,55.9,47.71,64.19,50.37
1988,1,38.14,29.73,46.25,28.97
1988,2,84.28,75.5,92.59,66.31
1988,3,41.95,33.2,50.64,33.77
1988,4,61.8,53.26,70.9,53.62
1988,5,45.57,36.78,54.61,43.31
1988,6,36.6,27.99,45.23,33.95
1988,7,80.9,71.86,89.9,72.81
1988,8,71.48,62.91,80.15,72.99
1988,9,57.13,48.31,66.14,57.97
1988,10,104.03,94.33,113.23,98.58
1988,11,69.1,59.99,78.25,63
1988,12,42.85,34.78,51.02,42.17
1989,1,38.59,30.59,46.94,33
1989,2,43.02,34.66,51.25,33.87
1989,3,65.7,57.24,74.68,57.16
1989,4,45.54,37,53.84,42.12
1989,5,116.8,107.64,126.46,110.87
1989,6,119.22,110.38,127.76,118.95
1989,7,27.74,19.56,36.56,22.68
1989,8,63.5,54.46,72.63,68.35
1989,9,74.52,65.65,84.16,74.85
1989,10,85.44,76.24,94.35,91.1
1989,11,106.31,97.52,115.68,121.36
1989,12,48.71,40.38,57.12,57.88
1990,1,60.54,52.67,69.15,61.55
1990,2,89.6,81.2,98.45,87.76
1990,3,49.22,40.82,58.3,51.29
1990,4,95.67,86.64,104.34,102.34
1990,5,120.84,111.45,130.74,120.58
1990,6,74.36,65.05,83.4,72.82
1990,7,67.27,58.34,76.36,62.09
1990,8,69.64,60.31,78.63,75.21
1990,9,54.96,45.64,64.1,55.69
1990,10,112.54,103.19,121.64,111.95
1990,11,53.66,44.52,62.98,57.28
1990,12,135.93,127.21,144.59,146.03
1991,1,52.21,44.35,60.62,55.74
1991,2,40.65,32.58,48.89,43.06
1991,3,107.82,98.92,116.84,117.82
1991,4,93.78,84.94,102.59,105.12
1991,5,72.68,63.22,82.26,86.86
1991,6,28.77,20.36,37.32,59.39
1991,7,60.02,51.18,68.86,63.67
1991,8,64.94,56.48,73.64,69.9
1991,9,62.87,53.64,72.03,71.1
1991,10,58.98,49.57,68.17,64.1
1991,11,61.34,52.14,70.21,71.87
1991,12,69.84,61.64,78.48,77.3
1992,1,64.85,56.42,73.48,69.64
1992,2,50.72,42.41,59.19,50.49
1992,3,87.79,78.63,97,90.92
1992,4,97.93,88.75,106.47,98.4
1992,5,78.46,68.99,87.93,81.61
1992,6,42.57,33.75,50.88,40.32
1992,7,154.15,144.75,163.27,146.66
1992,8,116.66,107.67,125.55,146.19
1992,9,86.86,77.06,96.23,97.59
1992,10,70.69,61.73,80.31,58.66
1992,11,116.13,107,125.27,84.82
1992,12,77.52,68.63,85.63,61.35
1993,1,96.19,87.19,104.76,68.28
1993,2,58.61,50.07,67.03,42.96
1993,3,54.3,45.9,62.94,39.99
1993,4,93.11,84.34,102.23,66.22
1993,5,47.21,38,56.7,44.14
1993,6,99.31,90.35,108.48,94.54
1993,7,51.09,42.2,59.8,45.75
1993,8,44.75,36.46,53.2,46
1993,9,88.03,79.1,97.41,82.31
1993,10,78.4,69.19,87.29,72.83
1993,11,86.95,77.04,95.93,68
1993,12,58.7,50.45,66.97,49.41
1994,1,86.68,77.99,95.2,63.47
1994,2,47.6,38.96,55.83,34.04
1994,3,62.22,53.79,71.07,47.58
1994,4,90.68,81.72,99.03,78.68
1994,5,75.9,66.82,85.33,70.76
1994,6,73.79,64.83,82.56,65.44
1994,7,54.36,45.35,63.66,49.58
1994,8,88.7,79.76,97.68,72.46
1994,9,68.42,59.21,77.28,62.51
1994,10,25.66,16.98,34.81,49.25
1994,11,96.31,87.22,105.3,85.71
1994,12,51.74,43.47,59.88,43.56
1995,1,93.14,84.67,101.76,76.3
1995,2,45.42,36.89,53.91,30.58
1995,3,34.98,26.43,43.68,26.12
1995,4,49.2,40.61,58.19,43.77
1995,5,57.34,48.21,66.51,59.41
1995,6,28.39,20.04,37.15,29.53
1995,7,87.54,78.5,96.4,82.5
1995,8,63.43,54.96,72.13,61.47
1995,9,52.26,43.28,61.28,51.47
1995,10,168.98,159.21,178.37,166.67
1995,11,120.45,111.01,129.44,109.67
1995,12,42.95,34.88,51.33,39.3
1996,1,91.63,82.98,100.23,75.23
1996,2,62.14,53.87,70.56,51.17
1996,3,41.36,32.7,49.87,35.68
1996,4,115.13,106.11,123.74,100.2
1996,5,104.32,94.8,113.41,92.9
1996,6,106.78,97.72,115.6,102.68
1996,7,90.37,81.39,98.97,89.13
1996,8,49.39,41.1,58.1,50.45
1996,9,147.16,137.95,156.34,130.15
1996,10,85.04,75.8,94.64,85.4
1996,11,86.83,78.03,96.24,84.76
1996,12,92.78,84.59,101.42,94.72
1997,1,83.99,75.47,92.65,83.82
1997,2,79.75,71,88,72.85
1997,3,92.36,83.65,100.94,88.96
1997,4,37.27,29.12,45.82,38.16
1997,5,60.98,51.7,70.27,58.64
1997,6,76.34,67.13,85.51,76.36
1997,7,42.03,33.66,50.86,39.51
1997,8,82.83,74.05,91.26,85.61
1997,9,109.11,99.56,118.51,115.85
1997,10,49.41,40.17,58.4,47.77
1997,11,85.17,76.11,94.11,81.65
1997,12,49.95,41.65,58.21,52.85
1998,1,134.92,126.53,143.68,132.51
1998,2,53.69,45.17,62.1,50.14
1998,3,97.43,89.15,106.33,93.7
1998,4,45.24,36.64,53.39,45.91
1998,5,55.67,46.33,65.35,57.82
1998,6,113.67,104.62,122.74,110.86
1998,7,78.85,70.33,87.71,73.04
1998,8,73.04,63.97,82.11,88.28
1998,9,54.46,45.68,63.8,58.07
1998,10,41,32.08,49.98,45
1998,11,42.3,33.42,51.22,49.2
1998,12,42.49,34.17,50.89,46.84
1999,1,135.77,127.04,144.17,132.18
1999,2,31.76,23.63,40.2,29.34
1999,3,75.72,66.6,84.61,74.17
1999,4,37.3,28.85,45.51,37.78
1999,5,50.15,41.05,59.64,50.21
1999,6,62.82,53.5,71.57,59.59
1999,7,70.96,61.94,79.73,73.38
1999,8,54.58,45.88,63.06,59.27
1999,9,101.35,92.08,110.82,101.28
1999,10,77.3,67.94,87.05,78.89
1999,11,89.05,79.8,98.43,77.06
1999,12,47.51,39.25,55.8,44.89
2000,1,58.23,49.52,67.01,50.25
2000,2,56.88,48.36,65.47,49.24
2000,3,44,35.35,52.59,34.39
2000,4,104.13,95.49,113.13,91.64
2000,5,118.94,109.74,128.51,111.32
2000,6,146.86,138.1,155.85,154.06
2000,7,77.58,68.68,86.75,73.36
2000,8,77.19,68.38,85.9,83.87
2000,9,77.7,68.74,86.94,78.57
2000,10,35.94,27.11,44.92,37.69
2000,11,72.5,63.16,81.69,81.18
2000,12,85.47,76.58,94.01,80.36
2001,1,47.57,38.74,56.13,42.73
2001,2,72.99,64.7,81.61,63.59
2001,3,73.45,64.68,82.39,56.74
2001,4,24.71,17.21,32.87,28.6
2001,5,75.87,66.49,84.94,83.87
2001,6,53.55,44.65,62.68,52.66
2001,7,35.58,27.24,44.86,36.56
2001,8,60.78,52.03,69.05,60.08
2001,9,78.16,69.12,87.62,81.9
2001,10,86.99,77.49,95.96,88.98
2001,11,67.54,58.65,76.55,81.59
2001,12,71.22,62.67,79.92,64.59
2002,1,53.88,46.07,61.61,48.41
2002,2,54.97,47.1,63.49,39.09
2002,3,78.27,70.13,86.86,67.21
2002,4,101.7,93.55,109.42,99.81
2002,5,119.71,110.84,128.54,119.21
2002,6,87.64,79.29,96.35,79.96
2002,7,60.95,52.51,68.89,61.65
2002,8,30.48,22.74,38.58,26.27
2002,9,65.82,57.63,73.87,63.39
2002,10,67.32,58.46,75.97,66.37
2002,11,71.94,63.34,80.16,78.75
2002,12,49.04,41.13,56.84,69.04
2003,1,66.4,58.53,74.12,68.04
2003,2,65.61,57.49,73.49,62.05
2003,3,63.06,54.97,71.43,64.35
2003,4,57.83,49.67,66.41,53.05
2003,5,128.89,120.48,137.53,132.39
2003,6,64.1,55.6,72.63,60.98
2003,7,83.29,75,91.69,89.82
2003,8,61.59,53.36,69.91,62.71
2003,9,79.16,70.58,87.79,71.52
2003,10,84.96,76.46,93.77,73.37
2003,11,118.3,109.48,127.4,106.99
2003,12,78.01,70.03,85.85,85.99
2004,1,69.66,62.04,77.76,74.18
2004,2,34.66,26.92,42.2,38.34
2004,3,58.32,50.31,66.36,61.24
2004,4,87.92,79.77,95.95,103.05
2004,5,115.27,106.52,124.38,116.81
2004,6,68.65,60.4,77.32,71.84
2004,7,130.6,122.69,139.29,129.69
2004,8,67.42,59.41,75.84,60.38
2004,9,88.71,80.07,97.21,73.86
2004,10,48.29,39.72,56.73,53.46
2004,11,75.7,67.03,84.38,79.8
2004,12,109.28,101.17,117.37,116.11
2005,1,76.06,68.32,83.72,74.09
2005,2,63.71,55.56,71.47,72.55
2005,3,31.05,23.26,39.62,44.43
2005,4,115.3,107.5,123.32,105.23
2005,5,24.77,16.68,33.02,23.92
