Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1969,11,67.17,46.03,87.62,95.7
1969,12,55.43,36.6,74.77,64.22
1970,1,40.53,22.68,60.26,42.42
1970,2,41.52,24.19,61.14,36.82
1970,3,55.79,37.14,74.42,53.08
1970,4,81.86,61.24,102.54,74.59
1970,5,83.71,62.71,105.09,74.14
1970,6,82.46,62.5,103.92,82.37
1970,7,107.26,86.84,128.26,108.1
1970,8,37.14,21.31,54.86,38.3
1970,9,103.32,82.52,124.23,115.73
1970,10,94.3,71.52,116.65,89.53
1970,11,80.11,59.71,101.23,96.26
1970,12,62.65,43.45,82.87,62.98
1971,1,43.34,25.18,62.92,36.09
1971,2,90.54,69.99,110.43,79.14
1971,3,54.7,36.54,73.94,41.29
1971,4,35,19.29,52.98,34.91
1971,5,66.64,46.46,88.43,59.26
1971,6,67.7,48.6,88.26,66.43
1971,7,64.8,44.89,85.38,64.7
1971,8,64.29,44.02,84.85,63.92
1971,9,75.94,54.88,96.35,67.53
1971,10,45.32,26.71,65.26,50.94
1971,11,58.29,37.97,79.15,66.7
1971,12,88.96,68.26,111.66,103.02
1972,1,43.66,24.82,63.59,46.93
1972,2,50.56,32.06,69.77,51.58
1972,3,80.69,60.31,101.49,91.2
1972,4,99.99,79.55,120.87,87.48
1972,5,85.64,64.44,107.09,85.91
1972,6,98.94,76.58,119.82,116.88
1972,7,92.77,71.96,114.08,70.2
1972,8,92.39,72.25,113.6,87.76
1972,9,131.73,109.78,154.06,125.08
1972,10,72.35,51.72,94.44,63.59
1972,11,104.93,83.21,126.44,108.71
1972,12,96.95,75.54,118.81,89.3
1973,1,72.3,51.56,94.77,41.8
1973,2,38.97,22.48,58.35,43.46
1973,3,138.44,117.01,159.71,119.12
1973,4,75.11,55.13,96.14,70.27
1973,5,102.99,81.36,125.04,95.01
1973,6,130.11,109.59,151.74,121.61
1973,7,87.89,66.66,108.53,73.92
1973,8,64.2,43.47,84.41,55.78
1973,9,51.51,32.36,71.11,45.24
1973,10,81.9,60.19,103.52,93.53
1973,11,74.39,53.9,95.78,84.65
1973,12,80.82,60.64,101.99,89.17
1974,1,79.31,58.64,101.95,70.81
1974,2,62.56,42.67,81.6,59.59
1974,3,88.45,67.67,108.86,100.62
1974,4,77.23,56.94,98.07,86.32
1974,5,109.81,87.59,130.97,109.3
1974,6,82.65,61.87,103.7,103.24
1974,7,46.94,29.15,65.21,49.86
1974,8,65.22,44.25,84.78,57.68
1974,9,70.12,50.78,90.62,68.45
1974,10,34.87,17.54,54.91,37.26
1974,11,103.19,81.23,124.62,122.1
1974,12,67.68,47.72,88.04,78.54
1975,1,91.56,70.34,111.75,86.99
1975,2,77.18,57.35,97.87,79.4
1975,3,62.67,42.72,83.45,79.98
1975,4,55.76,36.89,76.2,52.47
1975,5,72.15,52.42,92.85,61.37
1975,6,107.58,87.38,128.66,107.07
1975,7,54.86,36.1,74.1,59.29
1975,8,166.93,144.81,187.74,196.59
1975,9,79.8,58.42,101.32,91.35
1975,10,59.41,38.82,81.01,44.5
1975,11,74.89,53.91,95.4,67.43
1975,12,100.52,78.77,121.74,107.54
1976,1,102.67,80.81,124.17,79.61
1976,2,100.45,78.78,121.27,89.74
1976,3,108.77,88.43,129.92,123.18
1976,4,62.33,43.81,82.28,64.98
1976,5,71.68,50.66,93.09,81.67
1976,6,90.27,68.5,110.66,95.2
1976,7,92.37,71.28,113.06,111.23
1976,8,51.97,33.78,71.02,62.44
1976,9,87.41,65.65,109.51,118.09
1976,10,72.5,51.69,93.84,76.57
1976,11,26.18,12.74,43.17,37.3
1976,12,38.77,22.87,57.26,45.86
1977,1,45.23,27.44,64.94,47.05
1977,2,43.99,26.72,64.01,42.35
1977,3,96.55,75.14,116.86,98.01
1977,4,105.11,83.79,126.02,117.17
1977,5,40.77,22.88,60.85,42.19
1977,6,83.72,62.99,103.86,87.66
1977,7,102.59,81.45,123.89,118.46
1977,8,140.97,119.52,162.87,151.88
1977,9,163.33,141.44,185.94,187.48
1977,10,59.85,39.4,79.68,52.42
1977,11,94.95,73.99,115.2,99.7
1977,12,113.07,92.37,135.03,114.46
1978,1,95.13,74.25,115.74,96.59
1978,2,31.55,17.22,48.58,13.58
1978,3,82.92,62.7,103.3,61.06
1978,4,72.61,51.99,93.78,76.45
1978,5,85.3,64.63,107.43,82.15
1978,6,70.7,51.09,91.29,76.79
1978,7,54.05,34.66,72.74,38.53
1978,8,63.18,43.18,84.07,72.78
1978,9,66,46.01,85.58,94.2
1978,10,78.54,56.54,99.88,100.04
1978,11,53.4,34.49,72.72,50.17
1978,12,65.92,46.09,85.52,76.2
1979,1,82.06,61.25,103.1,83.54
1979,2,61.81,42.82,81.44,37.99
1979,3,77.25,57.11,98.93,65.18
1979,4,111.04,90.25,132.4,108.16
1979,5,86.16,65.3,108.41,93.35
1979,6,80.29,60.01,101.42,65.02
1979,7,74.1,52.94,95.59,58.51
1979,8,114.03,92.93,135.98,99.91
1979,9,76.53,55.43,98.32,92.2
1979,10,83,61.57,104.91,86.12
1979,11,96.51,75.28,117.09,111.73
1979,12,88.69,66.81,110.1,98.42
1980,1,45.19,25.37,64.79,34.12
1980,2,29.49,14.77,46.08,31.76
1980,3,99.75,78.35,120.91,97.15
1980,4,81.08,60.69,101.53,83.7
1980,5,67.52,47.71,88.58,66.51
1980,6,99.29,79.07,120.41,112.51
1980,7,116.69,94.84,138.78,134.78
1980,8,125.25,103.63,146.9,129.52
1980,9,89.35,68.91,110.75,106.9
1980,10,68.13,47.14,89.58,90.87
1980,11,51.3,31.51,70.56,42.91
1980,12,58.25,39.21,77.73,59.19
1981,1,28.84,13.57,46.47,27.46
1981,2,90.19,69.75,111.81,89.32
1981,3,30.41,16.28,47.61,33.99
1981,4,95.81,74.88,116.09,123.17
1981,5,69.16,48.51,90.32,66.52
1981,6,153.59,130.97,175.57,133.83
1981,7,80.7,60.35,102.38,108.87
1981,8,84.96,64.11,104.85,88.98
1981,9,131.55,109.86,152.93,143.6
1981,10,107.48,86.75,129.59,91.09
1981,11,55.17,35.19,74.28,48.72
1981,12,68.99,50.05,89.86,68.37
1982,1,114.72,93.21,136.17,83.13
1982,2,50.96,31.97,71.22,41.31
1982,3,95.12,74.8,116.77,85.27
1982,4,65.06,45.15,85.8,49.28
1982,5,84.13,62.98,105.61,73.67
1982,6,92.61,72.53,113.71,112.56
1982,7,69.42,49.97,89.32,56.59
1982,8,59.95,40.52,80.51,64.66
1982,9,82.16,62.08,102.87,100.21
1982,10,54.75,35.03,75.74,45.11
1982,11,142.19,120.52,163.7,159.21
1982,12,95.32,75.01,115.65,95.84
1983,1,49.05,29.78,69.16,29.59
1983,2,32.6,16.76,50.71,26.98
1983,3,63.5,44.88,83.72,61.92
1983,4,101.69,80.64,122.77,95.51
1983,5,118.6,97.1,139.92,107.32
1983,6,80.35,59.93,101.35,83.02
1983,7,93.91,73.15,115.87,118.23
1983,8,77.44,56.95,97.79,88.36
1983,9,68.9,49.54,89.65,79.28
1983,10,89.23,67.55,111.1,92.97
1983,11,108.97,87.71,130.49,116.1
1983,12,101.91,81.13,123.33,105.15
1984,1,57.12,37.55,77.89,35.85
1984,2,70.76,51.26,90.73,68.91
1984,3,78.91,57.91,100.7,65.79
1984,4,73.28,54.21,94.33,68.57
1984,5,124.37,102.98,146.85,122.83
1984,6,83.4,62.25,104.89,86.43
1984,7,65.19,45.56,86.94,58.68
1984,8,85.7,64.63,106.8,83.86
1984,9,95.16,74.84,116.49,98.29
1984,10,57.69,37.89,78.8,38.27
1984,11,68.49,48.34,89.5,75.22
1984,12,93.73,73.14,115.39,92.7
1985,1,59.77,40,79.73,56.91
1985,2,97.75,75.18,119.31,82.48
1985,3,122.1,101.81,142.7,117.61
1985,4,49.16,31.3,69.05,38.91
1985,5,74.79,53.91,95.64,71.25
1985,6,69.18,48.96,90.15,68.79
1985,7,85.56,64.23,105.57,86.34
1985,8,101.34,78.99,121.71,95.95
1985,9,69.08,50.38,89.29,58.32
1985,10,92.19,70.55,113.33,99.8
1985,11,187.24,165.25,209.58,215.78
1985,12,55.24,36.15,74.24,61.37
1986,1,60.7,41.32,81.11,34.15
1986,2,83.72,63.08,103.75,50.83
1986,3,75.1,55.99,95.53,40.87
1986,4,75.48,53.85,96.17,55.08
1986,5,87.42,65.84,109.15,73.31
1986,6,136.71,114.51,158,110.56
1986,7,112.62,91.39,133.46,59.33
1986,8,89.64,68.55,110.61,62.03
1986,9,136.75,115.21,158,96.81
1986,10,120.51,98.78,143.27,83.48
1986,11,78.35,57.96,99.54,48.68
1986,12,83.08,63.09,104.13,65.65
1987,1,62.64,42.49,83.46,37.33
1987,2,24.99,11.65,42.06,8.58
1987,3,57.03,37.52,76.77,48.95
1987,4,59,38.99,78.68,40.16
1987,5,61.62,41.64,82.07,32.01
1987,6,106.13,85.2,127.13,81.87
1987,7,87.44,67.01,108.06,56.58
1987,8,115.84,93.94,137.2,122.28
1987,9,72.2,51.71,93,61.41
1987,10,73.57,53.01,95.59,64.74
1987,11,58.94,40.06,79.17,49.18
1987,12,69.98,49.76,89.78,57.78
1988,1,45.29,26.59,65.11,24.05
1988,2,58.26,39.53,77.97,42.92
1988,3,44.17,26.87,63.95,33.81
1988,4,49.92,31.47,69.02,48.43
1988,5,34,17.91,52.79,32.68
1988,6,22.61,11.27,36.26,15.4
1988,7,71.73,50.81,92.2,62.11
1988,8,81.58,61.43,102.12,57.75
1988,9,58.06,38.41,78.38,48.12
1988,10,87.92,65.77,109.66,90.91
1988,11,82.55,61.06,103.46,66.43
1988,12,50.65,32.61,70.36,43.53
1989,1,47.84,28.44,67.63,32.07
1989,2,27.41,13.31,44.62,23.91
1989,3,54.15,34.68,73.87,50.6
1989,4,62.6,42.9,83.57,45.51
1989,5,135.41,114.78,158.18,112.51
1989,6,130.72,109.65,152.28,98.51
1989,7,71.19,51.09,91.57,68.76
1989,8,51.86,34.25,70.67,51.1
1989,9,74.95,53.92,94.38,82.12
1989,10,57.11,35.98,78.35,71.93
1989,11,74.3,53.98,94.82,79.16
1989,12,44.38,26.65,64.14,49.4
1990,1,65.18,45.65,85.39,57.53
1990,2,122.63,101.44,143.35,104.39
1990,3,47.31,29.08,66.81,34.69
1990,4,65.75,45.87,86.14,71.78
1990,5,109.79,88.65,131.33,111.67
1990,6,86.28,65.9,106.44,60.89
1990,7,89.36,68.62,111.27,78.95
1990,8,103.84,83.5,125.52,115.52
1990,9,113.14,92.23,135.39,147.92
1990,10,103.7,82.46,126.51,94.95
1990,11,55.64,36.61,77.07,67.54
1990,12,160.9,139.03,182.11,159.31
1991,1,45.54,26.48,64.77,46.09
1991,2,48.07,29.74,67.45,33.04
1991,3,78.5,58.09,98.99,66.61
1991,4,96.06,74.78,116.7,90.61
1991,5,81.08,60.97,102.64,64.66
1991,6,34.04,19.42,51.28,24.79
1991,7,61.38,41.68,81.2,43.5
1991,8,70.82,49.65,90.5,74.68
1991,9,49.18,31.28,68.29,42.59
1991,10,96.45,74.16,117.68,84.29
1991,11,66.11,45.83,86.94,67.28
1991,12,49.63,32.06,69.55,49.99
1992,1,57.98,37.43,78.36,48.47
1992,2,44.7,26.73,63.98,47.45
1992,3,64.37,45.4,84.01,57.88
1992,4,95.52,74.82,116.55,85.58
1992,5,61.65,41,82.24,43.76
1992,6,55.95,37.08,74.94,50.9
1992,7,182.51,160.1,205.83,143.86
1992,8,109.08,88.4,130.78,104.32
1992,9,143.78,122.47,165.65,123.41
1992,10,86.3,63.61,107.99,55.62
1992,11,130.08,107.5,152.18,110.08
1992,12,80.27,60.09,101.12,52.15
1993,1,112.69,90.39,134.38,69.99
1993,2,47.26,29.29,67.12,33.75
1993,3,90.24,70.11,112.08,55.33
1993,4,88.63,68.51,109.94,60.79
1993,5,50.56,31.11,70.19,29.74
1993,6,121.09,99.14,141.6,86.51
1993,7,65.37,45.41,86.04,47.44
1993,8,47.47,29.78,67.05,39.06
1993,9,98.64,77.4,119.71,90.1
1993,10,63.37,42.09,84.33,60.97
1993,11,89.31,67.7,110.65,70.29
1993,12,38.33,22.7,56.01,41.16
1994,1,66.63,45.43,87.13,55.54
1994,2,35.02,18.79,53.91,27.82
1994,3,58.93,39.3,79.13,51.28
1994,4,107.1,85.58,128.38,80.71
1994,5,42.27,24.69,61.72,32.45
1994,6,104.95,83.69,125.75,96.46
1994,7,72.5,52.62,92.19,50.24
1994,8,101.79,80.91,123.66,93.58
1994,9,53.01,35.22,73.41,41.76
1994,10,43.76,25.33,63.51,38.46
1994,11,57.92,38.03,78.46,57.1
1994,12,60.6,40.35,80.61,50.08
1995,1,85.38,64.14,106.22,74.85
1995,2,37.33,20.67,55.63,21.39
1995,3,37.44,21.07,55.06,27.11
1995,4,80.83,60.18,102.07,55.74
1995,5,81.34,59.47,102.63,57.68
1995,6,58.99,40.54,79.24,35.41
1995,7,76.75,56.67,97.44,54.1
1995,8,74.17,53.67,94.84,53.85
1995,9,36.53,20.5,54.91,29.08
1995,10,112.86,90.99,135.05,85.92
1995,11,81.37,60.07,102.25,70.61
1995,12,43.54,26.57,61.36,26.65
1996,1,68.8,47.63,89.29,47.57
1996,2,38.61,21.3,56.6,26.31
1996,3,54.32,35.7,74.35,33.98
1996,4,96.55,75.47,118.11,88.2
1996,5,104,81.86,126.78,57.35
1996,6,128.86,107.81,150.6,110.24
1996,7,90.39,70.15,111.46,102.25
1996,8,44.61,26.57,63.32,33.09
1996,9,144.15,122.89,166.09,218.37
1996,10,66.85,45.75,88.24,94.81
1996,11,92.71,72.27,115.5,81.31
1996,12,94.02,73.09,114.93,81.59
1997,1,70.92,50.21,92.97,55.93
1997,2,108.14,87.58,128.91,78.99
1997,3,86.91,66.93,107.04,95.4
1997,4,36.07,20.31,53.99,45.44
1997,5,140.35,117.55,162.89,119.61
1997,6,104.24,83.4,125.39,110.67
1997,7,73.58,53.37,93.56,58.45
1997,8,91.55,70.96,112.69,89.89
1997,9,80.69,60.11,102,78.02
1997,10,63.52,43.62,84.51,51.19
1997,11,65.7,45.47,86.67,61.63
1997,12,55.16,37.07,74.58,57.91
1998,1,116.29,94.86,137.97,92.03
1998,2,69.88,50.5,90.64,46.7
1998,3,99.21,79.01,120.38,86.79
1998,4,100.33,80.27,122.14,110.34
1998,5,44.03,25.35,64.27,45.01
1998,6,78.94,58.29,99.52,59.09
1998,7,76.54,56.56,97.73,80.54
1998,8,99.99,78.18,121.95,83.14
1998,9,40.4,23.27,58.8,37.1
1998,10,51.17,31.2,71.42,41.29
1998,11,32.9,17.44,51.23,40.78
1998,12,40.39,24.53,58.29,43.77
1999,1,97.39,74.65,118.15,97.88
1999,2,34.81,18.37,53.22,42.37
1999,3,39.1,23.13,57.39,42.95
1999,4,89.15,68.29,109.18,95.88
1999,5,60.59,40.47,81.74,55.88
1999,6,63.41,43.92,82.89,59.23
1999,7,70.4,51.29,90.38,58.94
1999,8,56.37,37.32,76.61,67.82
1999,9,65.75,45.24,86.28,70.26
1999,10,60.67,40.34,82.33,58.31
1999,11,53.87,34.8,74,64.96
1999,12,47.36,29.87,65.95,47.24
2000,1,35.74,18.69,55.21,33.12
2000,2,42.25,24.03,61.18,35.24
2000,3,44.61,26.99,63.03,38.08
2000,4,81.52,59.86,101.86,102.89
2000,5,113.32,90.96,135.95,96.97
2000,6,156.8,134.9,178.34,126.9
2000,7,89.77,69.48,111.93,91.95
2000,8,92.8,70.9,114.6,87.49
2000,9,83.04,62.3,104.92,63.95
2000,10,59.65,38.87,81.33,53.3
2000,11,64.86,43.82,85.4,53.56
2000,12,65.21,45.14,86.22,57.32
2001,1,37.33,20.48,56.42,26.34
2001,2,71.47,52.16,91.69,38.59
2001,3,43.48,27.55,61.86,30.78
2001,4,73.24,52.52,93.38,54.75
2001,5,89.02,68.03,109.9,73.51
2001,6,54.4,36.44,73.81,51.62
2001,7,40.28,24.31,58.05,22.48
2001,8,62.72,42.97,83.4,60.91
2001,9,81,61.14,101.71,70.43
2001,10,132.23,110.49,154.44,100.75
2001,11,55.83,36.81,75.01,66.81
2001,12,61.82,42.74,81.22,58.54
2002,1,59.65,46.85,72.25,48.24
2002,2,71.53,59.29,84.13,43.31
2002,3,76.66,63.85,89.21,56.79
2002,4,102.32,89.83,114.46,98.23
2002,5,107.49,94.71,120.41,92.78
2002,6,53.05,41.07,65.59,39.72
2002,7,58.26,45.83,70.74,50.43
2002,8,35.24,24.12,47.21,23.72
2002,9,82.03,68.9,94.71,74.55
2002,10,42.42,29.35,55.51,46.32
2002,11,69.57,57.44,82.48,75.9
2002,12,55.29,43.3,67.3,50.42
2003,1,29.09,18.14,41.23,26.83
2003,2,38.64,27.44,50.98,36.33
2003,3,58.79,47.26,71.14,42.35
2003,4,53.79,41.94,66.26,50.67
2003,5,123.51,110.86,136.41,98.04
2003,6,77.32,64.72,89.19,55.36
2003,7,88.75,75.96,101.19,74.93
2003,8,71.25,59.16,84.1,51.55
2003,9,122.57,109.93,135.29,127.93
2003,10,58.31,45.53,71.18,57.64
2003,11,77.73,64.74,90.56,82.27
2003,12,60.65,48.67,73.05,70.46
2004,1,60.63,48.19,72.62,55.1
2004,2,24.91,14.32,36.11,18.83
2004,3,85.15,72.94,97.81,84.96
2004,4,53.25,41.33,65.85,68.24
2004,5,151.65,139.03,164.87,158.84
2004,6,79.06,66.77,91.66,63.58
2004,7,102.35,89.62,115.04,118.98
2004,8,77.17,64.72,90.62,66.97
2004,9,59.74,47.59,72.67,44.63
2004,10,65.83,52.83,79.14,54.79
2004,11,64.94,52.29,77.29,61.95
2004,12,90.51,78.27,102.37,69.7
2005,1,115.99,102.97,128.6,82.58
2005,2,50.84,39.07,63.58,40.61
2005,3,34.83,23.34,47.14,21.5
2005,4,97.65,84.71,110.16,79.11
