Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,1,102.981208,93.93042,111.756084
1950,2,97.839406,88.857834,106.7458
1950,3,66.062417,55.155189,76.245804
1950,4,50.747933,41.187491,59.867562
1950,5,24.314586,16.7028,32.134532
1950,6,22.192024,15.163292,28.507562
1950,7,45.169141,38.278731,51.783816
1950,8,79.258362,71.996135,86.532564
1950,9,109.197083,102.17566,116.06244
1950,10,99.265713,92.330529,105.851123
1950,11,128.224895,120.319612,135.850951
1950,12,119.611572,111.023386,127.713671
1951,1,86.173811,77.145345,94.722135
1951,2,52.505122,43.786792,61.275696
1951,3,53.682971,43.221725,64.100885
1951,4,32.169087,22.64601,41.24096
1951,5,27.216432,19.738345,34.825256
1951,6,21.839129,15.243484,28.248326
1951,7,47.913086,41.250125,54.245281
1951,8,92.116317,85.19727,99.555404
1951,9,116.434286,109.544406,123.255912
1951,10,106.851704,99.996003,113.333176
1951,11,138.417821,130.53904,146.128486
1951,12,121.790563,113.526983,129.823558
1952,1,79.293114,70.455468,87.953057
1952,2,57.000028,48.318315,65.859934
1952,3,50.432767,39.991992,60.793953
1952,4,30.391507,20.815596,39.550722
1952,5,30.847451,23.133003,38.877613
1952,6,25.452118,19.156116,32.107705
1952,7,54.082479,47.683565,60.608728
1952,8,90.051503,83.153664,97.327829
1952,9,108.8101,101.818531,115.596176
1952,10,162.465937,155.651404,169.050194
1952,11,95.91296,88.001319,103.41929
1952,12,107.37831,98.954845,115.406592
1953,1,90.933339,82.076511,99.740455
1953,2,78.014864,69.225473,86.852373
1953,3,44.773352,34.271925,55.006438
1953,4,43.766794,34.156172,52.97366
1953,5,40.681865,33.096626,48.505723
1953,6,26.735952,20.108532,33.136772
1953,7,67.218751,60.595145,73.648312
1953,8,86.578763,79.645363,93.618358
1953,9,123.187292,116.306248,130.114407
1953,10,104.556393,97.659509,111.206326
1953,11,100.662764,92.88237,108.375473
1953,12,126.299104,117.633098,134.404623
1954,1,125.586789,116.428389,134.312608
1954,2,51.564779,42.815152,60.619927
1954,3,70.736506,60.375528,81.207334
1954,4,39.521988,29.855354,48.805458
1954,5,38.497669,31.024052,46.41248
1954,6,22.540712,16.212609,29.143745
1954,7,60.724083,54.284188,67.27412
1954,8,99.082709,91.931296,106.246689
1954,9,91.670634,84.669986,98.615767
1954,10,101.400225,94.212119,108.1055
1954,11,104.922583,96.67368,112.433561
1954,12,120.122528,111.839233,128.432602
1955,1,111.335113,102.634313,120.039043
1955,2,52.037089,43.489186,61.181112
1955,3,68.243435,57.853161,78.531251
1955,4,26.702162,16.892786,35.810869
1955,5,30.693424,23.212307,38.51163
1955,6,30.619728,24.246282,37.175659
1955,7,68.192755,61.344711,74.721217
1955,8,100.745413,93.691436,108.039386
1955,9,115.676779,108.565495,122.725199
1955,10,101.095477,94.470076,107.76937
1955,11,149.121573,141.030734,156.629887
1955,12,143.705702,135.079495,151.708198
1956,1,87.762864,79.028481,96.553562
1956,2,58.198376,49.410922,67.042998
1956,3,62.707928,52.20046,72.933312
1956,4,38.905184,29.277161,48.069838
1956,5,29.765333,22.263833,37.650244
1956,6,17.392321,10.90303,23.739419
1956,7,47.859185,41.200726,54.282029
1956,8,75.316002,68.201018,82.545639
1956,9,112.206572,105.157333,119.011096
1956,10,97.178332,90.401203,103.67932
1956,11,109.639292,101.742696,117.250453
1956,12,114.213669,105.448168,122.51642
1957,1,100.780996,91.921972,109.915942
1957,2,50.689702,41.899706,59.433035
1957,3,45.265913,34.677611,55.623187
1957,4,42.184869,32.53262,51.447039
1957,5,34.651397,27.254155,42.751898
1957,6,17.870087,11.373678,24.311125
1957,7,59.619176,52.693311,66.097969
1957,8,111.150747,104.074205,118.314559
1957,9,95.631059,88.905901,102.36532
1957,10,113.334048,106.491947,120.136832
1957,11,120.592715,112.703461,128.025701
1957,12,103.681463,95.266028,111.740552
1958,1,105.405394,96.559366,114.217833
1958,2,84.008039,75.088094,92.779664
1958,3,29.071301,18.932439,39.364874
1958,4,38.603578,29.059529,47.551129
1958,5,35.887242,28.284989,43.971068
1958,6,40.500423,34.068448,46.968135
1958,7,36.894932,29.930783,43.274783
1958,8,92.541723,85.4563,99.829892
1958,9,90.501141,83.557868,97.32034
1958,10,122.094072,115.190518,128.764194
1958,11,120.730871,112.714291,128.386955
1958,12,152.008509,143.553794,160.054042
1959,1,88.230667,79.643501,97.391933
1959,2,74.16552,65.253351,82.950781
1959,3,50.721054,40.290721,61.127122
1959,4,30.604414,21.012734,40.055485
1959,5,24.055493,16.467134,31.69527
1959,6,4.849953,-1.66156,11.308611
1959,7,22.352821,16.002904,29.070369
1959,8,64.422531,57.478798,71.911649
1959,9,117.551875,110.499358,124.442617
1959,10,129.519118,122.688387,136.340355
1959,11,131.359928,123.399901,138.75166
1959,12,102.426792,93.983202,110.574627
1960,1,86.876611,77.95357,95.837789
1960,2,65.794176,56.974127,74.574785
1960,3,69.576339,59.138822,80.042867
1960,4,30.875476,21.238607,40.330932
1960,5,21.731806,14.319782,29.363843
1960,6,4.984612,-1.298157,11.477437
1960,7,40.337639,33.833964,46.804961
1960,8,80.916042,73.755727,88.295621
1960,9,90.456917,83.669195,97.476997
1960,10,131.218342,124.228406,137.659457
1960,11,96.516509,88.597816,104.142446
1960,12,148.98849,140.635343,157.407082
1961,1,95.235553,86.538994,104.376674
1961,2,42.252781,33.26504,50.945579
1961,3,39.932056,29.750304,50.274434
1961,4,35.892867,26.201871,45.13388
1961,5,26.488131,19.112924,34.286425
1961,6,9.717826,3.260712,16.306685
1961,7,22.346489,15.81646,28.922218
1961,8,82.244451,75.237074,89.582221
1961,9,95.887091,88.919327,102.841831
1961,10,118.725433,112.060451,125.490598
1961,11,114.054382,106.16113,121.671615
1961,12,123.615634,115.231265,131.675695
1962,1,114.297264,105.352274,123.322867
1962,2,64.705734,55.829356,73.659005
1962,3,34.589664,24.32768,44.99236
1962,4,35.322535,25.805288,44.528814
1962,5,23.635638,16.22095,31.626612
1962,6,6.396975,0.064307,13.451402
1962,7,63.357165,56.848653,70.309503
1962,8,68.594722,61.408007,75.859963
1962,9,114.011176,107.027898,121.006133
1962,10,103.610773,96.840955,110.158469
1962,11,106.635051,98.894478,114.132105
1962,12,132.020257,123.704635,140.021233
1963,1,90.931726,82.027868,99.934861
1963,2,64.894145,56.154618,73.732761
1963,3,31.711326,21.164454,41.907981
1963,4,31.909611,22.293043,41.233511
1963,5,26.353583,18.86268,34.052278
1963,6,7.285522,0.967417,13.845202
1963,7,34.696355,28.120944,41.743245
1963,8,90.533294,83.483846,97.684361
1963,9,106.433174,99.464735,113.335088
1963,10,91.644052,84.909166,98.313238
1963,11,98.840743,90.774971,106.506369
1963,12,148.562824,140.172231,156.734865
1964,1,81.330113,72.550732,90.086766
1964,2,74.568689,65.830218,83.328045
1964,3,51.071426,40.796939,61.501313
1964,4,36.697676,27.227511,45.847313
1964,5,26.112038,18.582638,33.754456
1964,6,21.389157,14.830758,27.801478
1964,7,49.08734,42.393623,55.592063
1964,8,100.740336,93.756558,107.924001
1964,9,102.507981,95.579206,109.525505
1964,10,122.166339,115.46254,128.836471
1964,11,107.567637,99.604768,115.183199
1964,12,112.425413,104.087225,120.355965
1965,1,117.519971,108.680543,126.343423
1965,2,71.515335,62.734376,80.375972
1965,3,56.025422,45.596226,66.090994
1965,4,38.644442,28.989897,47.677227
1965,5,25.080496,17.66193,32.956588
1965,6,19.259664,12.698295,25.677947
1965,7,55.023988,48.399869,61.472975
1965,8,88.973719,81.796522,96.157828
1965,9,77.645811,70.832928,84.629866
1965,10,126.584489,119.848568,133.193544
1965,11,103.218261,95.495216,110.912352
1965,12,79.60882,71.235919,87.519857
1966,1,116.827318,108.064042,126.079074
1966,2,54.599659,45.751866,63.500041
1966,3,48.645871,38.17143,59.00063
1966,4,40.061561,30.397234,49.349975
1966,5,39.68539,32.243913,47.447151
1966,6,13.222959,6.709326,19.823801
1966,7,64.28213,57.760301,71.267964
1966,8,84.90615,77.922039,92.216319
1966,9,118.660076,111.762941,125.676217
1966,10,120.744719,113.801006,127.300387
1966,11,91.899901,83.904513,99.685179
1966,12,123.032066,114.778561,130.996933
1967,1,94.02772,84.914031,102.727921
1967,2,96.190417,87.325774,105.324778
1967,3,46.228366,35.728973,56.234622
1967,4,40.576011,30.96536,49.900462
1967,5,33.011962,25.378392,40.836255
1967,6,13.462377,6.928615,20.086669
1967,7,42.099277,35.77617,48.79263
1967,8,86.247532,79.427771,93.847971
1967,9,108.456647,101.472054,115.398204
1967,10,114.70144,107.603221,121.389134
1967,11,136.524209,128.380637,143.87467
1967,12,104.721911,96.5143,113.034695
1968,1,87.33159,78.555996,96.400382
