Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1956,9,57.5,38,79.5,82.07226947
1956,10,46.3,26.7,67.2,53.88235958
1956,11,34.8,19.2,53.8,63.83959579
1956,12,126.2,103.5,149.1,157.5096556
1957,1,127.8,105.4,151.5,169.8232472
1957,2,122.6,99.8,145.4,138.5335781
1957,3,205.8,182.7,229.4,221.8673785
1957,4,191.6,167.6,214.7,221.8329095
1957,5,133.5,109.8,156,147.5558754
1957,6,83.6,60.8,105.6,78.97960421
1957,7,74.4,52.6,96.8,68.99135495
1957,8,38.6,23,56.5,43.64241347
1957,9,38.8,22.4,57.9,43.68202105
1957,10,27.7,14.2,45.9,37.64984589
1957,11,66.6,45.8,88.7,63.46443789
1957,12,153.5,130,176.7,167.2717187
1958,1,103.5,80.1,127.5,93.93853642
1958,2,77.9,56.5,99.2,71.31546947
1958,3,226.7,203.8,249.5,251.6229928
1958,4,221.1,197.8,245.3,299.3637221
1958,5,136.1,113.8,159.4,141.2010189
1958,6,98.3,75.3,122.2,108.5638737
1958,7,54.1,32.9,74.5,64.80318316
1958,8,42,25.3,61.3,51.08272674
1958,9,67.3,46.1,90.1,90.92872421
1958,10,66.3,44.1,88.7,92.029824
1958,11,84.6,63.2,107.5,115.7328
1958,12,86.1,64,109.3,112.8212564
1959,1,116.3,93.4,139.9,160.4460278
1959,2,116.4,94.3,139.5,155.5889381
1959,3,230.2,206.5,252.9,292.561632
1959,4,405,382.2,430.7,467.7250358
1959,5,150.3,126.2,173.6,125.2194291
1959,6,58,37.7,79.6,48.72550737
1959,7,50.8,32.4,72.7,48.10547368
1959,8,37.9,21.5,56.4,38.11222232
1959,9,30.5,17.3,48.5,37.63856842
1959,10,112.4,89.7,135.8,90.14084716
1959,11,135.9,113,158.3,145.9909895
1959,12,225.3,201.7,249.5,258.6629558
1960,1,138.6,115.1,162.6,175.6720269
1960,2,176.9,154.8,200.3,213.2608472
1960,3,138.9,115.2,160.7,175.7382821
1960,4,467.5,444.2,492.5,561.6686653
1960,5,223.3,198.7,246.1,210.0570442
1960,6,116.6,94.4,140.2,123.2864337
1960,7,55.8,35.6,78.2,48.77225432
1960,8,37.3,21.7,55.2,35.51276463
1960,9,27,15.4,42.2,28.92808421
1960,10,33.1,17.8,51.6,37.16068547
1960,11,53.2,34.2,74.4,55.60112842
1960,12,44.9,27.2,65.7,46.64363116
1961,1,43.1,25.3,63.8,40.91044547
1961,2,100.4,78.2,122,119.0029945
1961,3,241.1,218,265.2,260.0923756
1961,4,254.3,230.3,278.1,303.1725979
1961,5,180.9,157.6,204.9,193.1140497
1961,6,112.5,89.5,135.7,125.9807495
1961,7,60.6,39.2,82.8,69.81179116
1961,8,36.5,21.7,55.7,46.95799074
1961,9,31.7,18.3,49,39.03142737
1961,10,26.5,13.6,44.3,36.15135158
1961,11,57,37,78.2,68.28828632
1961,12,96.8,74.1,119.7,106.2676345
1962,1,89.8,67.6,111.7,107.5222535
1962,2,71.3,51.1,92.9,67.84200758
1962,3,193.5,171.1,216.9,238.2338122
1962,4,258.3,234.2,282,294.0242021
1962,5,102.1,79.2,124.9,105.2709878
1962,6,46.1,27.3,66.4,38.64535579
1962,7,38,21.6,57.1,32.52987284
1962,8,43.6,26.7,63,49.96625684
1962,9,36.9,21.6,56.2,41.15277474
1962,10,74.2,52.2,97.6,73.17529768
1962,11,99.8,76.8,121.7,103.9023663
1962,12,79.7,58.2,102.6,93.60444126
1963,1,50.8,31.7,72.4,58.43282021
1963,2,40.4,24.5,59.2,47.81612463
1963,3,203.1,179.9,226.4,278.1504303
1963,4,306.8,282.7,330.3,346.2325389
1963,5,160.9,137.5,183.3,152.7068615
1963,6,53.2,33.6,73.2,55.23961263
1963,7,39.2,22.6,58.5,33.13603705
1963,8,48.1,29.6,68.7,40.283136
1963,9,32,18.5,48.7,31.71380211
1963,10,23.9,11.9,39.8,30.60142484
1963,11,64.6,44.1,86.6,49.46900211
1963,12,112.8,90.5,135.6,93.81871326
1964,1,120.5,97.8,144.1,124.7246299
1964,2,102.2,80,123.4,81.04033516
1964,3,232.7,210,256.8,271.9294939
1964,4,222.1,199.4,246.4,249.11712
1964,5,124.9,101.7,148.5,125.0587251
1964,6,62.3,41.8,83.8,49.60542316
1964,7,41.8,24.4,61.6,34.35541389
1964,8,40.7,24.3,60.3,32.863968
1964,9,28.5,16.3,44.6,26.07006316
1964,10,23.4,11.4,39.8,27.22805053
1964,11,32.8,18.2,50.2,35.35351579
1964,12,95.6,72.4,118.4,82.30582232
1965,1,106.7,82.8,129.1,82.03234358
1965,2,165.8,143.4,189.2,167.5168674
1965,3,162.9,140.8,186.5,142.5120253
1965,4,244.2,220.9,267.9,284.0068042
1965,5,113.9,92.2,137.6,120.7295848
1965,6,48.8,30.3,69.2,40.03685053
1965,7,41,23.7,61.1,31.64459116
1965,8,34.9,20.5,52.5,30.47173389
1965,9,39.4,23.8,58.6,38.28247579
1965,10,78.6,56.2,101.6,84.11021811
1965,11,138.7,115.5,160.8,147.1137347
1965,12,174.6,151.4,197.5,190.8289516
1966,1,114.9,91.8,137.1,139.7025246
1966,2,143,120.8,166.2,151.1045053
1966,3,295.4,270.9,318.6,317.4256421
1966,4,160.7,138.3,183.7,178.0840421
1966,5,115.6,93.8,138.9,120.2686181
1966,6,67.6,46.3,89.9,65.49711158
1966,7,37.4,21.9,57.2,28.88865853
1966,8,36.3,21.4,55,31.95472168
1966,9,39.1,22.7,58.5,37.04786526
1966,10,36,19.6,56.5,36.399456
1966,11,80.3,57.8,102.5,71.21588211
1966,12,188.7,165.3,212.1,195.5669002
1967,1,134.4,110.6,157.9,133.678944
1967,2,91.1,69.4,113.1,101.098368
1967,3,132.2,111.1,156.3,148.3622147
1967,4,220.2,196.7,243.7,255.0773558
1967,5,157.4,133.6,180.7,160.8477878
1967,6,75.3,53.7,98.2,83.69840842
1967,7,59.5,39.2,81.4,89.21609432
1967,8,45.2,26.8,64.8,63.22715621
1967,9,54,34.5,75.2,54.08685474
1967,10,135.2,113.5,158.5,137.7966316
1967,11,222.9,199.6,246.3,258.4305853
1967,12,170.4,147.5,192.8,196.0983512
1968,1,108.4,86.4,130.9,117.5888084
1968,2,140.5,117.2,163.4,162.1532008
1968,3,213,190.3,236.1,263.5982602
1968,4,172.8,151.1,197.1,193.8270316
1968,5,123.5,100.5,146,115.30512
1968,6,97.6,75,121.7,95.82214737
1968,7,73.5,51.8,96.2,72.27732884
1968,8,41.7,25.7,60.8,39.48666442
1968,9,53.9,34.7,74.5,51.26293895
1968,10,52.6,32.3,74.4,60.32602611
1968,11,159.6,135.7,181.6,174.7662821
1968,12,196.4,174.1,219.5,213.2387015
1969,1,154.4,130.6,177.7,185.0421979
1969,2,145.1,123.5,168.2,153.5071528
1969,3,153.9,130.5,176.9,187.8079983
1969,4,306.9,282.7,331.9,373.9464758
1969,5,231.7,208.8,254.5,262.9878669
1969,6,124.5,102.7,147.1,124.1949979
1969,7,67.6,46.3,90,67.88616253
1969,8,38,23.3,58.3,47.38653474
1969,9,28.2,16.4,44.4,30.456
1969,10,38.6,21.6,58.9,40.68348632
1969,11,112.8,89.2,136,102.1493558
1969,12,119.5,96.5,142,129.6416084
1970,1,66.3,44.7,89.2,85.12660042
1970,2,119,97,141.3,131.7992893
1970,3,160.8,138.4,184.5,184.8462518
1970,4,304.1,281,328,346.6704505
1970,5,149.6,125.6,173,147.7349053
1970,6,69.3,47.9,91.8,63.27754105
1970,7,67.5,45.8,89.4,67.66202274
1970,8,34.6,19.9,52.5,37.36508968
1970,9,49.8,31.5,71.1,50.14019368
1970,10,85.5,63.4,109,99.03454484
1970,11,137.2,114.8,160.3,164.9971705
1970,12,143.8,120.6,167.6,179.0284851
1971,1,80.1,58,102.4,118.4529448
1971,2,102.2,80.1,124.3,109.1021002
1971,3,236.6,213.3,259.2,272.8316918
1971,4,362.5,338.2,386.1,426.2939621
1971,5,238,213.5,261.6,250.29648
1971,6,68.7,47.7,90.5,61.28442947
1971,7,44.9,26.5,65.6,49.95216
1971,8,51.8,33.3,73.3,42.77263832
1971,9,47.7,29.3,67.6,50.50034526
1971,10,35,17.9,53.9,43.81439495
1971,11,47,28.7,68.5,57.84116211
1971,12,133,110,155.7,145.8741221
1972,1,136.8,113,159.6,145.1128926
1972,2,101.9,79.8,125,93.66724042
1972,3,208.4,185.5,230.8,248.8261794
1972,4,345.5,322.2,368.9,433.8312253
1972,5,251.4,227.2,275.1,296.0209971
1972,6,187.3,163.5,210.2,212.6749642
1972,7,173.4,149.5,196.5,220.5239495
1972,8,69.9,48.8,92.6,88.05310484
1972,9,39.9,23.4,58.1,46.34768842
1972,10,84.2,61.8,107,81.58547368
1972,11,201.1,178.4,225.1,223.8751326
1972,12,228.2,204.1,252.3,279.0286636
1973,1,220.6,197.1,243.7,260.9240893
1973,2,168.5,146.5,191.2,191.1804632
1973,3,332.6,309.2,356.6,386.1505667
1973,4,308.2,285.1,330.8,317.3153684
1973,5,193.8,170.8,217.5,188.8948648
1973,6,110.5,87.8,133,108.4697432
1973,7,51.3,31.3,72.5,48.44661726
1973,8,39,23.1,57.8,41.5152
1973,9,45.8,27.9,66.3,40.59072
1973,10,54.7,33.5,76.4,50.68237642
1973,11,120.2,97.1,142.5,115.5936505
1973,12,191.3,167.4,215.1,220.6099402
1974,1,204.9,181.3,227.9,218.7294215
1974,2,171.8,149.8,194.5,159.7104909
1974,3,234.5,211.1,257.1,241.4281566
1974,4,308.8,284.4,332.3,370.2644716
1974,5,243.4,218.8,266,262.5607326
1974,6,96.2,74,118.7,92.92729263
1974,7,75,52.8,96.4,74.88101558
1974,8,46.2,28.6,67.2,56.13362526
1974,9,47.5,28.8,68.7,52.59986526
1974,10,46.8,27.7,68.2,62.79156379
1974,11,120.3,96.9,143.2,142.9010526
1974,12,170.7,147.9,194.2,191.559168
1975,1,160.8,137.4,183.9,184.4501305
1975,2,146.3,123.4,168.6,169.5248034
1975,3,249.7,227.1,272.5,287.6643891
1975,4,247.9,225.3,272.7,294.03648
1975,5,148.7,125.4,172.4,162.418176
1975,6,91.3,68.7,114.3,84.97394526
1975,7,43.3,24.8,63.2,42.934752
1975,8,44.7,27.4,64.6,36.11469979
1975,9,91.2,69,113.7,98.74019368
1975,10,122.9,99.7,146.7,131.3416876
1975,11,95.6,73.1,118.8,128.9861053
1975,12,148.6,126.1,172.2,169.0803436
1976,1,107.5,84.3,131.9,134.6347099
1976,2,241,217.7,264.7,291.3221558
1976,3,393.1,368.4,415.8,465.1323537
1976,4,300.1,276.5,323.4,335.0310063
1976,5,264.1,240.7,287.9,273.9002324
1976,6,127.7,104.7,149.4,125.6096842
1976,7,96.5,73.8,118.7,107.6392573
1976,8,66.2,44.9,87.2,91.35317558
1976,9,57.8,37,77.7,71.51464421
1976,10,142.3,119.5,165.2,172.0801516
1976,11,99.3,77.7,120.7,129.7691621
1976,12,79.2,58.4,102.7,121.8883453
1977,1,39.4,23.2,58.8,78.41791326
1977,2,62.5,42.6,83.8,75.10215411
1977,3,372.8,348.5,395.4,424.0527461
1977,4,269.1,245.4,293.1,295.9832084
1977,5,109,85.6,131.3,93.96109137
1977,6,53.8,33.8,75.4,43.02174316
1977,7,55.7,35.2,78,50.77823495
1977,8,70,48.7,92.3,86.80412463
1977,9,129,106.2,152.1,157.5485811
1977,10,203.3,180.8,226.4,249.8538392
1977,11,198.5,175.7,220.8,238.7613979
1977,12,254.3,230.3,277.8,316.8039714
1978,1,168.2,144.1,191.8,250.778592
1978,2,100.8,78.4,123.5,147.4680657
1978,3,199.3,175.3,222.6,250.9096926
1978,4,461.2,438.2,485.1,478.1080421
1978,5,222.6,198.7,247.1,186.2672135
1978,6,69.7,48.8,91.4,61.14118737
1978,7,37.3,21,56.9,32.66802189
1978,8,36.7,22,55.1,40.47203368
1978,9,57.8,38,80.6,54.84535579
1978,10,60.9,39.2,83,66.91770947
1978,11,59.6,38.9,80.5,74.64687158
1978,12,102.4,78.5,126.1,120.1699402
1979,1,172,148,195.4,209.4565187
1979,2,105.8,84.2,128.7,125.7385566
1979,3,393.2,367.8,416.6,468.0969196
1979,4,329.7,306.9,353.4,366.2727916
1979,5,149.2,126.9,172.3,148.5454737
1979,6,77.6,57,101.1,69.88986947
1979,7,42.3,24.9,62.7,34.74448674
1979,8,45.3,27.7,66.3,42.13264168
1979,9,91.8,68.8,113.8,89.0352
1979,10,107.1,83.1,130.1,108.2327343
1979,11,112.5,89.4,135,162.3697011
1979,12,196.8,173.7,221.6,234.0794728
1980,1,138.5,114.8,161.5,146.7354392
1980,2,60.6,41.4,81.7,54.27920842
1980,3,223.5,199.4,246.2,262.9103343
1980,4,314.8,290.7,337.9,341.96256
1980,5,137.5,114.9,161.3,117.4422013
1980,6,84.3,61.5,106.9,76.18433684
1980,7,71.3,50.3,93.1,64.36759074
1980,8,43.6,26.6,63.9,52.66721179
1980,9,44,26.4,63.1,53.99408842
1980,10,78.2,55.7,100.2,94.77165979
1980,11,143.7,120.8,167.1,146.99232
1980,12,154.5,131.5,178,182.2186004
1981,1,63.4,42.3,85.5,76.39783579
1981,2,255.6,232.9,277.7,315.487872
1981,3,188.7,164.1,211.4,204.3323166
1981,4,157.3,134.4,180.3,166.5291789
1981,5,126.9,104.3,150.6,124.3947638
1981,6,76.3,53.4,98.5,81.49520842
1981,7,58.3,38,78.7,64.42679747
1981,8,63.6,43,86.1,87.15090695
1981,9,103.4,81.8,125.9,149.2514526
1981,10,151,128.5,174.1,194.0091992
1981,11,180.4,157.5,203.3,231.3278147
1981,12,105.4,83.7,129,144.6899874
1982,1,107.8,84.8,130.6,123.7011992
1982,2,69.8,48.6,90.8,91.469952
1982,3,241.2,216.7,265.1,281.1445996
1982,4,321.4,296.9,344.4,380.6733979
1982,5,116,94.6,140,114.0448623
1982,6,123.7,100.5,147,145.2788716
1982,7,54.4,33.5,75.8,63.03825853
1982,8,45.6,28.9,66.6,44.15835789
1982,9,50.7,30.9,71.3,58.49871158
1982,10,57.8,37.1,79.4,81.06670989
1982,11,149.9,126.7,171.7,178.7061221
1982,12,188.6,165.4,212.9,237.5120539
1983,1,147.3,124.8,171.1,160.9690206
1983,2,130.6,107.5,153.4,140.9642375
1983,3,155.8,133.9,178.6,159.9484093
1983,4,247,223.5,271.6,273.9607579
1983,5,259.7,235.9,283.9,299.8186863
1983,6,85.5,62.4,108.2,79.57303579
1983,7,46.3,28,66.7,32.91048758
1983,8,50.1,30.9,69.8,44.06249937
1983,9,34.3,19.5,52,34.52816842
1983,10,54.7,33.9,76.3,47.87992421
1983,11,120.4,97.3,143.1,125.2645389
1983,12,233.3,209.9,256.5,260.6069103
1984,1,103,81.3,126.1,103.2198973
1984,2,255.6,232.5,278.9,286.8107571
1984,3,212.3,189.1,236.1,240.6091301
1984,4,335.4,311.9,360.2,370.9615832
1984,5,241.7,218.4,264.9,244.591488
1984,6,122,98.9,145.6,111.9907705
1984,7,63.6,42.9,87.3,56.04904421
1984,8,53.5,33.9,75,61.34522779
1984,9,59.2,38.9,81.3,73.63872
1984,10,36.8,19.9,56.8,53.50879326
1984,11,71.9,51.1,94.9,92.98595368
1984,12,159.4,135.1,182.3,189.6687815
1985,1,157.3,134.5,180,191.3688606
1985,2,152.8,131.2,176.5,182.7794728
1985,3,323.4,300,346.6,353.2499469
1985,4,234.2,210.5,257.6,271.6020379
1985,5,100.3,78.5,123,94.34452547
1985,6,71.5,49.8,93.3,63.02243368
1985,7,49.8,30.2,70.8,41.79854653
1985,8,33.6,19.9,51.2,28.03720926
1985,9,53.8,34.1,74.8,73.95112421
1985,10,91.2,68.7,114.3,100.7543596
1985,11,247.3,224.2,270.1,252.0529011
1985,12,142.7,119,166.4,172.4297533
1986,1,168.2,145.3,191.8,171.2117861
1986,2,137.3,114.5,160.8,136.0188834
1986,3,270.1,246.6,293.4,322.5893154
1986,4,253.7,230.6,277.3,249.9970358
1986,5,129.8,106.5,152,108.8388985
1986,6,126.2,103.3,149.1,130.9710316
1986,7,83.9,61.6,107.2,75.85651705
1986,8,82.4,60.8,105.3,113.2328842
1986,9,108.9,87.1,132.8,129.2534905
1986,10,168.7,145.6,193,215.8818594
1986,11,126.1,102.7,148.2,158.31936
1986,12,209.2,185,231.6,239.5053474
1987,1,115.2,91.7,137.7,132.6794779
1987,2,69.4,48.6,91.5,70.15170695
1987,3,215.7,193,238.7,248.0282981
1987,4,267.4,243.8,291.3,303.0348126
1987,5,86.6,64.3,108.5,63.89252716
1987,6,73.9,52.1,96.2,69.40966737
1987,7,53.9,33.4,75.8,59.08268463
1987,8,35,20.8,53.4,34.05938021
1987,9,61.2,40.7,82.1,63.14794105
1987,10,67.9,45.7,90,77.49738947
1987,11,103.3,80.7,126.2,125.5551158
1987,12,188.1,163.4,211.5,210.3065583
1988,1,115.9,92.9,138.2,104.9820025
1988,2,122.3,100.8,145.7,121.8420531
1988,3,168.5,145.5,192,183.9299571
1988,4,200.2,178.1,223.1,216.1305095
1988,5,123.3,100.9,146.7,125.4534366
1988,6,46.2,27.2,67.1,33.32220632
1988,7,41.7,24.3,61.4,33.75065937
1988,8,36.5,22.3,55,28.64901221
1988,9,38.9,21.8,58.5,35.43127579
1988,10,78.5,55.5,101.2,81.42617937
1988,11,154.1,131.2,178.1,169.4786021
1988,12,91,68.7,114.3,90.61732042
1989,1,83,60.7,105.5,84.08907284
1989,2,70.3,50.2,91.7,71.390592
1989,3,147,123.8,170,161.2368606
1989,4,242.1,219,265.9,262.3199495
1989,5,216.3,192.3,239.9,227.53008
1989,6,138.4,115.4,162.2,167.4336505
1989,7,53.3,33.2,74.3,53.68077474
1989,8,39.5,24.1,58,45.54125811
1989,9,57.2,36.9,78.6,66.67442526
1989,10,80.4,57.7,103,85.119552
1989,11,164.5,141.7,188.8,182.94336
1989,12,90.1,67.9,112.6,105.0891385
1990,1,170.4,147.1,194.1,192.9589844
1990,2,234.1,210.2,257.1,245.8658425
1990,3,278.3,254.8,300.9,307.4662232
1990,4,278.4,255.7,302.1,300.9243789
1990,5,231.8,208,255.3,246.3775579
1990,6,97.2,74.2,120.2,86.86883368
1990,7,55.3,34.8,75.7,52.29223579
1990,8,44.8,27.9,65.5,36.57143747
1990,9,34.4,19.8,52.6,31.63331368
1990,10,146.3,123,169.4,140.4792606
1990,11,140.4,117.4,163.1,151.7138526
1990,12,228.2,205,252.7,266.3316379
1991,1,215.5,192.2,239.1,243.0351966
1991,2,173.2,150.4,195.8,173.4451806
1991,3,312.3,289,335.5,337.5996328
1991,4,292.3,269.4,315.3,329.4609347
1991,5,151.3,128.4,173.7,129.6472472
1991,6,59.4,39.6,82,50.54536421
1991,7,45.3,27.2,66.3,32.21974232
1991,8,37.6,22.3,55.8,28.91826189
1991,9,33.3,19.4,50.2,33.43134316
1991,10,61.4,39.5,83.4,57.50242863
1991,11,56.5,36.1,77.9,71.00306526
1991,12,120.3,96,143,127.1619739
1992,1,115.1,93.4,137.8,124.6344101
1992,2,102.4,80.9,124.9,111.5717305
1992,3,218.7,195.7,241.9,234.2768286
1992,4,330.9,307.2,355.3,348.7317726
1992,5,173.2,149.9,196.4,163.3697128
1992,6,87.9,65.9,111.1,73.41362526
1992,7,93.2,69.9,116.1,108.4907065
1992,8,99.9,78.6,123.1,126.4092025
1992,9,95,73.2,117.3,121.9536
1992,10,106.7,83.4,130.1,130.7101491
1992,11,215.3,191.1,238.1,274.9006989
1992,12,185.1,160.7,208.9,216.2258223
1993,1,253.8,231.3,276.9,316.3500531
1993,2,106.9,83.6,129.3,121.0198434
1993,3,174.6,151.6,198.7,192.5727309
1993,4,476.8,453.4,500.6,569.4678568
1993,5,188.4,163.7,211.5,188.7214737
1993,6,123.9,100.9,146.8,111.9839495
1993,7,51.2,31.6,72,46.55623074
1993,8,36.7,21.5,54.8,38.55204379
1993,9,41.8,25.8,61.8,52.48527158
1993,10,89.7,66.6,111.7,97.28935579
1993,11,121.6,98.7,144.3,144.8054905
1993,12,162.6,139.4,186.1,184.7405255
1994,1,75,53.3,96.8,88.74244042
1994,2,108.1,86.2,129.7,123.1220008
1994,3,217,193.5,240.4,231.601248
1994,4,385.6,361.4,409.8,428.04288
1994,5,177.4,154.3,200.1,182.6316379
1994,6,88.7,66.3,112.3,89.55223579
1994,7,59.6,39,81.4,61.79914611
1994,8,53.3,34.1,74.1,60.14417684
1994,9,44.2,26.5,63.5,47.81694316
1994,10,47,27.4,67.9,64.17305432
1994,11,115.9,92.8,138.1,131.8782316
1994,12,139.1,115.8,162,152.6349676
1995,1,211.1,188.6,234.6,241.0813743
1995,2,112.3,88.7,135.4,102.4569398
1995,3,184.2,160.8,207.8,210.8239124
1995,4,115.2,93.1,136.6,93.72535579
1995,5,89,67.2,110.9,80.13067958
1995,6,54,34,75.5,56.56971789
1995,7,39.6,22.7,59.3,34.62325389
1995,8,32,19,50,33.03453979
1995,9,32.5,18.6,48.9,33.95656421
1995,10,163,140.1,185.4,131.3628328
1995,11,223,199.7,245.1,226.0333137
1995,12,116.5,92.2,138.9,138.5212093
1996,1,205.1,181.4,228.3,273.4068429
1996,2,225.9,202.7,249.7,262.1187284
1996,3,212.8,189.8,235.4,225.8807495
1996,4,295.7,271.8,318.9,358.8774063
1996,5,309.2,285.1,333.4,368.9411419
1996,6,125.5,102.4,148.4,150.6961516
1996,7,77.2,54.9,100.1,101.5733861
1996,8,43.9,26.3,63.5,54.90579032
1996,9,75,52.8,97.1,79.82268632
1996,10,113.5,90.5,136.4,140.9359983
1996,11,211.1,187.8,233.2,253.0160337
1996,12,262,236.7,285.5,326.3193398
1997,1,171.7,148.5,194.2,222.8781221
1997,2,179.7,157.1,202.7,215.7900935
1997,3,287.9,263.9,311.9,338.4200691
1997,4,278,254.5,303,311.8257853
1997,5,190.2,166.5,213.8,196.0504219
1997,6,88.1,65.4,111.4,94.91631158
1997,7,52.7,32.7,74,54.56041768
1997,8,42.9,25.4,62.1,42.53017263
1997,9,40.9,24.9,60,52.14831158
1997,10,74.7,51.4,97.3,77.43536337
1997,11,124.6,103.5,147.2,156.5568
1997,12,135.9,112.1,159.1,164.6835385
1998,1,302.3,279.7,327.1,394.1632118
1998,2,191.3,168.5,214,195.2625448
1998,3,327.5,304.4,351.6,360.7156345
1998,4,222.3,198.8,246.4,242.5975579
1998,5,110.7,88.4,133.5,114.6961364
1998,6,75.5,53.9,98.2,92.66945684
1998,7,76.4,53.7,98.4,116.4723385
1998,8,47.9,29.3,68.6,63.45834442
1998,9,36,21.1,53.7,54.89992421
1998,10,39.3,20.4,59.4,67.013568
1998,11,40.9,23.2,60.5,69.03450947
1998,12,65,44.4,86.3,82.04503074
1999,1,134.6,111.3,157.5,142.5782804
1999,2,179.2,154.7,201.3,167.6938509
1999,3,214.6,191.1,238.4,205.0977752
1999,4,197,174,218.9,224.2380126
1999,5,81.6,60.5,104.6,71.92208842
1999,6,49.4,30.4,70.6,45.49505684
1999,7,51.2,31.4,71.8,51.85946274
1999,8,31.5,18.5,48,34.25391663
1999,9,47.3,29.1,67.2,48.45539368
1999,10,89.2,66.6,113,78.77315368
1999,11,101.6,79.5,123.5,113.5077726
1999,12,131.7,108.3,154.7,143.883648
2000,1,136.4,113.4,159.6,136.3404278
2000,2,120.5,98,143.4,134.0614686
2000,3,218.4,195.9,242.4,251.6920674
2000,4,275.8,252,298.9,303.0266274
2000,5,252.3,228.5,276.6,280.4256606
2000,6,155.7,132.9,178.9,169.7964632
2000,7,85.4,64.6,108.2,99.38273684
2000,8,63.5,42.5,86.2,94.91121853
2000,9,47.1,28.6,67.1,65.52166737
2000,10,52.6,32.4,74.8,74.64982737
2000,11,70.3,48.7,93.1,94.71440842
2000,12,125.2,102,148.8,152.7421036
2001,1,64.6,46.4,83.2,94.38540632
2001,2,135.7,116.9,155.5,177.0179571
2001,3,173.9,154.7,192.3,211.620384
2001,4,319,299.4,338.2,365.7257432
2001,5,121.8,101.8,140.1,102.9675638
2001,6,71.2,52.8,90,78.52532211
2001,7,44.6,28.2,62.3,45.35095074
2001,8,32.3,20.2,46.7,32.08300295
2001,9,47.2,31.4,63.9,52.66944
