Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
1969,8,70.1,61.99,78.23,67.17
1969,9,90.46,82.22,98.61,86.4
1969,10,91.77,82.68,100.34,93.4
1969,11,76.65,67.82,85.63,76.15
1969,12,130.73,121.55,139.34,120.52
1970,1,84.95,76.74,93.9,93.22
1970,2,48.14,39.53,56.61,50.48
1970,3,33.34,25.2,41.84,36.69
1970,4,11.03,4.51,17.53,12.95
1970,5,0.85,-5.88,7.72,-1.52
1970,6,10.58,3.04,18.42,12.01
1970,7,26.62,18.07,35.39,20.28
1970,8,76.08,68.1,84.17,63.4
1970,9,70.89,62.76,79.45,63.59
1970,10,57.99,49.52,67.07,62.82
1970,11,78.99,70.36,87.51,77.22
1970,12,127.46,118.05,136.42,112.41
1971,1,107.35,98.79,115.42,125.01
1971,2,41.42,32.35,50.14,37.67
1971,3,46.49,38.62,54.47,47.91
1971,4,12.9,6,19.66,20.59
1971,5,1.37,-5.38,8.36,0.83
1971,6,1.28,-5.94,9.23,1.36
1971,7,52.14,43.67,60.46,51.41
1971,8,71.46,63.49,79.47,67.71
1971,9,55.03,47.06,63.66,51.51
1971,10,48.69,40.14,58.1,47.34
1971,11,106.42,97.15,115.16,106.94
1971,12,100.86,92.08,110.35,94.16
1972,1,111.68,103.54,120.33,120.97
1972,2,59.79,50.95,68.8,66.19
1972,3,42.56,34.56,50.93,48.17
1972,4,14.07,7.29,20.52,24.65
1972,5,-0.15,-6.71,6.56,-1.38
1972,6,7.11,-0.53,15.17,7.7
1972,7,30.86,22.1,39.11,31
1972,8,57.36,49.25,65.42,51.16
1972,9,79.22,71,87.55,62.82
1972,10,98.83,89.87,107.5,98.05
1972,11,82.44,73.52,91.04,74.51
1972,12,95.56,86.58,104.37,76.78
1973,1,83.88,75.17,92.42,104.69
1973,2,52.7,43.92,61.74,56.17
1973,3,15.44,7.49,24.19,14.88
1973,4,11.46,4.84,17.97,16.25
1973,5,0.17,-6.13,6.9,0.27
1973,6,2.12,-5.03,9.62,2.46
1973,7,43.05,35.12,51.51,34.79
1973,8,53.57,45.73,61.69,46.89
1973,9,105.55,96.9,113.84,101.45
1973,10,67.21,58.85,75.72,66.48
1973,11,92.97,84.23,101.58,93.64
1973,12,108.35,99.4,117.15,110.76
1974,1,80.86,72.51,89.33,86.57
1974,2,56.82,48.39,65.39,58.4
1974,3,52.11,43.94,60.66,51.2
1974,4,9.32,2.73,15.98,11.6
1974,5,1.49,-5.06,8.26,0.92
1974,6,4.1,-3.63,12.21,0.94
1974,7,35.19,26.74,43.72,25.17
1974,8,54.86,46.78,63.18,43.54
1974,9,97.49,89.18,105.7,91.97
1974,10,87.62,78.93,96.5,86.3
1974,11,69.52,60.92,78.73,71.42
1974,12,82.31,73.63,91.98,79.67
1975,1,87.93,79.57,96.44,90.83
1975,2,45.27,36.74,54.12,46.35
1975,3,55.48,46.66,63.6,56.37
1975,4,21.04,13.75,27.89,25.87
1975,5,-1.16,-8.03,5.62,-3.32
1975,6,4.47,-3.07,12.16,1.34
1975,7,54.46,46.27,62.94,39.13
1975,8,72.52,64.02,80.75,68.31
1975,9,76.44,68.45,84.33,68.81
1975,10,59.71,51.3,68.48,63.97
1975,11,65.75,56.79,74.08,63.07
1975,12,125.26,116.04,134.08,123.57
1976,1,115.29,106.17,123.33,125.45
1976,2,37.31,28.94,46.18,39.99
1976,3,46.21,37.67,54.15,42.28
1976,4,10.16,3.68,17.02,11.15
1976,5,2.73,-4.29,9.29,7.24
1976,6,6.47,-1.3,14.18,9.36
1976,7,48.67,39.73,57.49,48.66
1976,8,66.94,58.73,74.99,65.85
1976,9,76.28,67.92,85.09,69.5
1976,10,96.01,87.3,104.83,94.67
1976,11,98.73,90.06,107.2,98.63
1976,12,137.09,128.17,146.14,135.86
1977,1,98.41,90.2,107.01,110.72
1977,2,36.08,27.95,45,34.59
1977,3,15.07,7.01,23.66,12.67
1977,4,8.8,2.1,15.65,10.29
1977,5,1.47,-5.07,8.2,-1.11
1977,6,12.27,3.83,20.11,17.17
1977,7,40.87,32.37,49.37,36.11
1977,8,66.78,58.79,74.35,65.02
1977,9,55.87,48.01,64.47,47.8
1977,10,74.6,65.74,83.78,75.41
1977,11,76.41,67.36,84.87,78.96
1977,12,124.61,115.13,133.14,132.68
1978,1,90.62,82.1,98.82,97.66
1978,2,50.04,41.63,58.57,50.82
1978,3,28.87,21.05,37.1,25.56
1978,4,8.98,2.44,16.05,8.75
1978,5,1.63,-5.09,8.07,-0.69
1978,6,-0.3,-7.88,7.76,-3.35
1978,7,23.13,14.88,32.21,4.57
1978,8,46.22,38.19,54.69,28.75
1978,9,77.27,69.39,86.03,68.2
1978,10,72.3,63.51,81.09,67.72
1978,11,80.03,71.73,88.61,78.12
1978,12,111.2,102.26,120.35,109.33
1979,1,74.65,66.59,83,73.31
1979,2,59.5,50.88,68.06,62.26
1979,3,23.15,14.69,31.63,25.05
1979,4,8.35,1.47,15.18,7.88
1979,5,-0.14,-6.78,6.77,-2.64
1979,6,7.13,-0.53,14.83,-2.41
1979,7,25.86,17.6,34.83,3.32
1979,8,72.72,64.63,80.71,50.39
1979,9,91.69,83.46,100,82.99
1979,10,87.02,77.66,95.67,84.2
1979,11,60.68,51.89,69.42,57.26
1979,12,103.5,94.46,112.68,102.3
1980,1,105.1,96.73,113.8,101.75
1980,2,61.26,52.48,69.55,60.3
1980,3,36.12,27.72,44.62,35.26
1980,4,5.95,-0.8,12.65,5.82
1980,5,1.2,-5.52,7.8,-1.52
1980,6,15.62,7.8,23.47,7.59
1980,7,28.34,19.62,36.89,14.78
1980,8,60.79,52.65,69,57.5
1980,9,100.18,91.64,108.42,94.14
1980,10,113.45,104.36,122.16,119.3
1980,11,106.48,97.77,115.04,110.23
1980,12,112.15,103.16,121.32,101.35
1981,1,65.82,57.73,74.53,66.14
1981,2,33.98,25.75,42.85,36.66
1981,3,36.29,28.24,44.61,34.8
1981,4,10.43,3.72,17.03,13.89
1981,5,4.26,-2.62,11.12,5.05
1981,6,-0.89,-8.44,7.14,-5.26
1981,7,16.32,8.08,25,2.01
1981,8,42.24,34.59,50.59,24.77
1981,9,90.15,81.65,98.22,87.84
1981,10,75.53,66.38,84.27,73.21
1981,11,68.02,59.59,76.86,68.89
1981,12,92.72,84.16,102.2,94.88
1982,1,107.25,97.97,115.49,108.07
1982,2,44.83,35.89,54.04,44.44
1982,3,28.83,20.59,37.44,26.22
1982,4,19.18,12.27,25.96,25
1982,5,-0.6,-7.31,6.44,-2.78
1982,6,-0.37,-8.02,7.3,-3.46
1982,7,18.55,10.28,27.67,5.76
1982,8,76.03,68.13,83.91,69.52
1982,9,53.83,45.96,62.75,46.93
1982,10,72.8,64.56,81.55,73.02
1982,11,80.71,72.12,89.14,81.05
1982,12,81.97,73.29,91.51,82.25
1983,1,92.11,83.9,100.58,93.29
1983,2,46.49,38.02,55.02,45.16
1983,3,43.22,34.61,51.36,43.22
1983,4,12.01,5.31,18.91,15.03
1983,5,9.69,2.67,16.15,11.69
1983,6,16.87,8.88,24.5,14.46
1983,7,44.86,36.27,53.42,37.3
1983,8,63.5,55.82,71.73,59.59
1983,9,94.21,85.94,102.46,91.73
1983,10,96.34,87.53,105.46,98.82
1983,11,85.8,77.34,94.55,87.89
1983,12,143.55,134.22,152.46,148.35
1984,1,80.21,71.89,89.32,81
1984,2,33.63,25.25,42.5,33.68
1984,3,55.19,46.47,63.41,52.95
1984,4,5.57,-1.19,12.42,5.2
1984,5,2.44,-3.89,9.21,0.53
1984,6,7.59,-0.16,15.16,2.07
1984,7,37.04,28.57,45.49,23.44
1984,8,56.33,47.96,64.2,50.53
1984,9,91.4,83.21,99.75,86.43
1984,10,53.48,44.77,61.85,53.54
1984,11,100.11,91.09,108.27,98.92
1984,12,99.94,90.33,108.93,99.33
1985,1,110.99,102.43,119.13,112.18
1985,2,44.32,35.46,52.7,45.05
1985,3,39.06,30.76,47.94,38.53
1985,4,14.45,7.93,20.87,17.28
1985,5,1.21,-5.49,7.88,-0.87
1985,6,15.7,8.03,23.67,10.4
1985,7,36.82,28.58,45.2,27.31
1985,8,60.75,52.8,69.16,53.75
1985,9,63.9,55.92,72.23,58.15
1985,10,78.44,69.48,86.99,81.38
1985,11,87.07,78.35,95.82,87.28
1985,12,152.28,143.36,160.92,144.86
1986,1,85.39,77.09,93.4,84.51
1986,2,49.28,40.6,57.79,49.34
1986,3,30.5,22.7,38.84,27.87
1986,4,5.54,-1.07,12.52,5.88
1986,5,1.3,-5.1,8.19,0.56
1986,6,11.25,3.34,18.88,7.86
1986,7,23.74,15.45,31.83,16.2
1986,8,76.61,68.45,84.87,74.38
1986,9,57.11,48.9,65.52,52.07
1986,10,70.26,61.21,79.09,73.46
1986,11,97.12,88.23,105.67,99.26
1986,12,97.42,88.45,107.03,96.53
1987,1,92.71,84.11,100.88,94.62
1987,2,50.92,42.08,59.66,50.75
1987,3,32.49,24.27,40.83,30.54
1987,4,7.26,0.64,13.92,8.01
1987,5,6.58,-0.15,13.05,3.26
1987,6,19.52,11.64,26.87,14.4
1987,7,47.98,38.96,56.29,38.6
1987,8,87.11,78.86,95.29,83.55
1987,9,58.6,50.44,67.25,53.96
1987,10,89.89,81.04,98.58,90.27
1987,11,88.02,79.61,96.74,90.07
1987,12,100,91.14,109.79,96.45
1988,1,119.75,111.32,127.75,116.92
1988,2,64.99,56.15,73.71,64.75
1988,3,45.3,36.92,53.87,42.81
1988,4,9.28,2.37,15.91,10.07
1988,5,1.24,-5.6,8.26,-1.25
1988,6,26.56,18.5,34.2,21.82
1988,7,22.92,14.77,31.2,12.16
1988,8,78.43,69.96,86.22,75.66
1988,9,80.13,71.9,88.39,74.22
1988,10,106.13,97.57,114.61,105.52
1988,11,62.03,53.25,71.02,64.05
1988,12,125.7,116.64,134.29,122.14
1989,1,88.94,80.67,97.9,84.51
1989,2,63.87,55.12,72.23,61.49
1989,3,42.28,34.37,50.53,40.3
1989,4,12.31,5.71,19.1,14.02
1989,5,-0.14,-6.73,6.7,-1.88
1989,6,3.42,-4.56,11.16,1.53
1989,7,38.15,29.86,46.68,32.15
1989,8,67.76,59.69,75.95,65.03
1989,9,86.18,78.01,94.51,83.59
1989,10,78.4,69.37,87.3,77.84
1989,11,113.92,105.18,122.58,113.36
1989,12,154.23,145.01,163.34,151.45
1990,1,39.62,31.43,49.3,37.54
1990,2,53.83,44.83,62.42,55.36
1990,3,39.59,31.15,47.59,38.44
1990,4,10.82,4.29,17.58,13.02
1990,5,1.66,-4.81,8.34,0.76
1990,6,5.38,-2.17,13.5,2.09
1990,7,25.47,16.96,34.24,18.42
1990,8,58.37,50.3,66.4,50.39
1990,9,92.91,84.72,100.73,89.92
1990,10,72.58,64.09,81.48,73.8
1990,11,89.68,80.91,98,91.99
1990,12,103.12,94.21,112.13,102.4
1991,1,113.89,105.38,122.21,112.37
1991,2,45.58,36.58,54.31,44.08
1991,3,35.07,26.45,43.15,35.54
1991,4,6.6,-0.44,13.34,7.54
1991,5,1.97,-4.66,8.61,-0.16
1991,6,22.84,15.31,30.51,19.78
1991,7,55.47,46.86,63.37,47.98
1991,8,57.15,49.51,65.14,54.24
1991,9,113.27,105.23,121.55,108.87
1991,10,63.02,54.25,71.92,64.23
1991,11,88.67,80.42,97.23,89.52
1991,12,110.83,102.02,119.87,106.57
1992,1,96.97,88.57,105.02,98.8
1992,2,53.35,44.63,61.9,53
1992,3,54.22,45.84,62.52,52.29
1992,4,11.58,4.92,18.19,14.37
1992,5,4.38,-2.47,11.21,2.82
1992,6,21.8,13.8,29.63,17.75
1992,7,39.39,30.44,47.86,34.97
1992,8,53.12,44.8,61.07,49.96
1992,9,75.83,67.81,84.11,72.71
1992,10,81.59,72.78,90.31,80.25
1992,11,70.74,61.53,79.59,70.55
1992,12,114.11,105.13,123.27,106.93
1993,1,97.43,88.2,105.4,98.6
1993,2,68.35,59.67,77.09,69.44
1993,3,36.39,28.22,44.44,36.37
1993,4,6.66,0.08,13.26,7.53
1993,5,0.4,-6.13,6.92,-0.38
1993,6,1.86,-5.91,9.4,0.28
1993,7,31.38,23.26,39.76,21.66
1993,8,47.54,39.57,56.04,41.3
1993,9,98.62,90.31,107.17,96.74
1993,10,85.23,76.63,94.01,84.57
1993,11,82.87,73.89,91.35,83.1
1993,12,107.69,98.68,117.05,103.44
1994,1,114.72,106.42,123.06,115.6
1994,2,56.76,48,65.32,55.02
1994,3,25.8,17.78,34.52,22.8
1994,4,4.56,-2.21,11.34,4.43
1994,5,0.77,-5.91,7.71,-1.06
1994,6,-1.9,-9.58,6.47,-4.57
1994,7,12.24,3.85,21.27,3.5
1994,8,64.02,55.74,71.75,55.82
1994,9,66.68,58.94,75.36,62.34
1994,10,69.36,60.83,78.3,68.58
1994,11,87.82,79.52,96.74,87.09
1994,12,78.75,69.54,88.05,76.51
1995,1,96.54,87.84,104.91,94.21
1995,2,79.94,71.18,88.62,76.07
1995,3,30.39,22.81,38.76,26.31
1995,4,22.16,14.85,28.78,27.28
1995,5,2.59,-4.18,9.38,0.6
1995,6,10.4,2.71,18.14,7.04
1995,7,37.72,29.45,46.39,30.45
1995,8,78.62,70.45,86.65,73.94
1995,9,94.64,86.11,103.19,88.15
1995,10,72.92,64.71,81.88,71.83
1995,11,119.28,110.45,127.68,118.63
1995,12,142.01,132.87,151.55,137.98
1996,1,84.38,76.12,92.96,83.95
1996,2,50.68,42.49,59.38,49.59
1996,3,51.71,43.41,60.06,47.95
1996,4,11.13,4.61,17.72,13.17
1996,5,1.13,-5.17,8.05,0.42
1996,6,-2.19,-9.75,6.27,-4.78
1996,7,26.26,17.55,34.8,16.3
1996,8,50.88,43.06,59.19,39.42
1996,9,77.5,69.08,85.78,72.15
1996,10,78.09,69.14,87.04,76.22
1996,11,98.3,89.31,106.6,98.41
1996,12,81.49,72.99,90.71,81.32
1997,1,118.77,110.6,127.26,118.5
1997,2,36.37,27.76,45.05,37.57
1997,3,45.96,37.73,54.5,46.33
1997,4,14.64,7.9,21.5,18.1
1997,5,2.26,-4.52,9.11,0.78
1997,6,-1.1,-8.78,7.04,-4.13
1997,7,31.17,22.66,39.94,18.89
1997,8,55.61,47.64,63.71,47.73
1997,9,72.7,64.77,81.09,68.54
1997,10,84.87,75.48,93.51,86.14
1997,11,85.66,77.29,94.3,86.73
1997,12,90.28,81.34,99.07,89.33
1998,1,72.78,64.51,81.54,72.37
1998,2,29.51,21.03,38.36,28.25
1998,3,39.06,30.72,47.57,38.57
1998,4,7.43,0.95,14.45,8
1998,5,3.25,-3.8,10.03,0.29
1998,6,19.65,11.71,26.96,16.08
1998,7,52.93,44.43,61.53,44.33
1998,8,57.56,49.54,65.95,51.61
1998,9,78.51,70.41,87.39,72.22
1998,10,84.95,76.23,93.47,86.42
1998,11,83.71,75.08,92.52,83.25
1998,12,103.21,94.16,112.24,104.02
1999,1,120.06,111.04,128.79,122.22
1999,2,47.5,39.05,56.54,45.43
1999,3,49.45,41.73,57.32,48.9
1999,4,11.23,4.53,18.06,13.76
1999,5,8.84,1.96,15.55,6.85
1999,6,23.53,15.36,31.35,20.1
1999,7,51.87,43.23,60.05,42.49
1999,8,85.04,76.75,93.04,82.46
1999,9,77.95,69.36,86.94,72.65
1999,10,91.11,81.97,99.72,90.97
1999,11,80.23,71.78,88.96,82.1
1999,12,114.77,105.65,123.66,111.77
2000,1,116.36,107.84,124.77,118.14
2000,2,52.88,44.13,61.12,52.08
2000,3,35.14,26.74,43.53,33.17
2000,4,14.09,7.31,20.94,18.62
2000,5,5.67,-0.99,12.63,8.18
2000,6,11.2,2.95,18.85,15.28
2000,7,40.42,31.78,48.75,39.94
2000,8,56.36,48.43,64.76,54.64
2000,9,90.91,82.78,99.48,90.93
2000,10,65.46,56.52,73.76,65.87
2000,11,89.46,80.9,98.19,94.84
2000,12,143.56,134.3,152.43,145.9
2001,1,68.98,60.85,77.91,72.46
2001,2,53.09,44.46,61.63,58.03
2001,3,41.88,33.5,50.03,43.39
2001,4,6.88,0.25,13.82,7.15
2001,5,3.42,-3.09,10.49,3.47
2001,6,8.01,0.36,15.76,8.1
2001,7,56.46,47.99,64.54,56.2
2001,8,55.24,47.18,63.44,50.89
2001,9,88.25,79.65,96.56,84.18
2001,10,85.21,76.7,93.68,87.56
2001,11,53.21,44.94,62.28,52.11
2001,12,100.24,91.29,109.46,96.18
2002,1,98.35,90.04,106.67,99.25
2002,2,91.73,82.84,99.82,85.32
2002,3,64.23,55.73,72.08,61.69
2002,4,14.73,7.82,21.21,22.86
2002,5,14.2,6.95,20.72,26.28
2002,6,7.51,0.06,15.53,11.37
2002,7,41.06,32.38,49.58,41.6
2002,8,73.15,64.73,81.38,71.64
2002,9,70.03,61.99,78.53,65.69
2002,10,106.34,96.99,114.58,108.26
2002,11,90.29,81.88,99.12,91.5
2002,12,136.66,127.54,145.5,157.89
2003,1,119.58,111.2,128.04,111.75
2003,2,52.81,44.01,61.71,49.41
2003,3,25.14,16.94,33.58,23.06
2003,4,10.37,3.32,17.01,11.62
2003,5,-1.73,-8.05,5.33,-4.51
2003,6,-2.7,-10.68,5.2,-5.76
2003,7,15.36,6.93,24.25,0.68
2003,8,52.03,44.31,60.05,47.03
2003,9,73.12,65.12,81.94,72.21
2003,10,83.82,74.7,92.62,85
2003,11,71.61,62.91,79.94,73.26
2003,12,97.71,88.81,106.62,93.75
2004,1,122.06,113.84,130.18,120.41
2004,2,36.61,27.88,45.36,36.34
2004,3,26.35,18.25,34.34,26.39
2004,4,11.31,4.84,17.94,14.41
2004,5,-0.4,-6.9,6.31,-1.01
2004,6,10.03,1.99,17.61,18.26
2004,7,22.31,13.92,31.25,28.02
2004,8,56.6,48.16,64.87,65.55
2004,9,66.64,58.37,74.94,70.78
2004,10,91.41,82.6,100.12,97.5
