Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,1,232.1,207.8,255.9
1950,2,128.3,105.5,152.1
1950,3,277,252,301
1950,4,402.7,379,426.3
1950,5,126.3,102.9,149.5
1950,6,81,58.7,102.9
1950,7,55.3,36,75.6
1950,8,41.5,24.8,61.1
1950,9,48.9,30.8,68.5
1950,10,67.6,46.1,89.3
1950,11,137.5,113.9,160.5
1950,12,197,172.1,220.3
1951,1,219,194.3,242
1951,2,212.2,189.6,235.3
1951,3,345.5,320.2,369.9
1951,4,422.3,398.2,446.6
1951,5,151,128.4,174.3
1951,6,80.2,59.3,102.6
1951,7,100.2,78.7,122.6
1951,8,45.7,27.9,65
1951,9,48.6,30.6,68.6
1951,10,50.6,31.4,72.2
1951,11,121.4,98.8,145
1951,12,133.9,110.9,156.4
1952,1,218.5,195.7,242
1952,2,183.4,161.5,206.1
1952,3,284.2,260.2,308.8
1952,4,331,306.6,354.9
1952,5,169.4,146.1,192.2
1952,6,81.6,60.4,104.2
1952,7,56.8,37.2,77.2
1952,8,39.6,22.7,58.8
1952,9,40.4,24.6,59.7
1952,10,47.8,27.6,68.9
1952,11,57.3,36.8,77.8
1952,12,130.7,107.1,153.7
1953,1,127.2,104.3,150.1
1953,2,132.4,110,155.2
1953,3,255.1,230.5,279.1
1953,4,186,163.3,209.3
1953,5,236.5,212.3,260.7
1953,6,79.5,59,103.3
1953,7,53.4,34,73.9
1953,8,54,34.7,74.7
1953,9,40.6,24.2,59.3
1953,10,36.9,20.3,56.7
1953,11,44.1,26.4,64
1953,12,97.3,75.7,120.7
1954,1,86.4,64.3,109.8
1954,2,248.7,226.2,270.6
1954,3,287.7,264.4,312.2
1954,4,371.7,347.6,395.8
1954,5,213.1,189.9,236.5
1954,6,85.4,63.7,107.5
1954,7,44.6,27.3,64.4
1954,8,38.5,22.3,57.1
1954,9,58.4,38.8,79.3
1954,10,98.1,76.2,119.6
1954,11,116.8,94.7,139.2
1954,12,144.7,121.2,167.7
1955,1,153.4,130.3,176.5
1955,2,95.5,74,117.6
1955,3,392.7,367.5,417
1955,4,337.5,313.7,360.9
1955,5,96.1,74.3,119.8
1955,6,59.9,39.2,81.7
1955,7,41.3,24.8,59.9
1955,8,40,23.8,58.3
1955,9,33.9,19.5,51.2
1955,10,155.5,133.8,178.7
1955,11,165.5,142.5,188
1955,12,104.5,81.5,127.1
