"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,5766.31,5583.69,5945.03
1950,2,5890.06,5716.14,6073.1
1950,3,5688.17,5506.19,5869.35
1950,4,6034.27,5850.1,6224.57
1950,5,6281.14,6093.19,6472.2
1950,6,6180.64,5989.57,6376.35
1950,7,6013.35,5822.07,6205.65
1950,8,5823.64,5650.2,6007.68
1950,9,5667.89,5482.54,5854.3
1950,10,5623.14,5438.71,5819.8
1950,11,5688.27,5505.07,5866.76
1950,12,5949.81,5769.26,6143.62
1951,1,5727.59,5552.98,5918.7
1951,2,5702.66,5516.17,5880.59
1951,3,5944.5,5768.02,6129.14
1951,4,6511.74,6315.84,6692.42
1951,5,6686.02,6481.36,6879.42
1951,6,6622.04,6431.91,6816.26
1951,7,6414.55,6231.97,6598.37
1951,8,6175.38,6015.44,6345.56
1951,9,6093.42,5910,6280.23
1951,10,5962.77,5783.02,6131.21
1951,11,6156.58,5978.24,6336.49
1951,12,6288.57,6119.21,6468.68
1952,1,6463.52,6297.5,6642.23
1952,2,6560.19,6388,6726.36
1952,3,6783.67,6604.09,6967.19
1952,4,7104.97,6921.23,7283.8
1952,5,7250.61,7056.27,7436.07
1952,6,6934.97,6760.71,7117.56
1952,7,6658.99,6498.01,6843.79
1952,8,6559.68,6387.57,6737.66
1952,9,6570.09,6392.46,6747.28
1952,10,6282.11,6109.18,6456.43
1952,11,6086.24,5912.27,6256.27
1952,12,6098.83,5912.16,6280.85
1953,1,6076.9,5903.77,6251.31
1953,2,6254.38,6086.38,6433.73
1953,3,6286.48,6113.28,6463.58
1953,4,6425.88,6249.22,6612.4
1953,5,6476.34,6280.79,6664.95
1953,6,6392.55,6206.69,6567.39
1953,7,6379.79,6198.47,6564.99
1953,8,6304.07,6130.19,6476.2
1953,9,6224.57,6046.94,6395.22
1953,10,5814.58,5652.71,5974.81
1953,11,5792.54,5617.64,5964.99
1953,12,6201.81,6029.02,6378.55
1954,1,5710.68,5544.4,5880.41
1954,2,5579.16,5409.42,5749.51
1954,3,6078.23,5897.25,6254.52
1954,4,6268.24,6073.63,6444.94
1954,5,6531.9,6356.53,6711.24
1954,6,6391.43,6209.7,6567.03
1954,7,6109.66,5935.22,6292.13
1954,8,6106.5,5926.9,6282.71
1954,9,6013.55,5841.89,6174.53
1954,10,6368.39,6199.13,6544.19
1954,11,6387.09,6217.83,6566.54
1954,12,6213.75,6032.88,6393.54
1955,1,6409.68,6228.35,6580.66
1955,2,6153.26,5977.16,6321.57
1955,3,6512.9,6326.8,6683.16
1955,4,6742.26,6563.68,6919.83
1955,5,6841.88,6659.12,7016.22
1955,6,6543.1,6366.73,6733.09
1955,7,6276.88,6099.78,6447.03
1955,8,6219.23,6046.09,6383.52
1955,9,5867.83,5700.24,6038.3
1955,10,6053.06,5876.54,6225.63
1955,11,6064.74,5888.29,6244.37
1955,12,5762.66,5588.07,5934.22
1956,1,5578.15,5413.94,5755.57
1956,2,5208.47,5038.13,5392.09
1956,3,5217.1,5042.62,5392.73
1956,4,5633.12,5449.81,5805.29
1956,5,6193.53,5999.06,6373.05
1956,6,6142.18,5959.9,6327.34
1956,7,6040.93,5863.14,6220.54
1956,8,6146.46,5978.27,6321.94
1956,9,6034.62,5863.76,6208.6
1956,10,5622.88,5447.72,5800.97
1956,11,5696.4,5522.81,5866.2
1956,12,5543.84,5372.29,5731.44
1957,1,5355.17,5176.43,5532.48
1957,2,5226.94,5055.68,5403.71
1957,3,5413.03,5229.09,5585.55
1957,4,5746.92,5561.92,5933.22
1957,5,5811.1,5615.93,6002.44
1957,6,5910.76,5720.4,6097.51
1957,7,6007.62,5825.82,6195.08
